locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b3357,0.2276937658,crp,DNA-binding transcriptional dual regulator CRP,Transcription,crp,"RpoD,Crp,Cra,Fis,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10164
b3403,0.1183249326,pck,phosphoenolpyruvate carboxykinase (ATP),Nucleotide transport and metabolism,pck,"RpoD,YeiE,Crp,Cra,DcuR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10688
b1339,0.07907699950000001,abgR,putative LysR-type DNA-binding transcriptional regulator AbgR,Transcription,abgR,"YfeC,Crp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6671
b2141,-0.0709864219,yohJ,PF03788 family membrane protein YohJ,Function unknown,yohJK,YieP,https://ecocyc.org/gene?orgid=ECOLI&id=EG12023
b1962,-0.0812573121,yedJ,putative HD superfamily phosphohydrolase YedJ,Function unknown,yedRJ,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12710
b2597,-0.0822684492,raiA,stationary phase translation inhibitor and ribosome stability factor,"Translation, ribosomal structure and biogenesis",raiA,"RpoH,Crp,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11151
b2508,-0.0826134114,guaB,inosine 5'-monophosphate dehydrogenase,Nucleotide transport and metabolism,guaBA,"PurR,RpoD,Crp,DnaA,Fis",https://ecocyc.org/gene?orgid=ECOLI&id=EG10421
b1657,-0.0872469444,ydhP,putative transporter YdhP,Amino acid transport and metabolism,ydhP,,https://ecocyc.org/gene?orgid=ECOLI&id=G6893
b2143,-0.0936694911,cdd,cytidine/deoxycytidine deaminase,Nucleotide transport and metabolism,cdd,"RpoD,NsrR,Crp,CytR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10137
b0797,-0.09384845160000001,rhlE,ATP-dependent RNA helicase RhlE,Nucleotide transport and metabolism,rhlE,"ppGpp,CecR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11235
b3662,-0.0973648305,nepI,purine ribonucleoside exporter,Amino acid transport and metabolism,nepI,SoxS,https://ecocyc.org/gene?orgid=ECOLI&id=EG11689
b1685,-0.10369709,ydiH,protein YdiH,Function unknown,ydiJ-menI-ydiH,,https://ecocyc.org/gene?orgid=ECOLI&id=G6911
b2924,-0.1080330466,mscS,small conductance mechanosensitive channel MscS,Cell wall/membrane/envelope biogenesis,mscS,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11160
b0411,-0.112321049,tsx,nucleoside-specific channel-forming protein Tsx,Cell wall/membrane/envelope biogenesis,tsx,"RpoD,YeiE,DeoR,Crp,ppGpp,CytR,micA,rybB",https://ecocyc.org/gene?orgid=ECOLI&id=EG11035
b3238,-0.125316857,yhcN,DUF1471 domain-containing stress-induced protein YhcN,Function unknown,yhcN,"ppGpp,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G7683
b3364,-0.1278427389,tsgA,putative transporter TsgA,Carbohydrate transport and metabolism,tsgA,"NsrR,ppGpp,OmpR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11262
b0802,-0.1372959346,ybiJ,DUF1471 domain-containing protein YbiJ,Function unknown,ybiJ,"YhaJ,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12422
b1520,-0.1520328287,yneE,conserved inner membrane protein YneE,Function unknown,yneE,,https://ecocyc.org/gene?orgid=ECOLI&id=G6807
b1112,-0.1551958589,bhsA,DUF1471 domain-containing multiple stress resistance outer membrane protein BhsA,Cell wall/membrane/envelope biogenesis,bhsA,"RpoD,RpoE,Crp,ComR",https://ecocyc.org/gene?orgid=ECOLI&id=G6570
b1528,-0.1626853603,ydeA,L-arabinose exporter,Amino acid transport and metabolism,ydeA,ArcA,https://ecocyc.org/gene?orgid=ECOLI&id=EG11636
b4111,-0.1722482589,proP,osmolyte:H(+) symporter ProP,Amino acid transport and metabolism,proP,"RpoD,YidZ,YebK,YhjC,YedW,RpoS,Crp,Fis,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11612
b0124,-0.1805729805,gcd,quinoprotein glucose dehydrogenase,Carbohydrate transport and metabolism,gcd,"RpoD,Crp,IHF",https://ecocyc.org/gene?orgid=ECOLI&id=EG10369
b1963,-0.19147517890000001,yedR,putative inner membrane protein,No COG annotation,yedRJ,,https://ecocyc.org/gene?orgid=ECOLI&id=G7051
b4060,-0.21446658840000002,yjcB,uncharacterized protein YjcB,Function unknown,yjcB,"SoxR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11937
b4030,-0.2290820933,psiE,putative phosphate starvation-inducible protein,Function unknown,psiE,"RpoD,Crp,ppGpp,PhoB",https://ecocyc.org/gene?orgid=ECOLI&id=EG11209
