locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b0593,0.6985230481,entC,isochorismate synthase EntC,Coenzyme transport and metabolism,entCEBAH,"RpoD,ryhB,Crp,Fur",https://ecocyc.org/gene?orgid=ECOLI&id=EG10261
b1831,0.0674155931,proQ,RNA chaperone ProQ,Signal transduction mechanisms,proQ-prc,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12866
b0805,0.0528433888,fiu,putative iron siderophore outer membrane transporter,Inorganic ion transport and metabolism,fiu,"RpoD,Crp,Fur,rybB",https://ecocyc.org/gene?orgid=ECOLI&id=G6414
b1937,0.0527177473,fliE,flagellar basal-body protein FliE,Cell motility,fliE,"RpoD,FliA,FlhDC,CsgD",https://ecocyc.org/gene?orgid=ECOLI&id=EG11346
b2155,0.0510306295,cirA,ferric dihyroxybenzoylserine outer membrane transporter,Inorganic ion transport and metabolism,cirA,"RpoD,omrB,omrA,Crp,Fur,Hfq,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10155
b1742,0.048147485000000004,ves,HutD family protein Ves,Function unknown,ves,FliA,https://ecocyc.org/gene?orgid=ECOLI&id=G6938
b1490,0.0410947905,dosC,diguanylate cyclase DosC,Signal transduction mechanisms,dosCP,,https://ecocyc.org/gene?orgid=ECOLI&id=G6784
b0644,-0.0403520525,ybeQ,Sel1 repeat-containing protein YbeQ,No COG annotation,ybeQ,"ppGpp,LeuO,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6351
b0565,-0.040492961800000005,ompT,outer membrane protease VII (outer membrane protein 3b),Cell wall/membrane/envelope biogenesis,envY-ompT,"PhoP,omrA,omrB,Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10673
b0640,-0.041417859,holA,DNA polymerase III subunit delta,"Replication, recombination and repair",leuS-lptE-holA-nadD-cobC,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11412
b0562,-0.0423700869,ybcY,DLP12 prophage%3B putative SAM-dependent methyltransferase YbcY,No COG annotation,,,https://ecocyc.org/gene?orgid=ECOLI&id=G6316
