,name,x,y,cog,color,link
thresh,0.06329057840885,,,,,
b0002,thrA,11.068424150700999,-0.0221806585589,No COG Annotation,#ff0000,
b0003,thrB,10.469396039338351,-0.00154154773555,Amino acid transport and metabolism,#ffc0cb,
b0004,thrC,10.65996655717875,-0.0016523393012800001,Amino acid transport and metabolism,#ffc0cb,
b0005,yaaX,6.2873000744642145,0.00017086144109099998,Function unknown,#bfbf00,
b0006,yaaA,6.906683976393445,0.004837586093600001,Function unknown,#bfbf00,
b0007,yaaJ,3.5140856061334844,-0.00098828828501,Amino acid transport and metabolism,#ffc0cb,
b0008,talB,11.200780947014199,-0.000788246293151,No COG Annotation,#ff0000,
b0009,mog,6.218502498182115,0.00197218851538,Coenzyme transport and metabolism,#da70d6,
b0010,satP,5.40270026305286,0.00373256641464,Function unknown,#bfbf00,
b0011,yaaW,1.999770249974985,-0.00487478708994,Function unknown,#bfbf00,
b0014,dnaK,10.344607056629151,-0.00487746795841,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0015,dnaJ,8.02931371938137,-0.00487440595929,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0016,insL1,6.466019463942975,0.00223845516123,No COG Annotation,#ff0000,
b0018,mokC,1.22242933468779,-0.00024134122517700002,No COG Annotation,#ff0000,
b0019,nhaA,6.176786303721411,-0.0034744830413200004,Inorganic ion transport and metabolism,#008000,
b0020,nhaR,6.291555478473515,-0.000330850312893,Transcription,#d3d3d3,
b0021,insB1,1.8704205806914052,-0.0046463970801000004,"Replication, recombination and repair",#90ee90,
b0022,insA,3.1555912832342554,0.0007886525055720001,"Replication, recombination and repair",#90ee90,
b0023,rpsT,10.80725449636415,5.59791120783e-05,"Translation, ribosomal structure and biogenesis",#708090,
b0025,ribF,8.387641765180799,0.000166930962134,Coenzyme transport and metabolism,#da70d6,
b0026,ileS,9.767934866736265,-0.0047524402725799995,"Translation, ribosomal structure and biogenesis",#708090,
b0027,lspA,7.36784978184124,-0.00108419489393,Cell wall/membrane/envelope biogenesis,#0000ff,
b0028,fkpB,6.971977491429426,0.0005441641802690001,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0029,ispH,7.45726701588624,-0.00453137943066,Lipid transport and metabolism,#8b4513,
b0030,rihC,5.054464012217576,-0.0072859636107900005,Nucleotide transport and metabolism,#40e0d0,
b0031,dapB,8.67179918145924,-0.006449703195859999,Amino acid transport and metabolism,#ffc0cb,
b0032,carA,10.691470702446399,0.0100422013462,Nucleotide transport and metabolism,#40e0d0,
b0033,carB,10.72302557213245,0.00191637022679,Nucleotide transport and metabolism,#40e0d0,
b0034,caiF,4.783748918682775,-0.017080704234,Transcription,#d3d3d3,
b0036,caiD,0.9907138950082834,-0.00454559588113,Lipid transport and metabolism,#8b4513,
b0037,caiC,3.499185695539825,-0.00178362239849,Lipid transport and metabolism,#8b4513,
b0038,caiB,3.0227558479810153,0.0044174305698999996,Energy production and conversion,#87cefa,
b0039,caiA,3.9903234216753853,-0.00389590641083,Lipid transport and metabolism,#8b4513,
b0040,caiT,1.1703172194045601,0.0025535658444000003,Inorganic ion transport and metabolism,#008000,
b0041,fixA,1.7161478818238696,-0.01036380194,Energy production and conversion,#87cefa,
b0042,fixB,1.295615117839425,-0.000244825610651,Energy production and conversion,#87cefa,
b0043,fixC,1.5362712757398902,0.00417549697851,Energy production and conversion,#87cefa,
b0045,yaaU,0.6681326479774949,-0.013527152211,Carbohydrate transport and metabolism,#00bfbf,
b0046,kefF,4.784503874558515,0.00354484949526,Function unknown,#bfbf00,
b0047,kefC,5.17950457552965,-0.000680256081143,No COG Annotation,#ff0000,
b0048,folA,7.115788514062375,-0.00306320914727,Coenzyme transport and metabolism,#da70d6,
b0049,apaH,6.833691594887675,-0.0065554406563900006,Nucleotide transport and metabolism,#40e0d0,
b0050,apaG,6.666430171915694,-0.00711592279416,Inorganic ion transport and metabolism,#008000,
b0051,rsmA,8.39513414730147,-0.00216041897265,"Translation, ribosomal structure and biogenesis",#708090,
b0052,pdxA,7.883931798772695,-0.00180839351257,Coenzyme transport and metabolism,#da70d6,
b0053,surA,9.29625105362619,0.0008296160898230001,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0054,lptD,9.27244815907789,-0.0014647785111700001,Cell wall/membrane/envelope biogenesis,#0000ff,
b0055,djlA,5.930214120579105,0.000127635160575,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0058,rluA,5.517363152560694,-0.00094918168246,"Translation, ribosomal structure and biogenesis",#708090,
b0059,rapA,6.979358491587485,-0.00101435413538,Transcription,#d3d3d3,
b0060,polB,4.909523656213784,-0.00342663224453,"Replication, recombination and repair",#90ee90,
