locus,gene_weight,gene_name,gene_product,cog,regulator,link
b0379,0.3000662618030061,yaiY,inner membrane protein,Function unknown,"Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6228
b1110,0.2800599755302406,ycfJ,PF05433 family protein YcfJ,Function unknown,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG12444
b1283,0.2632097230179285,osmB,osmotically-inducible lipoprotein OsmB,Cell wall/membrane/envelope biogenesis,"RpoD,RcsB,omrA,RpoS,Nac,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10679
b2390,0.2446697804371147,ypeC,DUF2502 domain-containing protein YpeC,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G7252
b1481,0.2110133644527328,bdm,biofilm-dependent modulation protein,Function unknown,RcsB,https://ecocyc.org/gene?orgid=ECOLI&id=G6776
b2466,0.198756669839393,ypfG,DUF1176 domain-containing protein YpfG,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G7295
b1172,0.1830815934330806,ymgG,PF13488 family protein YmgG,Function unknown,gcvB,https://ecocyc.org/gene?orgid=ECOLI&id=G6612
b1379,0.1802896809337695,hslJ,lipoprotein implicated in Novobiocin resistance,"Post-translational modification, protein turnover,and chaperones","RpoD,CysB",https://ecocyc.org/gene?orgid=ECOLI&id=G6702
b0220,0.1731160350010973,ivy,periplasmic chaperone%2C inhibitor of vertebrate C-type lysozyme,"Post-translational modification, protein turnover,and chaperones","ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6104
b2671,0.1586767197529322,ygaC,protein YgaC,Function unknown,"Fur,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG12201
b1171,0.1520591260232867,ymgD,PF16456 family protein YmgD,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G6611
b1951,0.1514356129244657,rcsA,DNA-binding transcriptional activator RcsA,Transcription,"RpoD,H-NS,RcsAB,GadE,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10820
b1639,0.142164945767716,mliC,inhibitor of c-type lysozyme%2C putative lipoprotein,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11488
b4487,0.1141372948576385,yjdP,protein YjdP,No COG annotation,GlaR,https://ecocyc.org/gene?orgid=ECOLI&id=G0-9541
b0412,0.1091746232560842,yajI,putative lipoprotein YajI,Cell wall/membrane/envelope biogenesis,YfeC,https://ecocyc.org/gene?orgid=ECOLI&id=EG12874
b3552,0.1077150494004523,yiaD,PF13488 family lipoprotein YiaD,Cell wall/membrane/envelope biogenesis,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG12271
b2833,0.0924757217882295,ygdR,DUF903 domain-containing lipoprotein YgdR,Function unknown,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7461
b2936,0.0916873118914413,loiP,metalloprotease LoiP,"Post-translational modification, protein turnover,and chaperones","RpoD,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG11291
b3153,0.0883211405448646,yhbO,protein/nucleic acid deglycase 2,Function unknown,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7647
b2809,0.0857893208202538,ygdI,DUF903 domain-containing lipoprotein YgdI,Cell wall/membrane/envelope biogenesis,,https://ecocyc.org/gene?orgid=ECOLI&id=G7453
b2943,0.0834491316175151,galP,galactose:H(+) symporter,Amino acid transport and metabolism,"RpoD,Crp,OmpR,NagC,GalR,GalS",https://ecocyc.org/gene?orgid=ECOLI&id=EG12148
b4553,0.0822331191930511,ysaB,putative lipoprotein YsaB,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10467
b2086,0.0802515636064676,yegS,lipid kinase,Nucleotide transport and metabolism,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7123
b4376,0.0666257903655284,osmY,periplasmic chaperone OsmY,Function unknown,"RpoD,RpoS,Crp,Fis,Lrp,IHF,FliZ,Nac,ArcA,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11391
b4026,0.0639921192873405,yjbE,uncharacterized protein YjbE,No COG annotation,"RpoD,RcsAB,IHF",https://ecocyc.org/gene?orgid=ECOLI&id=EG11923
b0608,0.0636837845059274,ybdR,putative Zn(2(+))-dependent alcohol dehydrogenase YbdR,Amino acid transport and metabolism,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6335
b4568,0.0591318872729698,ytjA,DUF1328 domain-containing protein YtjA,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10475
b1536,0.0582925516769412,ydeI,BOF family protein YdeI,Function unknown,"RpoD,RcdA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11644
b2922,0.0581726736301964,yggE,uncharacterized protein YggE,Function unknown,"YcjW,RpoS,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11244
b3055,0.0557627227474292,ygiM,putative signal transduction protein (SH3 domain),Signal transduction mechanisms,"RpoE,Nac,micA",https://ecocyc.org/gene?orgid=ECOLI&id=EG12434
b4027,0.0549954367402391,yjbF,lipoprotein YjbF,Cell wall/membrane/envelope biogenesis,"RpoD,RcsAB,IHF",https://ecocyc.org/gene?orgid=ECOLI&id=EG11924
b1537,0.0544812754306768,ydeJ,conserved protein YdeJ,Function unknown,"RpoD,YfeD,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG11645
b4241,0.0537065932093563,treR,DNA-binding transcriptional repressor TreR,Transcription,"RpoD,YdhB,YqhC,YhjC,YedW,PhoP",https://ecocyc.org/gene?orgid=ECOLI&id=EG12202
b4593,0.0531847707761558,ymgI,uncharacterized protein YmgI,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10589
b0005,0.0524347073152538,yaaX,DUF2502 domain-containing protein YaaX,Function unknown,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=G6081
b1414,0.0522061696552237,ydcF,DUF218 domain-containing protein YdcF,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12110
b1743,0.0519266956121868,spy,ATP-independent periplasmic chaperone,Cell motility,"RpoD,BaeR,ppGpp,CpxR",https://ecocyc.org/gene?orgid=ECOLI&id=G6939
b2753,0.0495138766661638,iap,alkaline phosphatase isozyme conversion protein,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10488
b0753,0.0491174482683653,ybgS,PF13985 family protein YbgS,Function unknown,"ppGpp,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G6394
