locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PP_5610,0.1189496060301255,PP_5610,protein of unknown function,No COG annotation,Op2399,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5610&e1=1&assembly=complete
PP_4447,0.1144131846453703,PP_4447,conserved protein of unknown function,No COG annotation,Op2868,TurA,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4447&e1=1&assembly=complete
PP_0640,0.1126283311246023,PP_0640,conserved protein of unknown function,Function unknown,Op410,CbrB,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0640&e1=1&assembly=complete
PP_1959,0.1126072031549981,PP_1959,conserved protein of unknown function,No COG annotation,Op1250,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1959&e1=1&assembly=complete
PP_5491,0.1119777252575006,PP_5491,conserved protein of unknown function with SEC-C motif domain,Function unknown,Op1230,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5491&e1=1&assembly=complete
PP_5643,0.1057666955111067,PP_5643,conserved protein of unknown function,No COG annotation,Op2544,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5643&e1=1&assembly=complete
PP_3676,0.1051245362632407,PP_3676,conserved protein of unknown function,No COG annotation,Op2399,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3676&e1=1&assembly=complete
PP_4448,0.1005802244674979,PP_4448,conserved protein of unknown function,Function unknown,Op2868,TurA,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4448&e1=1&assembly=complete
PP_3678,0.0999312614559947,PP_3678,conserved protein of unknown function,"Replication, recombination and repair",Op2399,TurA,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3678&e1=1&assembly=complete
PP_3677,0.0995452164603128,PP_3677,conserved protein of unknown function,"Replication, recombination and repair",Op2399,TurA,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3677&e1=1&assembly=complete
PP_1961,0.0979341031266518,PP_1961,conserved protein of unknown function,No COG annotation,Op1251,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1961&e1=1&assembly=complete
PP_1963,0.095280630588153,PP_1963,conserved protein of unknown function,No COG annotation,Op1252,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1963&e1=1&assembly=complete
PP_5652,0.0941621041446463,PP_5652,conserved protein of unknown function%2C phage origin,Function unknown,Op2661,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5652&e1=1&assembly=complete
PP_5651,0.0905490457663327,PP_5651,conserved protein of unknown function,No COG annotation,Op2608,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5651&e1=1&assembly=complete
PP_1788,0.0902697660097717,PP_1788,conserved protein of unknown function,No COG annotation,Op1118,FleQ,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1788&e1=1&assembly=complete
PP_5495,0.0881385733367183,PP_5495,protein of unknown function,No COG annotation,Op1249,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5495&e1=1&assembly=complete
PP_4094,0.0873344030995583,PP_4094,conserved protein of unknown function,Function unknown,Op2664,TurA,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4094&e1=1&assembly=complete
PP_1936,0.0866236449085119,PP_1936,conserved membrane protein of unknown function,Carbohydrate transport and metabolism,Op1230,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1936&e1=1&assembly=complete
PP_4743,0.0852064758523623,PP_4743,conserved protein of unknown function,Function unknown,Op3098,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4743&e1=1&assembly=complete
PP_1962,0.0839653232570093,PP_1962,Site-specific recombinase%2C phage integrase family,"Replication, recombination and repair",Op1251,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1962&e1=1&assembly=complete
PP_4349,0.083308665714933,PP_4349,conserved protein of unknown function,No COG annotation,Op2812,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4349&e1=1&assembly=complete
PP_5710,0.0832387063129292,PP_5710,exported protein of unknown function,No COG annotation,Op3096,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5710&e1=1&assembly=complete
PP_4409,0.0831667326793464,PP_4409,Site-specific recombinase%2C phage integrase family,"Replication, recombination and repair",Op2838,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4409&e1=1&assembly=complete
PP_1920,0.0818096000786005,PP_1920,conserved protein of unknown function,No COG annotation,Op1215,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1920&e1=1&assembly=complete
PP_1941,0.0816738659467808,PP_1941,conserved protein of unknown function,Transcription,Op1235,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1941&e1=1&assembly=complete
PP_1789,0.0795060427821858,PP_1789,Hydrolase%2C haloacid dehalogenase-like family,Function unknown,Op1118,FleQ,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1789&e1=1&assembly=complete
PP_0639,0.0794765906739538,PP_0639,conserved protein of unknown function,No COG annotation,Op410,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0639&e1=1&assembly=complete
PP_1942,0.0794169099792754,PP_1942,Transcriptional regulator%2C LysR family,Transcription,Op1235,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1942&e1=1&assembly=complete
PP_5613,0.0789595026580852,PP_5613,protein of unknown function,No COG annotation,Op2408,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5613&e1=1&assembly=complete
PP_5423,0.07741913451678,PP_5423,conserved membrane protein of unknown function,No COG annotation,Op32,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5423&e1=1&assembly=complete
PP_3471,0.0773035466085993,PP_3471,conserved protein of unknown function,Cell wall/membrane/envelope biogenesis,Op2250,TurA,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3471&e1=1&assembly=complete
PP_5673,0.0768317606499121,PP_5673,putative D-alanine--D-alanine ligase,Nucleotide transport and metabolism,Op2812,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5673&e1=1&assembly=complete
PP_1964,0.076760659477034,PP_1964,putative dGMP%2C dTMP%2C dhydroxyCMP kinase,Coenzyme transport and metabolism,Op1252,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1964&e1=1&assembly=complete
PP_5711,0.0763617613415674,PP_5711,protein of unknown function,Function unknown,Op3098,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5711&e1=1&assembly=complete
PP_5462,0.0762885119876986,PP_5462,conserved protein of unknown function,No COG annotation,Op698,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5462&e1=1&assembly=complete
PP_1787,0.0754963280460028,PP_1787,conserved protein of unknown function,No COG annotation,Op1117,FleQ,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1787&e1=1&assembly=complete
PP_5492,0.0742692568964525,PP_5492,conserved protein of unknown function,No COG annotation,Op1230,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5492&e1=1&assembly=complete
PP_3988,0.0735788002127471,PP_3988,conserved protein of unknown function,"Replication, recombination and repair",Op2608,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3988&e1=1&assembly=complete
PP_2277,0.073310300516365,PP_2277,conserved protein of unknown function,No COG annotation,Op1471,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2277&e1=1&assembly=complete
PP_3024,0.0731575207037529,PP_3024,conserved protein of unknown function,Signal transduction mechanisms,Op1966,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3024&e1=1&assembly=complete
PP_5493,0.0705284919726685,PP_5493,protein of unknown function,No COG annotation,Op1246,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5493&e1=1&assembly=complete
PP_5482,0.0699611228590022,PP_5482,protein of unknown function,No COG annotation,Op1214,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5482&e1=1&assembly=complete
PP_1790,0.0693974554725999,PP_1790,putative Acylneuraminate cytidylyltransferase,Cell wall/membrane/envelope biogenesis,Op1118,FleQ,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1790&e1=1&assembly=complete
PP_0536,0.0683706098779188,PP_0536,conserved protein of unknown function,Function unknown,Op343,TurA,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0536&e1=1&assembly=complete
PP_4350,0.0682878250476704,PP_4350,Aminotransferase%2C class V%2C NifS/IscS family,Amino acid transport and metabolism,Op2812,FleQ,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4350&e1=1&assembly=complete
PP_1922,0.0682392070429803,PP_1922,conserved protein of unknown function,Function unknown,Op1218,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1922&e1=1&assembly=complete
PP_0641,0.0679082330338136,PP_0641,conserved protein of unknown function,No COG annotation,Op413,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0641&e1=1&assembly=complete
PP_2474,0.0676018633201482,PP_2474,Glutathione S-transferase family protein,Coenzyme transport and metabolism,Op1611,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2474&e1=1&assembly=complete
PP_0329,0.0671393493986411,PP_0329,conserved protein of unknown function,Cell wall/membrane/envelope biogenesis,Op227,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0329&e1=1&assembly=complete
