locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b4272,0.2440595496,insC-6,KpLE2 phage-like element%3B IS2 insertion element repressor InsA,"Replication, recombination and repair",,,https://ecocyc.org/gene?orgid=ECOLI&id=G7894
b0360,0.22723779230000002,insC-1,IS2 element protein InsA,"Replication, recombination and repair",,,https://ecocyc.org/gene?orgid=ECOLI&id=G6212
b1997,0.2096713617,insC-3,CP4-44 prophage%3B IS2 insertion element repressor InsA,"Replication, recombination and repair",insCD-3C-3D-3,,https://ecocyc.org/gene?orgid=ECOLI&id=G7077
b3044,0.2080645008,insC-5,IS2 insertion element repressor InsA,"Replication, recombination and repair",,"RpoS,Lrp,RpoS",https://ecocyc.org/gene?orgid=ECOLI&id=G7583
b0361,0.2053548808,insD-1,IS2 element protein,"Replication, recombination and repair",,,https://ecocyc.org/gene?orgid=ECOLI&id=G6213
b2861,0.2053433815,insC-4,IS2 insertion element repressor InsA,"Replication, recombination and repair",insCD-4C-4D-4-ygeONM,,https://ecocyc.org/gene?orgid=ECOLI&id=G7481
b1403,0.19669535600000002,insC-2,IS2 insertion element repressor InsA,"Replication, recombination and repair",insCD-2C-2D-2,,https://ecocyc.org/gene?orgid=ECOLI&id=G6724
b3045,0.1939825622,insD-5,IS2 insertion element protein InsB,"Replication, recombination and repair",,"RpoS,RpoS",https://ecocyc.org/gene?orgid=ECOLI&id=G7584
b2860,0.18245853780000001,insD-4,IS2 insertion element protein InsB,"Replication, recombination and repair",insCD-4C-4D-4-ygeONM,,https://ecocyc.org/gene?orgid=ECOLI&id=G7480
b1996,0.18202076020000002,insD-3,CP4-44 prophage%3B IS2 insertion element protein InsB,"Replication, recombination and repair",insCD-3C-3D-3,,https://ecocyc.org/gene?orgid=ECOLI&id=G7076
b1578,0.1807984297,insD-7,Qin prophage%3B putative transposase,"Replication, recombination and repair",,"RpoD,DicA,DicA,RpoD",https://ecocyc.org/gene?orgid=ECOLI&id=G6836
b1402,0.1790002907,insD-2,IS2 insertion element protein InsB,"Replication, recombination and repair",insCD-2C-2D-2,,https://ecocyc.org/gene?orgid=ECOLI&id=G6723
b4273,0.1699318393,insD-6,KpLE2 phage-like element%3B IS2 insertion element protein InsB,"Replication, recombination and repair",,,https://ecocyc.org/gene?orgid=ECOLI&id=G7895
b4063,0.1476002511,soxR,DNA-binding transcriptional dual regulator SoxR,Transcription,soxR,"RpoD,Fur,Fnr,AcrR,SoxR,Putrescine",https://ecocyc.org/gene?orgid=ECOLI&id=EG10957
b2941,-0.0843970661,yqgD,DUF2684 domain-containing protein YqgD,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=G7523
