locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PP_0354,0.1961792455252874,PP_0354,CBS domain protein,Signal transduction mechanisms,Op242,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0354&e1=1&assembly=complete
PP_0353,0.1919803886785762,PP_0353,Exonuclease,"Replication, recombination and repair",Op242,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0353&e1=1&assembly=complete
PP_3179,0.1687133084611366,PP_3179,Transcriptional regulator%2C LysR family,Transcription,Op2067,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3179&e1=1&assembly=complete
PP_3014,0.1599358291115018,PP_3014,conserved exported protein of unknown function,No COG annotation,Op1957,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3014&e1=1&assembly=complete
PP_1742,0.1508799211945675,yjcH,conserved inner membrane protein of unknown function,Function unknown,Op1090,Crc,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1742&e1=1&assembly=complete
PP_0154,0.1482272999823429,scpC,propionyl-CoA:succinate CoA transferase,Energy production and conversion,Op107,PedR1,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0154&e1=1&assembly=complete
PP_1743,0.1458376386606015,actP-I,acetate permease,Inorganic ion transport and metabolism,Op1090,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1743&e1=1&assembly=complete
PP_2351,0.1430087538804108,prpE,propionyl-CoA synthetase,Lipid transport and metabolism,Op1527,GacA,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2351&e1=1&assembly=complete
PP_1635,0.1388771210189794,PP_1635,DNA-binding response regulator,Transcription,Op1024,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1635&e1=1&assembly=complete
PP_2376,0.1315196033706512,cti,Esterified fatty acid cis/trans isomerase,Cell wall/membrane/envelope biogenesis,Op1541,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2376&e1=1&assembly=complete
PP_2151,0.129055880721957,sthA,soluble pyridine nucleotide transhydrogenase,Energy production and conversion,Op1383,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2151&e1=1&assembly=complete
PP_1262,0.1242038660037135,PP_1262,LysR family transcriptional regulator,Transcription,Op801,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1262&e1=1&assembly=complete
PP_4975,0.1223949050268997,PP_4975,Long-chain acyl-CoA thioester hydrolase family protein,Lipid transport and metabolism,Op3243,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4975&e1=1&assembly=complete
PP_0751,0.1196639827291514,mqo-I,malate:quinone oxidoreductase,Energy production and conversion,Op487,SoxR,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0751&e1=1&assembly=complete
PP_5117,0.1159193631853183,yheT,putative hydrolase,Function unknown,Op3329,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5117&e1=1&assembly=complete
PP_3764,0.1157569085853728,opdN,outer-membrane porin D,Function unknown,Op2464,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3764&e1=1&assembly=complete
PP_1832,0.1109667447798216,PP_1832,putative Oxidase,Function unknown,Op1149,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1832&e1=1&assembly=complete
PP_1587,0.1090750599359999,PP_1587,NhaP-type Na+/H+ and K+/H+ antiporters,Inorganic ion transport and metabolism,Op992,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1587&e1=1&assembly=complete
