,name,x,y,cog,color,link
meta,start,0.1299907797919518,,,,
PN96_RS00040,pssA,6014,0.0026195448793688,Lipid transport and metabolism,#87cefa,
PN96_RS00045,PN96_RS00045,7450,0.0072236595447063,Function unknown,#0000ff,
PN96_RS00050,murB,7958,-0.0002673140554452,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00055,birA,8998,-0.0036971130796644,Coenzyme transport and metabolism,#d3d3d3,
PN96_RS00060,coaA,9973,-0.0067210853606497,Nucleotide transport and metabolism,#87ceeb,
PN96_RS00085,tuf,11619,-0.0039401779309917,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00090,secE,13072,0.0094759940048536,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PN96_RS00095,nusG,13466,0.00986472693617,Transcription,#000000,
PN96_RS00100,rplK,14180,-9.557247342441724e-05,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00105,rplA,14613,-0.0012986617922314,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00110,rplJ,15607,8.161502851790115e-05,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00115,rplL,16159,0.0016751464557977,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00120,rpoB,16779,-0.0077502515463176,Transcription,#000000,
PN96_RS00125,rpoC,20895,-0.0106489854221279,Transcription,#000000,
PN96_RS00130,PN96_RS00130,25244,-0.0088611159698233,Transcription,#000000,
PN96_RS00135,nudC,25914,-0.0016553930155016,"Replication, recombination and repair",#1e90ff,
PN96_RS00140,hemE,26960,-0.0071912767915605,Coenzyme transport and metabolism,#d3d3d3,
PN96_RS00145,PN96_RS00145,28247,0.0170115816546727,"Replication, recombination and repair",#1e90ff,
PN96_RS00150,PN96_RS00150,28827,-0.0027209246947999,Amino acid transport and metabolism,#ff0000,
PN96_RS00155,PN96_RS00155,29817,0.0096571696259616,Function unknown,#0000ff,
PN96_RS00160,PN96_RS00160,30478,0.0018655474559761,Function unknown,#0000ff,
PN96_RS00165,hupA,31859,0.0022053979623238,"Replication, recombination and repair",#1e90ff,
PN96_RS00170,PN96_RS00170,32171,0.0005233871697167,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00175,purD,32939,0.0091149479186338,Nucleotide transport and metabolism,#87ceeb,
PN96_RS00180,purH,34447,0.004186135194021,Nucleotide transport and metabolism,#87ceeb,
PN96_RS00190,zntR,36305,0.0070449695301141,Transcription,#000000,
PN96_RS00195,cadC,36858,-0.0023590608375075,Transcription,#000000,
PN96_RS23650,PN96_RS23650,49873,-0.0089230646597107,"Replication, recombination and repair",#1e90ff,
PN96_RS00260,PN96_RS00260,51213,-0.0015215047948966,Inorganic ion transport and metabolism,#8b4513,
PN96_RS00265,metH,52764,0.0079554572907298,Amino acid transport and metabolism,#ff0000,
PN96_RS00270,lysC,56508,-0.0013806836802646,Amino acid transport and metabolism,#ff0000,
PN96_RS00280,PN96_RS00280,58366,0.0074820444109273,Amino acid transport and metabolism,#ff0000,
PN96_RS00285,PN96_RS00285,59538,0.0088149411820068,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00290,uvrA,61384,-0.0092245115648115,"Replication, recombination and repair",#1e90ff,
PN96_RS00295,galU,64355,-0.0070155414890495,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00300,QstR,65407,-0.0174927146403866,Transcription,#000000,
PN96_RS00305,PN96_RS00305,66329,-0.0012933305724907,"Replication, recombination and repair",#1e90ff,
PN96_RS00310,csrD,67106,0.0025384930792876,Signal transduction mechanisms,#f4a460,
PN96_RS00315,PN96_RS00315,69127,-0.003031885102856,Cell motility,#da70d6,
PN96_RS00320,pilO,70569,0.0070952845924199,Cell motility,#da70d6,
PN96_RS00325,PN96_RS00325,71212,0.012223236110671,Function unknown,#0000ff,
PN96_RS00330,mshL,71565,0.0076850260464645,Cell motility,#da70d6,
PN96_RS00335,PN96_RS00335,73289,0.0143109600953251,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PN96_RS00340,PN96_RS00340,74119,0.0061839163886324,Function unknown,#0000ff,
PN96_RS00345,PN96_RS00345,75228,0.0104603519812932,Cell motility,#da70d6,
PN96_RS00350,PN96_RS00350,76961,0.0066831840054305,Cell motility,#da70d6,
PN96_RS00355,PN96_RS00355,78188,0.0060190448020088,No COG annotation,#00bfbf,
