locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b4030,0.1855619188,psiE,putative phosphate starvation-inducible protein,Function unknown,psiE,"RpoD,Crp,ppGpp,PhoB",https://ecocyc.org/gene?orgid=ECOLI&id=EG11209
b1963,0.1800478676,yedR,putative inner membrane protein,No COG annotation,yedRJ,,https://ecocyc.org/gene?orgid=ECOLI&id=G7051
b4060,0.1772748426,yjcB,uncharacterized protein YjcB,Function unknown,yjcB,"SoxR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11937
b1112,0.14141928750000002,bhsA,DUF1471 domain-containing multiple stress resistance outer membrane protein BhsA,Cell wall/membrane/envelope biogenesis,bhsA,"RpoD,RpoE,Crp,ComR",https://ecocyc.org/gene?orgid=ECOLI&id=G6570
b0124,0.1368519329,gcd,quinoprotein glucose dehydrogenase,Carbohydrate transport and metabolism,gcd,"RpoD,Crp,IHF",https://ecocyc.org/gene?orgid=ECOLI&id=EG10369
b0802,0.1363546207,ybiJ,DUF1471 domain-containing protein YbiJ,Function unknown,ybiJ,"YhaJ,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12422
b4111,0.1325913528,proP,osmolyte:H(+) symporter ProP,Amino acid transport and metabolism,proP,"RpoD,YidZ,YebK,YhjC,YedW,RpoS,Crp,Fis,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11612
b1520,0.1277751021,yneE,conserved inner membrane protein YneE,Function unknown,yneE,,https://ecocyc.org/gene?orgid=ECOLI&id=G6807
b1528,0.1257862939,ydeA,L-arabinose exporter,Amino acid transport and metabolism,ydeA,ArcA,https://ecocyc.org/gene?orgid=ECOLI&id=EG11636
b3364,0.1134724755,tsgA,putative transporter TsgA,Carbohydrate transport and metabolism,tsgA,"NsrR,ppGpp,OmpR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11262
b0411,0.1060451367,tsx,nucleoside-specific channel-forming protein Tsx,Cell wall/membrane/envelope biogenesis,tsx,"RpoD,YeiE,DeoR,Crp,ppGpp,CytR,micA,rybB",https://ecocyc.org/gene?orgid=ECOLI&id=EG11035
b2924,0.1038032529,mscS,small conductance mechanosensitive channel MscS,Cell wall/membrane/envelope biogenesis,mscS,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11160
b3403,-0.11449920370000001,pck,phosphoenolpyruvate carboxykinase (ATP),Nucleotide transport and metabolism,pck,"RpoD,YeiE,Crp,Cra,DcuR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10688
b3357,-0.240720218,crp,DNA-binding transcriptional dual regulator CRP,Transcription,crp,"RpoD,Crp,Cra,Fis,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10164
