locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
ABUW_1419,0.1277666695,ABUW_1419,hypothetical protein,No COG annotation,Op735,Phage region 5,
ABUW_3187,0.1242036464,ABUW_3187,hypothetical protein,No COG annotation,,,
ABUW_1096,0.1148926883,ABUW_1096,hypothetical protein,No COG annotation,,,
ABUW_2694,0.09992818170000001,ABUW_2694,hypothetical protein,No COG annotation,,,
ABUW_1518,0.0941519345,ABUW_1518,acetyltransferase%2C gnat family,"Translation, ribosomal structure and biogenesis",Op780,,
ABUW_0878,-0.0778091455,ABUW_0878,hypothetical protein,No COG annotation,,,
ABUW_3771,-0.0789648909,ABUW_3771,acyl carrier protein,Lipid transport and metabolism,,,
ABUW_1650,-0.0871506729,ABUW_1650,hypothetical protein,No COG annotation,,,
ABUW_1641,-0.09139461430000001,ABUW_1641,hypothetical protein,No COG annotation,,,
ABUW_1095,-0.09183462290000001,ABUW_1095,hypothetical protein,No COG annotation,,,
ABUW_2017,-0.0939440133,ABUW_2017,hypothetical protein,No COG annotation,Op1048,,
ABUW_2004,-0.098606226,ABUW_2004,hypothetical protein,No COG annotation,Op1043,,
ABUW_1275,-0.1036306038,ABUW_1275,hypothetical protein,No COG annotation,Op676,Phage region 3,
ABUW_1413,-0.1106766357,ABUW_1413,hypothetical protein,No COG annotation,Op734,Phage region 5,
ABUW_1946,-0.11414748100000001,ABUW_1946,hypothetical protein,No COG annotation,,,
ABUW_2919,-0.1224143684,ABUW_2919,hypothetical protein,No COG annotation,,,
ABUW_1658,-0.1225889316,ABUW_1658,hypothetical protein,No COG annotation,,,
ABUW_1901,-0.1228421972,ABUW_1901,hypothetical protein,No COG annotation,,,
ABUW_2546,-0.1253020323,ABUW_2546,2Fe-2S ferredoxin-type domain-containing protein,Energy production and conversion,Op1298,,
ABUW_1412,-0.1415300704,ABUW_1412,hypothetical protein,No COG annotation,Op734,Phage region 5,
ABUW_2938,-0.1463139809,ABUW_2938,hypothetical protein,No COG annotation,,,
