,name,x,y,cog,color,link
meta,start,0.0457749717,,,,
SP5448_00005,dnaA,232,-0.0036465713,"Replication, recombination and repair",#87ceeb,
SP5448_00010,dnaN,1742,-0.012993480600000001,"Replication, recombination and repair",#87ceeb,
SP5448_00015,yyzM,2953,0.0003747122,Function unknown,#708090,
SP5448_00020,ychF,3480,-0.0036398997,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00025,pth,4665,-0.0016857596,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00030,mfd,5237,-0.0124125885,"Replication, recombination and repair",#87ceeb,
SP5448_00035,yabO,8902,0.0035771902,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00040,divIC,9161,-0.0026519479000000003,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
SP5448_00050,XK27_09285,9667,-0.0013504648,Defense mechanisms,#d3d3d3,
SP5448_00055,tilS,10950,0.005628216100000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
SP5448_00060,hpt,12241,0.0032403129000000003,Nucleotide transport and metabolism,#87cefa,
SP5448_00065,ftsH,12805,0.006457365400000001,"Posttranslational modification, protein turnover, chaperones",#00bfbf,
SP5448_00070,yfnA,15040,0.0012421816,Amino acid transport and metabolism,#ff0000,
SP5448_00185,usp,25163,0.0309176595,Cell wall/membrane/envelope biogenesis,#c71585,
SP5448_00190,prs,26612,-0.0037147223000000003,Nucleotide transport and metabolism,#87cefa,
SP5448_00195,recO,27760,-0.0027057661,"Replication, recombination and repair",#87ceeb,
SP5448_00200,plsX,28618,0.0011539193,Lipid transport and metabolism,#40e0d0,
SP5448_00205,acpP1,29618,0.007434045,Function unknown,#708090,
SP5448_00210,purC,30011,-0.0023095191,Nucleotide transport and metabolism,#87cefa,
SP5448_00215,purL,30839,-0.0082048746,Nucleotide transport and metabolism,#87cefa,
SP5448_00220,purF,34725,0.0014103822,Nucleotide transport and metabolism,#87cefa,
SP5448_00225,purM,36207,-0.00263306,Nucleotide transport and metabolism,#87cefa,
SP5448_00230,purN,37397,-0.0091363585,Nucleotide transport and metabolism,#87cefa,
SP5448_00235,purH,38135,0.0050894892,Nucleotide transport and metabolism,#87cefa,
SP5448_00240,SP5448_00240,39740,0.017951739,Function unknown,#708090,
SP5448_00245,purD,41117,0.0064137994000000005,Nucleotide transport and metabolism,#87cefa,
SP5448_00250,purE,42660,0.021847914000000003,Nucleotide transport and metabolism,#87cefa,
SP5448_00255,purK,43138,0.0016812639,Nucleotide transport and metabolism,#87cefa,
SP5448_00260,SP5448_00260,44238,-0.0014210233,Function unknown,#708090,
SP5448_00265,purB,45899,-0.011440492200000001,Nucleotide transport and metabolism,#87cefa,
SP5448_00270,SP5448_00270,47323,0.0046912143000000005,Transcription,#1e90ff,
SP5448_00280,ruvB,48460,-0.0165659828,"Replication, recombination and repair",#87ceeb,
SP5448_00285,ptpA,49596,0.0015254461,Signal transduction mechanisms,#ff00ff,
SP5448_00290,XK27_09805,50056,-0.0131198527,Function unknown,#708090,
SP5448_00295,XK27_09800,50454,-0.011007966800000001,Lipid transport and metabolism,#40e0d0,
SP5448_00300,adhE,52538,-0.0040527185,Energy production and conversion,#90ee90,
SP5448_00305,adhP,55432,-0.0136069391,Energy production and conversion,#90ee90,
SP5448_00310,norN,56836,-0.005914125,Defense mechanisms,#d3d3d3,
SP5448_00315,rpsJ,58329,-0.0142633125,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00320,rplC,58853,-0.0013950839,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00325,rplD,59503,-0.0027060089,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00330,rplW,60126,-0.0094246483,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00335,rplB,60440,-0.0052667739000000005,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00340,rpsS,61412,-0.0016207251,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00345,rplV,61706,-0.0045928828,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00350,rpsC,62063,-0.0076660896,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00355,rplP,62720,0.0015856806,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00360,rpmC,63143,-0.0103529616,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00365,rpsQ,63375,-0.0042826839000000005,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00370,rplN,63660,0.0039591234,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00375,rplX,64107,0.0013987756,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00380,rplE,64436,-0.0067449434,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00385,rpsN,64994,0.010604804800000001,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00390,rpsH,65330,0.0010645709,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00395,rplF,65931,-0.0029257365,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00400,rplR,66572,-0.0075066665,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00405,rpsE,66947,-0.010568564800000001,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00410,rpmD,67456,-0.016079677100000002,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00415,rplO,67852,-0.0024378757,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00420,secY,68309,-0.006706786,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
SP5448_00425,adk,69763,-0.0072953925,Nucleotide transport and metabolism,#87cefa,
SP5448_00430,infA,70519,-0.0194375891,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00435,rpmJ,70763,-0.014577596100000001,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00440,rpsM,70897,-0.0118506359,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00445,rpsK,71280,-0.015499416600000001,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00450,rpoA,71709,-0.0179456516,Transcription,#1e90ff,
SP5448_00455,rplQ,72662,-0.018161243100000002,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00545,idi,80292,-0.029645710800000002,Lipid transport and metabolism,#40e0d0,
SP5448_00555,ispE,81461,0.0035409669000000003,Nucleotide transport and metabolism,#87cefa,
SP5448_00560,adcR,81798,-0.0051614612,Transcription,#1e90ff,
SP5448_00565,adcC,82245,0.0013253138000000001,Inorganic ion transport and metabolism,#0000ff,
SP5448_00570,adcB,82957,-0.0041287863,Inorganic ion transport and metabolism,#0000ff,
SP5448_00575,SP5448_00575,83812,0.0098817052,Function unknown,#708090,
SP5448_00580,tyrS,84246,-0.0007411469,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00585,pbp1B,85606,-0.0037012940000000004,Cell wall/membrane/envelope biogenesis,#c71585,
SP5448_00590,rpoB,88170,-0.0038523507000000003,Transcription,#1e90ff,
SP5448_00595,rpoC,91827,0.0018189772000000001,Transcription,#1e90ff,
SP5448_00600,SP5448_00600,95620,0.0027550824,Function unknown,#708090,
SP5448_00605,comGA,96078,0.0224870966,Function unknown,#708090,
SP5448_00610,cglB,97000,0.0250031302,Function unknown,#708090,
SP5448_00615,comGC,97988,-0.0385945632,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
SP5448_00620,SP5448_00620,98289,-0.0412319882,Function unknown,#708090,
SP5448_00625,SP5448_00625,98674,-0.0118484223,Function unknown,#708090,
SP5448_00630,comGF,98951,0.0089159653,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
SP5448_00635,SP5448_00635,99369,0.0140227631,Function unknown,#708090,
SP5448_00640,ytxK,99793,-0.0036851774,"Replication, recombination and repair",#87ceeb,
SP5448_00645,ackA,100805,0.0059818214,Nucleotide transport and metabolism,#87cefa,
SP5448_00650,SP5448_00650,102188,0.0073297722,Function unknown,#708090,
SP5448_00655,proC,102579,-0.0017359727000000001,Amino acid transport and metabolism,#ff0000,
SP5448_00660,pepA,103397,-0.004610047,Carbohydrate transport and metabolism,#ffc0cb,
SP5448_00670,SP5448_00670,104929,0.0046158755,Function unknown,#708090,
SP5448_00675,ytpP,105210,0.0120050413,Function unknown,#708090,
SP5448_00680,pheT,105545,0.0055979276,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00685,ssb_2,106323,-0.0111197176,"Replication, recombination and repair",#87ceeb,
SP5448_00690,dck,106978,-0.0022926209000000003,Nucleotide transport and metabolism,#87cefa,
