,name,x,y,cog,color,link
meta,start,0.0715720190069528,,,,
PA0001,dnaA,483,0.0007460498,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,-0.0008144701,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,-0.0042937137,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,-0.0006228785000000001,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,-0.0044431503,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,-0.0087267617,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,-0.004783767600000001,Energy production and conversion,#708090,
PA0008,glyS,10434,0.002207853,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,-0.0048155412000000005,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,-0.0107835883,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,-0.0061915838,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,-0.012484178200000001,Function unknown,#0000ff,
PA0013,PA0013,15620,-0.0053014913,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,-0.0091407152,No COG annotation,#00bfbf,
PA0015,PA0015,16900,0.0019492571,Cell motility,#da70d6,
PA0016,trkA,17366,-0.0132281017,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,-0.00044005730000000004,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,-0.007280743300000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,0.0068495572,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,-0.0083886392,Function unknown,#0000ff,
PA0021,PA0021,22872,0.0002593283,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,-0.0041801696,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,-0.0054421551,Energy production and conversion,#708090,
PA0024,hemF,25736,-0.0085107718,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,-0.0021299164,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,-0.0169756242,No COG annotation,#00bfbf,
PA0027,PA0027,28613,-0.0091754183,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,0.0008751783,No COG annotation,#00bfbf,
PA0029,PA0029,30502,0.0325443743,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,-0.007047116700000001,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,0.013206399,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,-0.0038763444,Transcription,#000000,
PA0032a,PA0032a,35549,0.0047583954000000005,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0033,PA0033,35905,0.0163493503,Signal transduction mechanisms,#f4a460,
PA0034,PA0034,36278,0.004910035,Transcription,#000000,
PA0035,trpA,37087,-0.0054515219,Amino acid transport and metabolism,#ff0000,
PA0036,trpB,37890,0.009014115100000001,Amino acid transport and metabolism,#ff0000,
PA0037,trpI,39202,0.0051515383,Transcription,#000000,
PA0038,PA0038,40190,-0.008992973100000001,Function unknown,#0000ff,
PA0039,PA0039,40589,-0.0047426615,Function unknown,#0000ff,
PA0040,PA0040,41113,0.0049840027,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041,PA0041,42914,0.0056278537,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041a,PA0041a,54121,0.013349977,"Replication, recombination and repair",#1e90ff,
PA0042,PA0042,56546,-0.0089784471,No COG annotation,#00bfbf,
PA0043,PA0043,57212,-0.0233149329,Function unknown,#0000ff,
PA0044,exoT,58786,0.0008560157,Function unknown,#0000ff,
PA0045,PA0045,60656,0.0036473983,Cell wall/membrane/envelope biogenesis,#c71585,
PA0046,PA0046,61373,0.021666083000000003,Function unknown,#0000ff,
PA0047,PA0047,61879,0.0293066451,Function unknown,#0000ff,
PA0048,PA0048,62403,-0.0009410804,Transcription,#000000,
PA0049,PA0049,63068,0.0066390676000000004,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0050,PA0050,65339,0.0120972619,No COG annotation,#00bfbf,
PA0051,phzH,66303,-0.014405391100000001,Amino acid transport and metabolism,#ff0000,
PA0052,PA0052,68188,0.0032702615,"Replication, recombination and repair",#1e90ff,
PA0054,PA0054,69543,-0.0040583309000000005,"Translation, ribosomal structure and biogenesis",#daa520,
PA0055,PA0055,70130,-0.0099558713,Function unknown,#0000ff,
PA0056,PA0056,70702,-0.0026948063,Transcription,#000000,
PA0057,PA0057,71730,0.0022979795,Function unknown,#0000ff,
PA0058,PA0058,72680,0.0127181288,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0059,osmC,73468,-0.016849244,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0060,PA0060,74034,-0.0210273657,Function unknown,#0000ff,
PA0061,PA0061,74279,-0.0076207796000000005,No COG annotation,#00bfbf,
PA0062,PA0062,74773,0.0095324199,No COG annotation,#00bfbf,
PA0063,PA0063,75281,-0.0045984293,Function unknown,#0000ff,
PA0064,PA0064,76416,-0.003767097,No COG annotation,#00bfbf,
PA0065,PA0065,77432,-0.0057366291000000005,Function unknown,#0000ff,
PA0066,PA0066,78090,0.0036355706,Function unknown,#0000ff,
PA0067,prlC,78710,-0.0047691297,Amino acid transport and metabolism,#ff0000,
PA0068,PA0068,80752,-0.0023781008,Function unknown,#0000ff,
PA0069,PA0069,81116,0.0117207981,"Replication, recombination and repair",#1e90ff,
PA0070,PA0070,82404,0.0143188709,Function unknown,#0000ff,
PA0071,tagR2,83380,0.0047091687,Function unknown,#0000ff,
PA0072,PA0072,85085,0.013386852400000001,Defense mechanisms,#90ee90,
PA0073,PA0073,86284,0.0216275755,Defense mechanisms,#90ee90,
PA0074,ppkA,87000,0.0024678551,Transcription,#000000,
PA0075,pppA,90106,-0.0089798051,Signal transduction mechanisms,#f4a460,
PA0076,PA0076,90844,0.0047442004,Function unknown,#0000ff,
PA0077,icmF1,91521,-0.00034354110000000003,Function unknown,#0000ff,
PA0078,PA0078,95048,-0.0029085877,Cell motility,#da70d6,
PA0079,PA0079,96404,-0.0022932611,Function unknown,#0000ff,
PA0080,PA0080,97754,0.0006195265,Function unknown,#0000ff,
PA0081,fha1,98263,-0.0178384223,Signal transduction mechanisms,#f4a460,
PA0082,PA0082,100124,-0.0050419921,Function unknown,#0000ff,
PA0083,PA0083,101247,-0.0021343212000000003,Function unknown,#0000ff,
PA0084,PA0084,101778,-0.0065108216,Function unknown,#0000ff,
PA0085,hcp1,103350,0.0034731792,Function unknown,#0000ff,
PA0086,PA0086,104006,0.0062853443000000005,Function unknown,#0000ff,
PA0087,PA0087,104853,0.005344957,Function unknown,#0000ff,
PA0088,PA0088,105359,0.0030874572,Function unknown,#0000ff,
PA0089,PA0089,107182,-0.0031044282000000003,Function unknown,#0000ff,
PA0090,clpV1,108221,-0.0036149380000000003,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0091,vgrG1,110976,-0.0020456076000000003,Function unknown,#0000ff,
PA0092,PA0092,113022,0.0049171668,No COG annotation,#00bfbf,
PA0093,PA0093,113303,-0.0046722045,Function unknown,#0000ff,
PA0094,PA0094,114611,-0.0103680284,Function unknown,#0000ff,
PA0095,PA0095,115299,0.0049351716000000006,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0096,PA0096,117552,-0.0123994918,No COG annotation,#00bfbf,
PA0097,PA0097,117931,0.0229856755,Function unknown,#0000ff,
PA0098,PA0098,119127,0.0003843407,Cell wall/membrane/envelope biogenesis,#c71585,
PA0099,PA0099,120164,0.0094296521,Transcription,#000000,
PA0100,PA0100,121346,0.0046231363000000004,Function unknown,#0000ff,
PA0101,PA0101,122248,0.0091156816,Energy production and conversion,#708090,
PA0102,PA0102,123871,-0.0034876309,Inorganic ion transport and metabolism,#8b4513,
PA0103,PA0103,124810,-0.0206107617,Inorganic ion transport and metabolism,#8b4513,
PA0103a,PA0103a,126368,0.0023992653,No COG annotation,#00bfbf,
PA0105,coxB,127378,0.008645583200000001,Energy production and conversion,#708090,
PA0106,coxA,128512,-0.0076807392,Energy production and conversion,#708090,
PA0107,PA0107,130115,-0.0089882243,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0108,coIII,130680,-0.0102356015,Energy production and conversion,#708090,
PA0109,PA0109,131583,-0.0062694876,Function unknown,#0000ff,
PA0110,PA0110,131808,-0.0045882278000000006,Function unknown,#0000ff,
PA0111,PA0111,132577,-0.0018641979,Function unknown,#0000ff,
PA0112,PA0112,133220,-0.0078994827,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0113,PA0113,134319,-0.0033644055,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0114,senC,135259,-0.0041326141,Function unknown,#0000ff,
PA0115,PA0115,135934,-0.0059276573,Function unknown,#0000ff,
PA0116,PA0116,136518,-0.0039564771,Transcription,#000000,
PA0117,PA0117,137248,-0.0020678551,Lipid transport and metabolism,#87cefa,
PA0118,PA0118,138001,-0.0051522343,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0119,PA0119,138818,0.00529892,Energy production and conversion,#708090,
PA0120,PA0120,140216,-0.0039827367,Transcription,#000000,
PA0121,PA0121,141003,0.0094161177,Transcription,#000000,
PA0122,PA0122,141917,-0.0027875873,Function unknown,#0000ff,
PA0123,PA0123,142359,-0.0008260893,Transcription,#000000,
PA0124,PA0124,143567,0.0033225757,Function unknown,#0000ff,
PA0125,PA0125,143845,-0.015078757100000001,Transcription,#000000,
PA0126,PA0126,144248,-0.0080723511,No COG annotation,#00bfbf,
PA0127,PA0127,144969,0.007279266600000001,Function unknown,#0000ff,
PA0128,PA0128,145542,0.002632362,Inorganic ion transport and metabolism,#8b4513,
PA0129,gabP,145965,0.0139298845,Amino acid transport and metabolism,#ff0000,
PA0130,PA0130,147561,-0.0068326153,Energy production and conversion,#708090,
PA0131,PA0131,149138,-0.0075509202,Function unknown,#0000ff,
PA0132,PA0132,149425,0.0020632662,Amino acid transport and metabolism,#ff0000,
PA0133,PA0133,150906,-0.008930856400000001,Transcription,#000000,
PA0134,PA0134,151936,0.001241017,Nucleotide transport and metabolism,#87ceeb,
PA0135,PA0135,153696,0.0095836635,No COG annotation,#00bfbf,
PA0136,PA0136,154417,-0.0020604054,Function unknown,#0000ff,
PA0137,PA0137,155988,0.0055542764000000005,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0138,PA0138,157108,-0.012449445,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0139,ahpC,158199,-0.0065586347000000005,"Post-translational modification, protein turnover,and chaperones",#add8e6,
