locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b4252,0.3209370969,tabA,DUF386 domain-containing toxin-antitoxin biofilm protein TabA,Carbohydrate transport and metabolism,tabA,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7883
b0350,0.276486982,mhpD,2-hydroxypentadienoate hydratase,"Secondary metabolites biosynthesis, transport, and catabolism",mhpABCDFE,"RpoD,Crp,MhpR",https://ecocyc.org/gene?orgid=ECOLI&id=M013
b4253,0.215759165,yjgL,protein YjgL,No COG annotation,yjgL,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7884
b0351,0.2107210457,mhpF,acetaldehyde dehydrogenase (acylating),"Secondary metabolites biosynthesis, transport, and catabolism",mhpABCDFE,"RpoD,Crp,MhpR",https://ecocyc.org/gene?orgid=ECOLI&id=M014
b0349,0.1937802992,mhpC,2-hydroxy-6-ketonona-2%2C4-dienedioate hydrolase,Function unknown,mhpABCDFE,"RpoD,Crp,ppGpp,MhpR",https://ecocyc.org/gene?orgid=ECOLI&id=M012
b0352,0.1766386864,mhpE,4-hydroxy-2-oxovalerate aldolase,Amino acid transport and metabolism,mhpABCDFE,"RpoD,Crp,MhpR",https://ecocyc.org/gene?orgid=ECOLI&id=G6205
b2899,0.17295717800000002,yqfA,hemolysin-III family protein,Function unknown,yqfA,,https://ecocyc.org/gene?orgid=ECOLI&id=G7512
b2323,0.113609888,fabB,beta-ketoacyl-[acyl carrier protein] synthase I,Lipid transport and metabolism,fabB,"RpoD,FadR,FabR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10274
b2599,0.1027517696,pheA,fused chorismate mutase/prephenate dehydratase,Amino acid transport and metabolism,pheLA,"RpoD,rydC",https://ecocyc.org/gene?orgid=ECOLI&id=EG10707
b0954,0.0889955519,fabA,beta-hydroxyacyl-acyl carrier protein dehydratase/isomerase,Lipid transport and metabolism,fabA,"RpoD,FadR,FabR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10273
b4350,-0.09401807320000001,hsdR,type I restriction enzyme EcoKI endonuclease component,"Replication, recombination and repair",hsdRMS,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10459
b4363,-0.0998103526,yjjB,putative succinate exporter YjjB,Function unknown,yjjB-dnaTC-yjjA,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11215
b3903,-0.1120595603,rhaA,L-rhamnose isomerase,Carbohydrate transport and metabolism,rhaBAD,"RpoD,Crp,RhaS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11867
b0061,-0.1212616167,araD,L-ribulose-5-phosphate 4-epimerase AraD,Carbohydrate transport and metabolism,araBAD,"RpoD,Crp,AraC",https://ecocyc.org/gene?orgid=ECOLI&id=EG10055
b0344,-0.1434851334,lacZ,beta-galactosidase,Carbohydrate transport and metabolism,lacZYA,"RpoD,YidZ,Crp,MarA,H-NS,LacI",https://ecocyc.org/gene?orgid=ECOLI&id=EG10527
b0063,-0.1948551224,araB,ribulokinase,Nucleotide transport and metabolism,araBAD,"RpoD,Crp,AraC",https://ecocyc.org/gene?orgid=ECOLI&id=EG10053
b0062,-0.2453968947,araA,L-arabinose isomerase,Carbohydrate transport and metabolism,araBAD,"RpoD,Crp,AraC",https://ecocyc.org/gene?orgid=ECOLI&id=EG10052
