locus,gene_weight,gene_name,gene_product,cog,regulator,link
PSPTO_RS21615,0.4416470685,PSPTO_RS21615,DUF1534 domain-containing protein,No COG annotation,,
PSPTO_RS14305,0.13102649460000002,PSPTO_RS14305,hypothetical protein,No COG annotation,,
PSPTO_RS29665,0.09696113490000001,PSPTO_RS29665,hypothetical protein,No COG annotation,,
PSPTO_RS21030,0.08914244810000001,PSPTO_RS21030,DUF4224 domain-containing protein,No COG annotation,,
PSPTO_3416,0.0818054367,PSPTO_3416,phage holin%2C lambda family,Function unknown,,
PSPTO_2436,0.0764701086,tnpB,IS66 family insertion sequence element accessory protein TnpB,"Replication, recombination and repair",,
PSPTO_2240,0.06566790260000001,PSPTO_2240,helix-turn-helix domain-containing protein,Transcription,,
PSPTO_RS17155,0.060454492400000004,PSPTO_RS17155,hypothetical protein,No COG annotation,,
PSPTO_RS27115,0.0602952607,PSPTO_RS27115,DUF1534 domain-containing protein,No COG annotation,,
PSPTO_2241,-0.0584978299,kdpF,K(+)-transporting ATPase subunit F,No COG annotation,,
PSPTO_RS25695,-0.0634210114,PSPTO_RS25695,helix-turn-helix domain-containing protein,No COG annotation,,
PSPTO_RS26720,-0.07252176590000001,PSPTO_RS26720,DUF1534 domain-containing protein,No COG annotation,,
