locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b3788,0.1104160902,rffG,dTDP-glucose 4%2C6-dehydratase 2,Cell wall/membrane/envelope biogenesis,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,"RpoD,NsrR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11453
b3789,0.10997408950000001,rffH,dTDP-glucose pyrophosphorylase 2,Coenzyme transport and metabolism,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,"RpoD,NsrR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11454
b3787,0.1090378417,wecC,UDP-N-acetyl-D-mannosamine dehydrogenase,Cell wall/membrane/envelope biogenesis,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,"RpoD,NsrR,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11452
b3790,0.09950679500000001,rffC,dTDP-4-amino-4%2C6-dideoxy-D-galactose acyltransferase,Transcription,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,"RpoD,NsrR,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11455
b3786,0.0966498759,wecB,UDP-N-acetylglucosamine 2-epimerase,Cell wall/membrane/envelope biogenesis,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,"RpoD,YcjW,NsrR,ppGpp,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11451
b1631,0.0920298144,rsxG,SoxR [2Fe-2S] reducing system protein RsxG,Energy production and conversion,ydgK-rsxABCDGE-nth,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6875
b1630,0.0911593916,rsxD,SoxR [2Fe-2S] reducing system protein RsxD,Energy production and conversion,ydgK-rsxABCDGE-nth,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6874
b3652,0.0906445664,recG,ATP-dependent DNA helicase RecG,"Replication, recombination and repair",rpoZ-spoT-trmH-recG,"RpoD,DksA,CreB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10829
b1632,0.0835723251,rsxE,SoxR [2Fe-2S] reducing system protein RsxE,Energy production and conversion,ydgK-rsxABCDGE-nth,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6876
b3651,0.0729201142,trmH,tRNA (Gm18) 2'-O-methyltransferase,"Translation, ribosomal structure and biogenesis",rpoZ-spoT-trmH-recG,"RpoD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10967
