,name,x,y,cog,color,link
meta,start,0.08983120725,,,,
b0002,thrA,337,-0.0052042909,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,0.009101587900000001,Nucleotide transport and metabolism,#00bfbf,
b0004,thrC,3734,0.0063922321,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,-0.0027128847000000003,Function unknown,#708090,
b0006,yaaA,5683,-0.0061497963000000004,Function unknown,#708090,
b0007,yaaJ,6529,0.0033925170000000003,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,0.0059077547,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,-0.0023504945,Nucleotide transport and metabolism,#00bfbf,
b0010,satP,9928,-0.0014446894,Function unknown,#708090,
b0011,yaaW,10643,0.0035584878,Function unknown,#708090,
b0012,mbiA,10830,0.0120418975,No COG annotation,#87cefa,
b0013,yaaI,11382,0.0062307037000000004,Function unknown,#708090,
b0014,dnaK,12163,-0.0007267518,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0015,dnaJ,14168,-0.0014386567,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0016,insL-1,15445,0.0028960279,"Replication, recombination and repair",#ff00ff,
b0018,mokC,16751,0.0010507621,Function unknown,#708090,
b0019,nhaA,17489,0.0012480701,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,0.0121018771,Transcription,#f4a460,
b0021,insB-1,19811,-0.0190868132,"Replication, recombination and repair",#ff00ff,
b0022,insA-1,20233,-0.0042185985,"Replication, recombination and repair",#ff00ff,
b0023,rpsT,20815,0.0058105992000000006,"Translation, ribosomal structure and biogenesis",#000000,
b0024,yaaY,21181,0.025549327700000003,Function unknown,#708090,
b0025,ribF,21407,-0.0027297212,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,-0.0028662711,"Translation, ribosomal structure and biogenesis",#000000,
b0027,lspA,25207,0.0006108473,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,-0.0014932645,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0029,ispH,26277,0.0055470095,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,-7.52446e-05,Nucleotide transport and metabolism,#00bfbf,
b0031,dapB,28374,-0.0190060859,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,0.0052028502,Nucleotide transport and metabolism,#00bfbf,
b0033,carB,30817,-0.0006280465,Nucleotide transport and metabolism,#00bfbf,
b0034,caiF,34300,0.0031744958,Transcription,#f4a460,
b0035,caiE,34781,-0.0212027796,Function unknown,#708090,
b0036,caiD,35377,-0.0003646107,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,-0.0096081595,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,-0.0192084439,Energy production and conversion,#90ee90,
b0039,caiA,39244,0.0053267641,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,-0.012174802600000001,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,0.0009706626,Energy production and conversion,#90ee90,
b0042,fixB,43188,0.0059965716,Energy production and conversion,#90ee90,
