locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PP_3877,0.1984328595016355,PP_3877,conserved protein of unknown function,Function unknown,Op2534,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3877&e1=1&assembly=complete
PP_3870,0.1590070444331246,PP_3870,Phage FluMu protein gp38,Function unknown,Op2533,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3870&e1=1&assembly=complete
PP_3876,0.1568667836550727,PP_3876,conserved protein of unknown function,No COG annotation,Op2533,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3876&e1=1&assembly=complete
PP_3875,0.1513662962927972,PP_3875,conserved protein of unknown function,No COG annotation,Op2533,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3875&e1=1&assembly=complete
PP_3871,0.1442022043167032,PP_3871,conserved protein of unknown function,No COG annotation,Op2533,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3871&e1=1&assembly=complete
PP_3869,0.142015445389133,PP_3869,putative Phage sheath protein,Cell motility,Op2533,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3869&e1=1&assembly=complete
PP_3522,0.1392139806693347,PP_3522,conserved protein of unknown function,"Translation, ribosomal structure and biogenesis",Op2280,SoxR,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3522&e1=1&assembly=complete
PP_3882,0.1294118605751794,PP_3882,putative Phage terminase%2C small subunit,"Replication, recombination and repair",Op2535,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3882&e1=1&assembly=complete
PP_3880,0.1273735269149418,PP_3880,conserved exported protein of unknown function,No COG annotation,Op2535,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3880&e1=1&assembly=complete
PP_3873,0.1255828707087959,PP_3873,conserved protein of unknown function,No COG annotation,Op2533,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3873&e1=1&assembly=complete
PP_3878,0.1166837883719657,PP_3878,putative Phage minor capsid protein C,"Post-translational modification, protein turnover, and chaperones",Op2535,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3878&e1=1&assembly=complete
