locus,gene_weight,gene_name,gene_product,cog,regulator,link
STM4315,0.3392103603,STM4315,putative AraC-type DNA-binding domain-containing protein,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4315
STM2875,0.2987910883,hilD,regulatory helix-turn-helix proteins%2C araC family,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2875
STM1328,0.191817282,STM1328,putative outer membrane protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1328
STM4313,0.15567686290000002,STM4313,putative cytoplasmic protein,"Secondary metabolites biosynthesis, transport, and catabolism",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4313
STM4310,0.1473344402,STM4310,putative inner membrane protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4310
STM2877,0.1214702242,iagB,cell invasion protein,Cell wall/membrane/envelope biogenesis,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2877
STM4312,0.117651613,STM4312,putative phage protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4312
STM1329,0.1077415273,STM1329,putative inner membrane protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1329
STM2129,0.1040147612,yegB,putative MFS family transport protein,"Intracellular trafficking, secretion, and vesicular transport","baeR,cpxR,cra,crp,rpoS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2129
STM3189,0.10142113300000001,ygiD,putative cytoplasmic protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3189
STM2130,0.100110662,baeS,sensory kinase in two-component regulatoyr system wtih BaeR,Signal transduction mechanisms,"baeR,cpxR,cra,crp,rpoS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2130
STM0800,0.0974062649,slrP,leucine-rich repeat protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0800
STM1330,0.08814825400000001,STM1330,putative DNA/RNA non-specific endonuclease,Nucleotide transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1330
STM2900,0.0865243054,invH,invasion protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2900
