,name,x,y,cog,color,link
meta,start,0.0808594257,,,,
b0002,thrA,337,-0.0016919885000000001,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,-0.0193697665,Nucleotide transport and metabolism,#00bfbf,
b0004,thrC,3734,-0.0205745008,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,-0.0142504827,Function unknown,#708090,
b0006,yaaA,5683,-0.0041212694000000005,Function unknown,#708090,
b0007,yaaJ,6529,0.0046759425,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,-0.0034287552,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,-0.0010029241000000001,Nucleotide transport and metabolism,#00bfbf,
b0010,satP,9928,0.0114823926,Function unknown,#708090,
b0011,yaaW,10643,0.0087549043,Function unknown,#708090,
b0012,mbiA,10830,0.0017720141,No COG annotation,#87cefa,
b0013,yaaI,11382,-0.034040487,Function unknown,#708090,
b0014,dnaK,12163,-0.0080990869,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0015,dnaJ,14168,-0.005110413,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0016,insL-1,15445,0.008554401100000001,"Replication, recombination and repair",#ff00ff,
b0018,mokC,16751,-0.015906442,Function unknown,#708090,
b0019,nhaA,17489,-0.0059061129000000006,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,-0.0012953559,Transcription,#f4a460,
b0021,insB-1,19811,0.00015688060000000002,"Replication, recombination and repair",#ff00ff,
b0022,insA-1,20233,-0.0017838449,"Replication, recombination and repair",#ff00ff,
b0023,rpsT,20815,-0.0013889931,"Translation, ribosomal structure and biogenesis",#000000,
b0024,yaaY,21181,-0.007368352000000001,Function unknown,#708090,
b0025,ribF,21407,0.0004657361,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,-0.0030932157,"Translation, ribosomal structure and biogenesis",#000000,
b0027,lspA,25207,-0.0004324705,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,0.0022549090000000003,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0029,ispH,26277,0.0007660995000000001,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,0.0011845253,Nucleotide transport and metabolism,#00bfbf,
b0031,dapB,28374,-0.0038052777,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,0.0093704401,Nucleotide transport and metabolism,#00bfbf,
b0033,carB,30817,0.0082017376,Nucleotide transport and metabolism,#00bfbf,
b0034,caiF,34300,-0.0117678251,Transcription,#f4a460,
b0035,caiE,34781,-0.010885846900000001,Function unknown,#708090,
b0036,caiD,35377,0.0011241794,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,-0.006591472300000001,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,-0.008388685,Energy production and conversion,#90ee90,
b0039,caiA,39244,-0.0080524177,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,-0.0035711347,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,0.0038749409,Energy production and conversion,#90ee90,
b0042,fixB,43188,0.0051570039,Energy production and conversion,#90ee90,
b0043,fixC,44180,0.0133638429,Energy production and conversion,#90ee90,
b0045,yaaU,45807,-0.0003212413,Inorganic ion transport and metabolism,#0000ff,
b0046,kefF,47246,-0.0092854886,Energy production and conversion,#90ee90,
b0047,kefC,47769,-0.00913956,Inorganic ion transport and metabolism,#0000ff,
b0048,folA,49823,0.0065862991,Coenzyme transport and metabolism,#008000,
b0049,apaH,50380,-0.0004837719,Signal transduction mechanisms,#00ff00,
b0050,apaG,51229,-0.0008942305,Inorganic ion transport and metabolism,#0000ff,
