,name,x,y,cog,color,link
meta,start,0.06612208750000001,,,,
LAC_H_00012,LAC_H_00012,0,-0.008422871,No COG category,#40e0d0,
LAC_H_00018,LAC_H_00018,0,0.00774119,No COG category,#40e0d0,
LAC_H_00201,LAC_H_00201,0,-0.000303287,No COG category,#40e0d0,
LAC_H_00210,LAC_H_00210,0,0.024032083000000003,No COG category,#40e0d0,
LAC_H_00215,LAC_H_00215,0,-0.009471127000000001,No COG category,#40e0d0,
LAC_H_00216,LAC_H_00216,0,0.008492051,No COG category,#40e0d0,
LAC_H_00237,LAC_H_00237,0,-0.003879164,No COG category,#40e0d0,
LAC_H_00238,LAC_H_00238,0,0.029021693,No COG category,#40e0d0,
LAC_H_00303,LAC_H_00303,0,0.008758051000000001,No COG category,#40e0d0,
LAC_H_00304,LAC_H_00304,0,-0.0159454,No COG category,#40e0d0,
LAC_H_00448,LAC_H_00448,0,-0.025613874000000002,No COG category,#40e0d0,
LAC_H_00507,LAC_H_00507,0,0.009278469000000001,No COG category,#40e0d0,
LAC_H_00563,LAC_H_00563,0,-0.014496492000000001,No COG category,#40e0d0,
LAC_H_00606,LAC_H_00606,0,0.0025417250000000003,No COG category,#40e0d0,
LAC_H_00645,LAC_H_00645,0,-0.003557227,No COG category,#40e0d0,
LAC_H_01013,LAC_H_01013,0,-0.046555553,No COG category,#40e0d0,
LAC_H_01308,LAC_H_01308,0,0.010278596000000001,No COG category,#40e0d0,
LAC_H_01365,LAC_H_01365,0,-0.005354757,No COG category,#40e0d0,
LAC_H_01559,LAC_H_01559,0,-0.005111335000000001,No COG category,#40e0d0,
LAC_H_01570,LAC_H_01570,0,-0.000206533,No COG category,#40e0d0,
LAC_H_01575,LAC_H_01575,0,0.028176877000000003,No COG category,#40e0d0,
LAC_H_01687,LAC_H_01687,0,0.001600183,No COG category,#40e0d0,
LAC_H_01688,LAC_H_01688,0,-3.14e-05,No COG category,#40e0d0,
LAC_H_01807,LAC_H_01807,0,0.006654087,No COG category,#40e0d0,
LAC_H_01829,LAC_H_01829,0,0.016575844,No COG category,#40e0d0,
LAC_H_01830,LAC_H_01830,0,0.012567315,No COG category,#40e0d0,
