locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
ABUW_2131,0.1926952265,acoA,acetoin:2%2C6-dichlorophenolindophenol oxidoreductase alpha subunit,Energy production and conversion,Op1100,,
ABUW_2130,0.16396062490000002,acoB,acetoin:2%2C6-dichlorophenolindophenol oxidoreductase subunit beta,Energy production and conversion,Op1100,,
ABUW_3782,0.1519917039,mmsB,3-hydroxyisobutyrate dehydrogenase,Lipid transport and metabolism,,,
ABUW_2128,0.14932873300000002,lpdA2,dihydrolipoamide dehydrogenase,Energy production and conversion,Op1100,,
ABUW_3783,0.1446825458,mmsA1,methylmalonate-semialdehyde dehydrogenase,Energy production and conversion,,,
ABUW_2129,0.1386673128,acoC,dihydrolipoamide acetyltransferase,Energy production and conversion,Op1100,,
ABUW_3780,0.1357689583,ABUW_3780,acyl-CoA dehydrogenase,Lipid transport and metabolism,,,
ABUW_3781,0.1259648015,ABUW_3781,acetyl-coenzyme A synthetase,Lipid transport and metabolism,,,
ABUW_3779,0.1153618774,ABUW_3779,short-chain enoyl-CoA hydratase,Lipid transport and metabolism,,,
ABUW_1573,0.1140354365,ABUW_1573,acyl-CoA dehydrogenase,Lipid transport and metabolism,Op808,ABUW_1645,
ABUW_1574,0.11027951600000001,ABUW_1574,acyl-CoA ligase,Lipid transport and metabolism,Op809,,
ABUW_1572,0.10977272460000001,ABUW_1572,short-chain dehydrogenase/reductase,Lipid transport and metabolism,Op808,ABUW_1645,
ABUW_2132,0.1067829082,lipA2,lipoic acid synthetase,Coenzyme transport and metabolism,Op1101,,
ABUW_1621,0.1005748628,ald1,aldehyde dehydrogenase,Energy production and conversion,Op833,,
