locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PP_1661,0.1781711651148209,PP_1661,putative Dehydrogenase subunit,Amino acid transport and metabolism,Op1039,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1661&e1=1&assembly=complete
PP_1660,0.1769874598082364,PP_1660,conserved protein of unknown function,No COG annotation,Op1039,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1660&e1=1&assembly=complete
PP_1659,0.1726534202665482,PP_1659,conserved exported protein of unknown function,Energy production and conversion,Op1039,TurA,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1659&e1=1&assembly=complete
PP_0806,0.1410877027087668,PP_0806,putative Surface adhesion protein,Cell wall/membrane/envelope biogenesis,Op528,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0806&e1=1&assembly=complete
PP_1245,0.1407682792774386,PP_1245,conserved exported protein of unknown function,Cell wall/membrane/envelope biogenesis,Op790,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1245&e1=1&assembly=complete
PP_1246,0.1379033228468295,PP_1246,conserved exported protein of unknown function,Cell wall/membrane/envelope biogenesis,Op790,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1246&e1=1&assembly=complete
PP_5467,0.1262151935360589,PP_5467,conserved exported protein of unknown function,No COG annotation,Op790,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5467&e1=1&assembly=complete
PP_2006,0.1156228975136282,PP_2006,conserved membrane protein of unknown function,Function unknown,Op1280,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2006&e1=1&assembly=complete
PP_2007,0.0947550565306589,PP_2007,P-47-related protein,Function unknown,Op1280,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2007&e1=1&assembly=complete
PP_0804,0.092099549070625,PP_0804,Protein secretion ABC efflux system%2C permease and ATP-binding protein,Defense mechanisms,Op527,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0804&e1=1&assembly=complete
PP_0805,0.0904368058807133,PP_0805,Outer membrane efflux protein,Cell wall/membrane/envelope biogenesis,Op527,AlgR,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0805&e1=1&assembly=complete
