locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b3346,0.45164804410000003,yheO,putative DNA-binding transcriptional regulator YheO,Function unknown,yheO-tusDCB,YfeC,https://ecocyc.org/gene?orgid=ECOLI&id=G7715
b4050,0.0988654893,pspG,phage shock protein G,Function unknown,pspG,"RpoN,IHF,ppGpp,PspF,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11933
b3708,0.09710077090000001,tnaA,tryptophanase,Amino acid transport and metabolism,tnaCAB,"RpoD,Crp,TorR,RplD,Nac,L-tryptophan",https://ecocyc.org/gene?orgid=ECOLI&id=EG11005
b1925,0.0963482316,fliS,flagellar biosynthesis protein FliS,Cell motility,fliDST,"RpoD,FliA,FlhDC",https://ecocyc.org/gene?orgid=ECOLI&id=EG11388
b1420,0.08891603790000001,mokB,putative regulatory protein MokB,No COG annotation,mokB,"sokB,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=G6736
b4026,0.0833590299,yjbE,uncharacterized protein YjbE,No COG annotation,yjbEFGH,"RpoD,RcsAB,IHF",https://ecocyc.org/gene?orgid=ECOLI&id=EG11923
b3369,0.0796675645,yhfL,DUF4223 domain-containing lipoprotein YhfL,Function unknown,yhfL,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7722
b4501,0.07897045870000001,torI,CPS-53 (KpLE1) prophage%3B prophage CPS-53 recombination directionality factor and response regulator inhibitor,Transcription,torI,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G0-9621
b3343,-0.0907914994,tusB,sulfurtransferase complex subunit TusB,"Translation, ribosomal structure and biogenesis",yheO-tusDCB,,https://ecocyc.org/gene?orgid=ECOLI&id=G7712
b1379,-0.0976050312,hslJ,lipoprotein implicated in Novobiocin resistance,"Post-translational modification, protein turnover,and chaperones",hslJ,"RpoD,CysB",https://ecocyc.org/gene?orgid=ECOLI&id=G6702
b0447,-0.1244518061,decR,DNA-binding transcriptional activator DecR,Transcription,decR,"RpoD,YbaO,SoxS,MarA",https://ecocyc.org/gene?orgid=ECOLI&id=G6247
b3344,-0.12510425790000002,tusC,sulfurtransferase complex subunit TusC,"Translation, ribosomal structure and biogenesis",yheO-tusDCB,,https://ecocyc.org/gene?orgid=ECOLI&id=G7713
b3345,-0.1291929823,tusD,sulfurtransferase complex subunit TusD,"Translation, ribosomal structure and biogenesis",yheO-tusDCB,,https://ecocyc.org/gene?orgid=ECOLI&id=G7714
b2210,-0.1315745436,mqo,malate:quinone oxidoreductase,Energy production and conversion,mqo,"Lrp,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG12069
b0208,-0.147760422,yafC,putative LysR family transcriptional regulator YafC,Transcription,yafC,"YafC,ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11649
b1380,-0.23561636300000002,ldhA,D-lactate dehydrogenase,Energy production and conversion,ldhA,"YheO,RpoH,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G592
