locus,gene_weight,gene_name,gene_product,cog,regulator,link
STM2746,0.2192486239,STM2746,putative excinuclease ATPase subunit,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2746
STM0159,0.2079579954,STM0159,putative restriction endonuclease,"Replication, recombination and repair",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0159
STM3846,0.1945554122,STM3846,putative reverse transcriptase,"Replication, recombination and repair",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3846
STM2747,0.1924642752,STM2747,putative cytoplasmic protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2747
STM2088,0.15513320090000002,rfbX,putative O-antigen transferase,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2088
STM3720,0.1512339368,yibR,putative inner membrane protein,Cell wall/membrane/envelope biogenesis,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3720
STM2903,0.1497334155,STM2903,putative cytoplasmic protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2903
STM1332,0.1494281985,rfc,O-antigen polymerase,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1332
STM0293,0.1408928854,STM0293,putative cytoplasmic protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0293
STM2743,0.1337706917,STM2743,putative cytoplasmic protein,Signal transduction mechanisms,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2743
STM4522,0.13100614900000002,STM4522,putative inner membrane protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4522
STM3845,0.1278191024,STM3845,putative inner membrane protein,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3845
STM2089,0.1243051649,rfbJ,CDP-abequose synthase,Carbohydrate transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2089
STM2087,0.1184414142,rfbV,abequosyltransferase,Cell wall/membrane/envelope biogenesis,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2087
STM0972,0.1152239778,STM0972,homologous to secreted protein sopD,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0972
STM4157,0.1064161064,STM4157,putative cytoplasmic protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4157
STM0295,0.1014631906,STM0295,putative cytoplasmic protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0295
STM4156,0.0956828859,STM4156,putative cytoplasmic protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4156
STM0763,0.0913825947,STM0763,transcriptional regulator%2C lysR family,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0763
STM1554,0.0907841805,STM1554,putative coiled-coil protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1554
STM3717,0.0881692985,rfaJ,UDP-D-glucose:(galactosyl)lipopolysaccharide glucosyltransferase,Cell wall/membrane/envelope biogenesis,"nac,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3717
STM2086,0.0862842628,rfbU,mannosyl transferase,Cell wall/membrane/envelope biogenesis,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2086
STM4499,0.08513688080000001,yeeN,putative cytoplasmic protein,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4499
STM1268,0.08180864410000001,STM1268,putative cytoplasmic protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1268
STM1856,0.0773639045,STM1856,putative cytoplasmic protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1856
STM1265,0.0770762705,STM1265,putative response regulators,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1265
STM2138,0.0742382934,STM2138,putative cytoplasmic protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2138
STM3715,0.071383234,rfaZ,lipopolysaccharide core biosynthesis protein,Function unknown,"marA,nac,rpoD,soxS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3715
STM1941,0.067082239,STM1941,putative inner membrane protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1941
STM0345,0.0657304294,STM0345,putative inner membrane protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0345
STM2232,0.0643616365,oafA,acetylation of the O-antigen (LPS),Lipid transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2232
STM2137,0.06355450210000001,STM2137,putative cytoplasmic protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2137
STM3719,0.0621133918,rfaB,UDP-D-galactose:(glucosyl)lipopolysaccharide-1%2C6-D-galactosyltransferase,Cell wall/membrane/envelope biogenesis,"argR,nac,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3719
STM2879,0.060326296,sicP,chaparone related to virulence,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2879
STM4472,0.0601632184,ytgA,putative inner membrane protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4472
STM3718,0.0587789819,rfaI,UDP-D-galactose:(glucosyl)lipopolysaccharide-alpha-1%2C3-D-galactosyltransferase,Cell wall/membrane/envelope biogenesis,"nac,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3718
STM0335,0.0542297021,STM0335,putative outer membrane protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0335
STM3522,-0.08260699,rtcR,sigma N (sigma 54)-dependent regulator of rtcBA expression,Transcription,rpoN,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3522
STM3519,-0.0922827068,rtcB,putative cytoplasmic protein,Function unknown,"ihf,rpoN,rtcR",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3519
