locus,gene_weight,gene_name,gene_product,cog,regulator,link
b1581,0.3069500991207153,rspA,mandelate racemase/muconate lactonizing enzyme family protein RspA,Cell wall/membrane/envelope biogenesis,"Crp,YdfH",https://ecocyc.org/gene?orgid=ECOLI&id=G6839
b1580,0.2907899125566357,rspB,putative zinc-binding dehydrogenase RspB,Energy production and conversion,"Crp,YdfH",https://ecocyc.org/gene?orgid=ECOLI&id=G6838
b3092,0.1348801218311404,uxaC,D-glucoronate/D-galacturonate isomerase,Carbohydrate transport and metabolism,"RpoD,YdcN,YqhC,YdhB,YbcM,YebK,YedW,Fnr,ExuR,Crp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G81
b3686,0.1298289770429604,ibpB,small heat shock protein IbpB,"Post-translational modification, protein turnover,and chaperones","RpoN,RpoH,IHF,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11535
b3091,0.1268209368603655,uxaA,D-altronate dehydratase,Carbohydrate transport and metabolism,"RpoD,Fnr,ExuR,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12734
b0683,0.1147755892858558,fur,DNA-binding transcriptional dual regulator Fur,Transcription,"RpoD,Crp,OxyR,SoxS,Fur,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10359
b2172,0.1119641611405434,yeiQ,putative dehydrogenase%2C NAD-dependent,Carbohydrate transport and metabolism,"YfeC,YqhC,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG12036
b3905,0.1085914936955155,rhaS,DNA-binding transcriptional activator RhaS,Transcription,"RpoD,RpoS,Crp,RhaR,RhaS",https://ecocyc.org/gene?orgid=ECOLI&id=EG10843
b4322,0.0982638502805729,uxuA,D-mannonate dehydratase,Carbohydrate transport and metabolism,"RpoD,OxyR,YdcN,YcfQ,YedW,ExuR,UxuR,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11066
b4034,-0.1311153013410541,malE,maltose ABC transporter periplasmic binding protein,Inorganic ion transport and metabolism,"RpoD,YidZ,Fis,CreB,OmpR,Crp,MalT,H-NS,StpA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10554
