locus,gene_weight,gene_name,gene_product,cog,regulator,link
STM1695,0.100369522,sapD,ABC superfamily peptide transport protein,Inorganic ion transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1695
STM1455,0.0998052128,ydgP,putative Na+-transporting NADH:ubiquinone oxidoreductase gamma subunit,Energy production and conversion,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1455
STM1456,0.09717091080000001,ydgO,putative oxidoreductase,Energy production and conversion,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1456
STM0124,0.09650535040000001,murF,D-alanine:D-alanine-adding enzyme,Cell wall/membrane/envelope biogenesis,"lexA,mraZ,pdhR,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0124
STM0088,0.0961484429,apaH,diadenosine tetraphosphatase,Signal transduction mechanisms,"fis,rpoE",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0088
STM0123,0.0946663757,murE,UDP-N-acetylmuramoylalanyl-D-glutamate 2%2C6-diaminopimelate ligase,Cell wall/membrane/envelope biogenesis,"lexA,mraZ,pdhR,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0123
STM0125,0.0900572882,mraY,phospho-N-acetylmuramoyl-pentapeptide transferase,Cell wall/membrane/envelope biogenesis,"lexA,mraZ,pdhR,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0125
STM0645,0.08943973,nadD,putative nicotinic acid mononucleotide adenylyltransferase,Coenzyme transport and metabolism,nac,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0645
STM2301,0.0887846558,pqaB,putative melittin resistance protein,Lipid transport and metabolism,fnr,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2301
STM1454,0.08669157250000001,ydgQ,putative membrane NADH-quinone reductase protein,Energy production and conversion,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1454
STM0089,0.0854738015,apaG,putative cytoplasmic protein,Inorganic ion transport and metabolism,"fis,rpoE",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0089
STM3719,0.0851629227,rfaB,UDP-D-galactose:(glucosyl)lipopolysaccharide-1%2C6-D-galactosyltransferase,Cell wall/membrane/envelope biogenesis,"argR,nac,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3719
STM3370,0.0848361972,cafA,RNase G,"Translation, ribosomal structure and biogenesis",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3370
STM0646,0.08464117060000001,holA,DNA polymerase III%2C delta subunit,"Replication, recombination and repair",nac,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0646
STM3618,0.0841942671,yhjN,putative cellulose synthase,Cell wall/membrane/envelope biogenesis,"fnr,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3618
STM3744,0.0836308736,recG,DNA helicase,"Replication, recombination and repair","nac,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3744
STM0091,0.08192765140000001,pdxA,NAD-dependent dehydrogenase/carboxylase,Coenzyme transport and metabolism,"fis,rpoE",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0091
