locus,gene_weight,gene_name,gene_product,cog,regulator,link
STM4252,0.18788583890000002,STM4252,putative inner membrane protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4252
STM1152,0.17366600570000001,yceK,putative outer membrane lipoprotein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1152
STM2329,0.1402944006,STM2329,putative cytoplasmic protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2329
STM1301,0.13798281910000001,STM1301,putative mutator MutT protein,"Replication, recombination and repair",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1301
STM0550,0.1331642597,fimY,putative regulatory protein,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0550
STM1596,0.11568417980000001,ydcX,putative inner membrane protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1596
STM2547,0.1119056365,STM2547,putative hydrolase,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2547
STM1380,0.10851765520000001,orf32,putative hydrolase or acyltransferase,Lipid transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1380
STM3549,0.0981311333,STM3549,putative inner membrane protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3549
STM2690,0.0966937073,STM2690,putative outer membrane efflux protein,Cell wall/membrane/envelope biogenesis,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2690
STM3366,0.0913372788,yhcR,putative inner membrane protein,Function unknown,crp,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3366
STM0715,0.0912904486,STM0715,putative cytoplasmic protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0715
STM2794,0.0911399002,ygaE,putative GntR family transcriptional repressor,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2794
STM0017,0.0909121963,STM0017,putative protein,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0017
STM4574,0.0906607551,STM4574,putative outer membrane protein,Cell motility,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4574
STM0871,0.0863559232,ybjM,putative inner membrane protein,Function unknown,oxyR,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0871
STM2509,0.0857841958,STM2509,putative IS3-like transposase,"Replication, recombination and repair",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2509
STM4337,0.0826219801,ecnR,putative luxR family bacterial regulatory protein,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4337
STM0584,0.0787475095,entD,enterochelin synthetase%2C component D (phoshpantetheinyltransferase),Coenzyme transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0584
STM4253,0.0778568976,STM4253,putative outer membrane lipoprotein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4253
STM1678,0.0749530692,STM1678,putative 2'-hydroxyisoflavone reductase,Carbohydrate transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1678
STM3532,0.070660687,STM3532,putative dihydrodipicolinate synthetase,Amino acid transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3532
STM4155,0.0689010198,STM4155,putative inner membrane protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4155
STM2156A,0.0672898306,STM2156A,putative 16.9 kd lipoprotein precursor,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2156A
STM0622,0.0656657414,citE,citrate lyase beta chain (acyl lyase subunit),Carbohydrate transport and metabolism,"arcA,crp,dpiA,fnr,narL",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0622
