locus,gene_weight,gene_name,gene_product,COG,operon,regulator,CodY,link
new_3239640_3239929,0.131054156,S1208,5'UTR of nupN,No COG category,,"SigA,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_3239640_3239929
BSU12930,0.127714185,dppB,dipeptide [SW|ABC transporter] (permease),Inorganic ion transport and metabolism,"dppA->dppE, dppA->ykfD","SigA,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU12930
BSU31540,0.127590058,nupN,"lipoprotein, part of guanosine transporter",Function unknown,nupN->nupQ,"SigA,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU31540
BSU12950,0.124914897,dppD,dipeptide [SW|ABC transporter ](ATP-binding protein),Inorganic ion transport and metabolism,"dppA->dppE, dppA->ykfD","SigA,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU12950
BSU12940,0.12087827599999999,dppC,dipeptide [SW|ABC transporter] (permease),Amino acid transport and metabolism,"dppA->dppE, dppA->ykfD","SigA,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU12940
BSU12920,0.116536985,dppA,D-alanyl-aminopeptidase,Amino acid transport and metabolism,"dppA->dppE, dppA->ykfD","SigA,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU12920
BSU12960,0.115967876,dppE,dipeptide [SW|ABC transporter] (dipeptide-binding protein),Amino acid transport and metabolism,"dppA->dppE, dppA->ykfD","SigA,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU12960
BSU31550,0.113992438,nupO,[SW|ABC transporter] for guanosine,Function unknown,nupN->nupQ,"SigA,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU31550
BSU31560,0.111245209,nupP,[SW|ABC transporter] for guanosine,Function unknown,nupN->nupQ,"SigA,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU31560
BSU12980,0.110848277,ykfB,L-Ala-D/L-Glu epimerase,Cell wall/membrane/envelope biogenesis,dppA->ykfD,CodY,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU12980
BSU12970,0.109989003,ykfA,unknown,Defense mechanisms,dppA->ykfD,CodY,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU12970
BSU31570,0.105896639,nupQ,[SW|ABC transporter] for guanosine,Function unknown,nupN->nupQ,"SigA,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU31570
BSU12990,0.102881695,ykfC,D-glutamyl-L-amino acid peptidase,Cell wall/membrane/envelope biogenesis,dppA->ykfD,CodY,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU12990
BSU13000,0.102174421,ykfD,unknown,Amino acid transport and metabolism,dppA->ykfD,CodY,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU13000
BSU09460,0.10161438,bcaP,branched-chain amino acid transporter,Amino acid transport and metabolism,bcaP,CodY,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU09460
new_3244617_3244738,0.09846245199999999,S1209,intergenic region,No COG category,,"SigA,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_3244617_3244738
BSU39900,0.09459617599999999,yxbA,putative D-aspartate ligase,No COG category,"yxbB->yxnB, yxbB->yxaM","SigA,CodY,AbrB",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU39900
BSU39920,0.093842613,asnH,asparagine synthase (glutamine-hydrolysing),No COG category,yxbB->yxaM,"SigA,CodY,AbrB",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU39920
BSU39890,0.093519844,yxbB,putative S-adenosyl-L-methionine-dependent methyltransferase,No COG category,"yxbB->yxnB, yxbB->yxaM","SigA,CodY,AbrB",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU39890
BSU39910,0.090598416,yxnB,unknown,No COG category,"yxbB->yxnB, yxbB->yxaM","SigA,CodY,AbrB",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU39910
BSU39930,0.090262585,yxaM,unknown,No COG category,yxbB->yxaM,"SigA,CodY,AbrB",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU39930
BSU03010,0.08994012,amhX,amidohydrolase,Function unknown,amhX,"SigA,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU03010
new_325190_325277_c,0.086264853,S107,5'UTR of amhX,No COG category,,"SigA,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_325190_325277_c
BSU03020,0.084526805,ycgA,unknown,Function unknown,ycgA,CodY,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU03020
new_1023253_1023349,0.079585732,S329,5'UTR of bcaP,No COG category,,CodY,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_1023253_1023349
BSU11370,0.07725723599999999,appF,oligopeptide [SW|ABC transporter ](ATP-binding protein),Amino acid transport and metabolism,appD->appC,"TnrA,CodY,ScoC",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU11370
BSU10450,0.077085093,yhjB,unknown,Amino acid transport and metabolism,yhjC->yhjB,"ComK,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU10450
BSU11390,0.076825848,appB,oligopeptide [SW|ABC transporter] (permease),Inorganic ion transport and metabolism,appD->appC,"TnrA,CodY,ScoC",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU11390
BSU32090,0.075841109,yuiA,unknown,Function unknown,yuiA->yuiB,"TnrA,CodY",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU32090
BSU38090,0.07574076099999999,vpr,minor extracellular serine protease,No COG category,vpr,"PhoP,DnaA,CodY,LexA,SigH",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU38090
new_4096991_4097415,0.075723162,S1534,independent transcript,No COG category,,,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_4096991_4097415
