locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PN96_RS12140,0.1003966965652562,rplV,50S ribosomal protein L22,"Translation, ribosomal structure and biogenesis",Op2697,,
PN96_RS12150,0.0994034124575244,rplB,50S ribosomal protein L2,"Translation, ribosomal structure and biogenesis",Op2697,,
PN96_RS12145,0.0991142736428648,rpsS,30S ribosomal protein S19,"Translation, ribosomal structure and biogenesis",Op2697,AphA,
PN96_RS12155,0.0947268375238734,rplW,50S ribosomal protein L23,"Translation, ribosomal structure and biogenesis",Op2697,,
PN96_RS12135,0.0946802119550797,rpsC,30S ribosomal protein S3,"Translation, ribosomal structure and biogenesis",Op2697,,
PN96_RS17705,0.0937289140558144,PN96_RS17705,adenylosuccinate synthase,Nucleotide transport and metabolism,Op662,,
PN96_RS12160,0.0919643948874198,rplD,50S ribosomal protein L4,"Translation, ribosomal structure and biogenesis",Op2697,,
PN96_RS15100,0.0909611070674151,rpsR,30S ribosomal protein S18,"Translation, ribosomal structure and biogenesis",Op3040,,
PN96_RS12165,0.0889066059725155,rplC,50S ribosomal protein L3,"Translation, ribosomal structure and biogenesis",Op2697,,
PN96_RS15095,0.0862910367167143,priB,primosomal replication protein N,"Replication, recombination and repair",Op3040,,
PN96_RS12130,0.0853812735648144,rplP,50S ribosomal protein L16,"Translation, ribosomal structure and biogenesis",Op2697,,
PN96_RS14930,0.0852722034424305,rpsL,30S ribosomal protein S12,"Translation, ribosomal structure and biogenesis",Op3019,,
PN96_RS15105,0.084546491148172,rplI,50S ribosomal protein L9,"Translation, ribosomal structure and biogenesis",Op3040,,
PN96_RS14935,0.0834423430820021,rpsG,30S ribosomal protein S7,"Translation, ribosomal structure and biogenesis",Op3019,,
PN96_RS12170,0.0819222191431819,rpsJ,30S ribosomal protein S10,"Translation, ribosomal structure and biogenesis",Op2697,,
PN96_RS11455,0.0815051501016353,rpsI,30S ribosomal protein S9,"Translation, ribosomal structure and biogenesis",Op2609,,
PN96_RS15090,0.0811915510333435,rpsF,30S ribosomal protein S6,"Translation, ribosomal structure and biogenesis",Op3040,,
PN96_RS12095,0.0793640468265067,rpsH,30S ribosomal protein S8,"Translation, ribosomal structure and biogenesis",Op2696,,
PN96_RS12085,0.0789587072500722,rplR,50S ribosomal protein L18,"Translation, ribosomal structure and biogenesis",Op2696,,
PN96_RS12125,0.0766690038408675,rpmC,50S ribosomal protein L29,"Translation, ribosomal structure and biogenesis",Op2697,,
PN96_RS00110,0.0753670658485226,rplJ,50S ribosomal protein L10,"Translation, ribosomal structure and biogenesis",Op11,,
PN96_RS12090,0.0738419374237947,rplF,50S ribosomal protein L6,"Translation, ribosomal structure and biogenesis",Op2696,,
PN96_RS01310,0.0719495556453907,rplS,50S ribosomal protein L19,"Translation, ribosomal structure and biogenesis",Op271,,
PN96_RS12120,0.0716209541486218,rpsQ,30S ribosomal protein S17,"Translation, ribosomal structure and biogenesis",Op2697,,
PN96_RS02300,0.0715610113975556,rpsB,30S ribosomal protein S2,"Translation, ribosomal structure and biogenesis",Op551,,
PN96_RS12080,0.0709557588618822,rpsE,30S ribosomal protein S5,"Translation, ribosomal structure and biogenesis",Op2696,,
PN96_RS12105,0.0707123726208754,rplE,50S ribosomal protein L5,"Translation, ribosomal structure and biogenesis",Op2696,,
PN96_RS12100,0.0704146838708415,rpsN,30S ribosomal protein S14,"Translation, ribosomal structure and biogenesis",Op2696,,
PN96_RS01305,0.0700912245672822,trmD,tRNA (guanosine(37)-N1)-methyltransferase TrmD,"Translation, ribosomal structure and biogenesis",Op271,,
PN96_RS14940,0.069114785150275,fusA,elongation factor G,"Translation, ribosomal structure and biogenesis",Op3020,Crp,
PN96_RS11460,0.0687579686321966,rplM,50S ribosomal protein L13,"Translation, ribosomal structure and biogenesis",Op2609,,
PN96_RS12075,0.0674674255120098,rpmD,50S ribosomal protein L30,"Translation, ribosomal structure and biogenesis",Op2696,,
PN96_RS12045,0.0671795179532355,rpsD,30S ribosomal protein S4,"Translation, ribosomal structure and biogenesis",Op2695,,
PN96_RS12035,0.0667676321907784,rplQ,50S ribosomal protein L17,"Translation, ribosomal structure and biogenesis",Op2695,,
PN96_RS03670,0.0646124455461972,rpsA,30S ribosomal protein S1,"Translation, ribosomal structure and biogenesis",Op928,,
PN96_RS12040,0.06263033927289,rpoA,DNA-directed RNA polymerase subunit alpha,Transcription,Op2695,,
PN96_RS21815,0.062157515305977,PN96_RS21815,DEAD/DEAH box helicase,"Translation, ribosomal structure and biogenesis",Op1780,,
PN96_RS05385,0.0618580158617892,PN96_RS05385,aldehyde dehydrogenase,Energy production and conversion,Op1330,,
PN96_RS12110,0.0617492375529434,rplX,50S ribosomal protein L24,"Translation, ribosomal structure and biogenesis",Op2696,,
PN96_RS00115,0.0614391480187989,rplL,50S ribosomal protein L7/L12,"Translation, ribosomal structure and biogenesis",Op11,,
PN96_RS12050,0.0610000703105637,rpsK,30S ribosomal protein S11,"Translation, ribosomal structure and biogenesis",Op2695,,
PN96_RS12065,0.0595432997300197,secY,preprotein translocase subunit SecY,"Intracellular trafficking, secretion, and vesicular transport",Op2696,,
PN96_RS12070,0.0590225470397181,rplO,50S ribosomal protein L15,"Translation, ribosomal structure and biogenesis",Op2696,,
PN96_RS04070,0.0586017663523374,PN96_RS04070,saccharopine dehydrogenase family protein,Amino acid transport and metabolism,Op1016,,
PN96_RS00100,0.0583298286836337,rplK,50S ribosomal protein L11,"Translation, ribosomal structure and biogenesis",Op11,,
PN96_RS04065,0.0579768082929429,PN96_RS04065,pyridoxal phosphate-dependent class III aminotransferase,Amino acid transport and metabolism,Op1016,,
PN96_RS12055,0.0544186396819326,rpsM,30S ribosomal protein S13,"Translation, ribosomal structure and biogenesis",Op2695,,
PN96_RS02825,0.0531576166541131,PN96_RS02825,outer membrane protein transport protein,Lipid transport and metabolism,Op671,,
PN96_RS18025,0.0525717497847632,PN96_RS18025,hypothetical protein,No COG annotation,Op762,,
PN96_RS00105,0.0524974713577499,rplA,50S ribosomal protein L1,"Translation, ribosomal structure and biogenesis",Op11,,
PN96_RS04185,0.0521143023716249,PN96_RS04185,hypothetical protein,Inorganic ion transport and metabolism,Op1058,,
PN96_RS01300,0.0501470546323218,rimM,ribosome maturation factor RimM,"Translation, ribosomal structure and biogenesis",Op271,,
PN96_RS14380,0.048774862301901,fis,DNA-binding transcriptional regulator Fis,Transcription,Op2946,,
PN96_RS12115,0.0486465473638262,rplN,50S ribosomal protein L14,"Translation, ribosomal structure and biogenesis",Op2696,,
PN96_RS04345,0.0476887678956427,PN96_RS04345,excisionase family protein,No COG annotation,Op1100,,
PN96_RS07270,0.0475500656424899,rplT,50S ribosomal protein L20,"Translation, ribosomal structure and biogenesis",Op1833,,
PN96_RS09880,0.0466886539484709,ychF,redox-regulated ATPase YchF,"Translation, ribosomal structure and biogenesis",Op2427,,
PN96_RS10705,0.0465747405898365,tgt,tRNA guanosine(34) transglycosylase Tgt,Nucleotide transport and metabolism,Op2517,Crp,
PN96_RS11830,0.0464935274242689,cgtA,Obg family GTPase CgtA,Function unknown,Op2664,,
PN96_RS10625,0.0459241089027775,PN96_RS10625,bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN,"Translation, ribosomal structure and biogenesis",Op2508,,
PN96_RS22570,0.0457736416557994,PN96_RS22570,replication endonuclease,Function unknown,Op1996,,
PN96_RS00125,0.045228871531596,rpoC,DNA-directed RNA polymerase subunit beta',Transcription,Op13,,
PN96_RS18030,0.0451034383390507,PN96_RS18030,hypothetical protein,No COG annotation,Op763,,
PN96_RS07275,0.0450079549751819,rpmI,50S ribosomal protein L35,"Translation, ribosomal structure and biogenesis",Op1833,,
PN96_RS01695,0.0444010126100468,rpsO,30S ribosomal protein S15,"Translation, ribosomal structure and biogenesis",Op380,S15,
PN96_RS12060,0.0439630692164035,rpmJ,50S ribosomal protein L36,"Translation, ribosomal structure and biogenesis",Op2696,,
PN96_RS00120,0.0437315084229524,rpoB,DNA-directed RNA polymerase subunit beta,Transcription,Op13,,
PN96_RS04075,0.0437132324674816,nspC,carboxynorspermidine decarboxylase,Coenzyme transport and metabolism,Op1022,,
PN96_RS01685,0.043697235131882,rbfA,30S ribosome-binding factor RbfA,"Translation, ribosomal structure and biogenesis",Op377,,
PN96_RS01055,0.0431299503695286,era,GTPase Era,Function unknown,Op227,,
PN96_RS16805,-0.043839116546664,ompW,outer membrane protein OmpW,Cell wall/membrane/envelope biogenesis,Op432,,
PN96_RS16605,-0.0483306375725453,PN96_RS16605,DUF413 domain-containing protein,Function unknown,Op373,,
PN96_RS03980,-0.0506039078540254,PN96_RS03980,trp operon leader peptide,Function unknown,Op1000,,
PN96_RS22810,-0.0563245558047905,PN96_RS22810,cation diffusion facilitator family transporter,Inorganic ion transport and metabolism,Op2065,,
