,name,x,y,cog,color,link
thresh,0.05907832313564999,,,,,
b0002,thrA,11.068424150700999,0.0187509790579,No COG Annotation,#ff0000,
b0003,thrB,10.469396039338351,0.00211929280869,Amino acid transport and metabolism,#ffc0cb,
b0004,thrC,10.65996655717875,-0.00017271386610599995,Amino acid transport and metabolism,#ffc0cb,
b0005,yaaX,6.2873000744642145,0.00832587471102,Function unknown,#bfbf00,
b0006,yaaA,6.906683976393445,-0.00317892006705,Function unknown,#bfbf00,
b0007,yaaJ,3.5140856061334844,-0.012093300118400001,Amino acid transport and metabolism,#ffc0cb,
b0008,talB,11.200780947014199,0.00726632934837,No COG Annotation,#ff0000,
b0009,mog,6.218502498182115,0.0027206581492099998,Coenzyme transport and metabolism,#da70d6,
b0010,satP,5.40270026305286,0.0042298804639299995,Function unknown,#bfbf00,
b0011,yaaW,1.999770249974985,-0.00186520791342,Function unknown,#bfbf00,
b0014,dnaK,10.344607056629151,0.004451460469239999,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0015,dnaJ,8.02931371938137,-0.0024660408446599996,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0016,insL1,6.466019463942975,0.0045609410673900005,No COG Annotation,#ff0000,
b0018,mokC,1.22242933468779,-0.00024616330394099995,No COG Annotation,#ff0000,
b0019,nhaA,6.176786303721411,0.00278397106885,Inorganic ion transport and metabolism,#008000,
b0020,nhaR,6.291555478473515,0.0066096433322899995,Transcription,#d3d3d3,
b0021,insB1,1.8704205806914052,-0.0076049357865100005,"Replication, recombination and repair",#90ee90,
b0022,insA,3.1555912832342554,-0.020747681488000002,"Replication, recombination and repair",#90ee90,
b0023,rpsT,10.80725449636415,-0.004923465429109999,"Translation, ribosomal structure and biogenesis",#708090,
b0025,ribF,8.387641765180799,-0.0012481881378,Coenzyme transport and metabolism,#da70d6,
b0026,ileS,9.767934866736265,0.0141087858295,"Translation, ribosomal structure and biogenesis",#708090,
b0027,lspA,7.36784978184124,0.0115150191126,Cell wall/membrane/envelope biogenesis,#0000ff,
b0028,fkpB,6.971977491429426,0.013378226065700001,"Posttranslational modification, protein turnover, chaperones",#c71585,
