locus,gene_weight,gene_name,gene_product,cog,regulator,link
b4662,0.2464168865591841,sgrT,putative inhibitor of the PtsG glucose transporter,Energy production and conversion,"RpoD,RpoS,Cra,SgrR,ppGpp,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=G0-10617
b0762,0.220647784900479,acrZ,multidrug efflux pump accessory protein AcrZ,"Intracellular trafficking, secretion, and vesicular transport","RpoD,Rob,SoxS,MarA,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G6396
b4595,0.2193635020565453,yciY,uncharacterized protein YciY,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-8891
b4411,0.1913001286081614,ecnB,bacteriolytic entericidin B lipoprotein,Function unknown,"OmpR,YbaQ,RpoS,Nac,ppGpp,micA",https://ecocyc.org/gene?orgid=ECOLI&id=G0-9562
b0953,0.1708390360317989,rmf,ribosome modulation factor,"Translation, ribosomal structure and biogenesis","ArcA,Crp,McbR,RcdA,SlyA,SdiA,ppGpp,Putrescine",https://ecocyc.org/gene?orgid=ECOLI&id=EG50004
b4705,0.1703872328060353,mntS,small protein MntS,No COG annotation,"RpoD,MntR",https://ecocyc.org/gene?orgid=ECOLI&id=G0-10715
b1677,0.1346082094940489,lpp,murein lipoprotein,Cell wall/membrane/envelope biogenesis,"YfeC,YidZ,YedW,OmpR,MicL",https://ecocyc.org/gene?orgid=ECOLI&id=EG10544
b4409,0.1161953819493924,blr,beta-lactam resistance protein,No COG annotation,RpoS,https://ecocyc.org/gene?orgid=ECOLI&id=G0-9561
b3369,0.1155591816167009,yhfL,DUF4223 domain-containing lipoprotein YhfL,Function unknown,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7722
b4501,0.1121705695954234,torI,CPS-53 (KpLE1) prophage%3B prophage CPS-53 recombination directionality factor and response regulator inhibitor,Transcription,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G0-9621
b4246,0.1089997090685235,pyrL,pyrBI operon leader peptide,Nucleotide transport and metabolism,"ArgR,Nac,ppGpp,UTP",https://ecocyc.org/gene?orgid=ECOLI&id=EG11279
b4217,0.1088006807006474,ytfK,DUF1107 domain-containing protein YtfK,Function unknown,"PhoB,RpoS,Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7872
b2666,0.1007842477654873,yqaE,Pmp3 family protein,Function unknown,"cyaR,CpxR,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G7396
b4453,0.0998529859210675,ldrD,small toxic polypeptide LdrD,Function unknown,rdlD,https://ecocyc.org/gene?orgid=ECOLI&id=G0-9041
b4688,0.0986207364270602,ykgS,CP4-6 prophage%3B protein YkgS,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-16674
b1550,0.098482482074311,gnsB,Qin prophage%3B protein GnsB,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G6823
b0917,0.0951747344841272,ycaR,UPF0434 family protein YcaR,Function unknown,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=G6472
b3782,0.0903874271846851,rhoL,rho operon leader peptide,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12428
b1480,0.0895486166112302,sra,30S ribosomal subunit protein S22,"Translation, ribosomal structure and biogenesis","OmpR,RpoS,IHF,Fis,RcsB,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11508
b1420,0.0848585053436005,mokB,putative regulatory protein MokB,No COG annotation,"sokB,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=G6736
b4755,0.0843449911953825,yqhI,protein YqhI,"Secondary metabolites biosynthesis, transport, and catabolism",,https://ecocyc.org/gene?orgid=ECOLI&id=G0-16749
b0623,0.08054536061441,cspE,transcription antiterminator and regulator of RNA stability,Transcription,"RpoD,YcaN,Crp,DinJ-YafQ",https://ecocyc.org/gene?orgid=ECOLI&id=EG12179
b3107,0.0792029852237924,yhaL,uncharacterized protein YhaL,No COG annotation,YhaJ,https://ecocyc.org/gene?orgid=ECOLI&id=G7621
b0295,0.0758647313667219,ykgL,uncharacterized protein YkgL,No COG annotation,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6166
b4428,0.0747664772542145,hokB,toxin HokB,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-9610
b1562,0.0743162574089091,hokD,Qin prophage%3B toxic protein HokD,Function unknown,"RpoD,RelB,RelB-RelE",https://ecocyc.org/gene?orgid=ECOLI&id=EG11130
b0849,0.0736152116302606,grxA,reduced glutaredoxin 1,"Post-translational modification, protein turnover,and chaperones",OxyR,https://ecocyc.org/gene?orgid=ECOLI&id=EG10417
b1675,0.071592987707131,fumD,fumarase D,Function unknown,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6903
b4045,0.0701576971846176,yjbJ,putative stress response protein,Function unknown,"Lrp,FliZ,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11928
b2504,0.0685185259336841,yfgG,protein YfgG,Function unknown,"Nac,RpoD",https://ecocyc.org/gene?orgid=ECOLI&id=G7315
b2809,0.0673894963862858,ygdI,DUF903 domain-containing lipoprotein YgdI,Cell wall/membrane/envelope biogenesis,,https://ecocyc.org/gene?orgid=ECOLI&id=G7453
b4535,0.0669817027264102,yniD,uncharacterized protein YniD,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10453
b4756,0.0665967271228378,yqiD,protein YqiD,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-16750
b2833,0.0665797957442,ygdR,DUF903 domain-containing lipoprotein YgdR,Function unknown,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7461
b1824,0.0663954762467592,yobF,DUF2527 domain-containing protein YobF,Function unknown,"RpoD,oxyS,YdcI,YdcR,YcaN,Nac,BtsR,cyaR",https://ecocyc.org/gene?orgid=ECOLI&id=G7000
b4419,0.0650110000024007,ldrA,small toxic polypeptide LdrA,Function unknown,rdlA,https://ecocyc.org/gene?orgid=ECOLI&id=G0-9602
b1705,0.0647019489874697,ydiE,PF10636 family protein YdiE,Inorganic ion transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12391
b1332,0.0635592140994086,ynaJ,DUF2534 domain-containing protein YnaJ,Function unknown,ArcA,https://ecocyc.org/gene?orgid=ECOLI&id=G6668
b4542,0.0606381794800067,yohO,UPF0387 family protein YohO,No COG annotation,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10459
b4686,0.0606317831154444,yshB,uncharacterized protein YshB,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10657
b0627,0.0600632115801873,tatE,twin arginine protein translocation system - TatE protein,"Intracellular trafficking, secretion, and vesicular transport",,https://ecocyc.org/gene?orgid=ECOLI&id=EG11305
b1826,0.0597572305459775,mgrB,PhoQ kinase inhibitor,Function unknown,PhoP,https://ecocyc.org/gene?orgid=ECOLI&id=G7002
b3703,0.0596496037322933,rpmH,50S ribosomal subunit protein L34,"Translation, ribosomal structure and biogenesis","YfeC,Nac,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10892
b4550,0.0594728212603056,arfA,alternative ribosome-rescue factor A,Function unknown,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10465
b4520,0.0591267285237632,ymgF,inner membrane protein that interacts with cell division proteins,No COG annotation,YeiE,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10261
b3049,0.0574563934414607,glgS,surface composition regulator,Function unknown,"RpoS,Crp,CsrA,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11381
b1952,0.0574145660763411,dsrB,protein DsrB,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G7045
b1685,0.0554704723753382,ydiH,protein YdiH,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G6911
b1915,0.0537479641042413,yecF,DUF2594 domain-containing protein YecF,Function unknown,"FliA,ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG12861
b1906,0.0534713120913193,yecH,DUF2492 domain-containing protein YecH,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G7036
b4547,0.0529316174900281,ypfN,UPF0370 protein YpfN,Function unknown,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10463
b1557,0.0512911762455322,cspB,Qin prophage%3B cold shock-like protein CspB,Transcription,ZraR,https://ecocyc.org/gene?orgid=ECOLI&id=EG12203
b4725,0.050516539992867,rseD,rpoE leader peptide,No COG annotation,"RpoD,RpoN,RpoS,IHF,CpxR,Crp,NtrC,RcsB,GlrR",https://ecocyc.org/gene?orgid=ECOLI&id=G0-16690
b4515,0.0502488270393971,cydX,cytochrome bd-I ubiquinol oxidase subunit CydX,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10441
b3535,0.0493775095493515,yhjR,PF10945 family protein YhjR,Function unknown,"RpoD,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12262
b3764,0.0491236852948629,maoP,macrodomain Ori protein,Function unknown,"HdfR,rybB",https://ecocyc.org/gene?orgid=ECOLI&id=EG11450
b0699,0.0476866769118751,ybfA,DUF2517 domain-containing protein YbfA,Function unknown,"ppGpp,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11521
