locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PP_0456,0.108924860036816,rplW,50S ribosomal protein L23,"Translation, ribosomal structure and biogenesis",Op307,TurA,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0456&e1=1&assembly=complete
PP_0451,0.108097202493414,fusA,Elongation factor G 1,"Translation, ribosomal structure and biogenesis",Op305,Crc,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0451&e1=1&assembly=complete
PP_0455,0.1026318300561713,rplD,50S ribosomal protein L4,"Translation, ribosomal structure and biogenesis",Op307,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0455&e1=1&assembly=complete
PP_0464,0.0971972145550744,rplN,50S ribosomal protein L14,"Translation, ribosomal structure and biogenesis",Op307,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0464&e1=1&assembly=complete
PP_0452,0.0971410868714471,tufB,Elongation factor Tu-B,"Translation, ribosomal structure and biogenesis",Op305,Crc,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0452&e1=1&assembly=complete
PP_0445,0.0964697679215726,rplJ,50S ribosomal protein L10,"Translation, ribosomal structure and biogenesis",Op300,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0445&e1=1&assembly=complete
PP_0461,0.0957282730127229,rplP,50S ribosomal protein L16,"Translation, ribosomal structure and biogenesis",Op307,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0461&e1=1&assembly=complete
PP_0457,0.0956135687243992,rplB,50S ribosomal protein L2,"Translation, ribosomal structure and biogenesis",Op307,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0457&e1=1&assembly=complete
PP_0462,0.0954501572941168,rpmC,50S ribosomal subunit protein L29,"Translation, ribosomal structure and biogenesis",Op307,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0462&e1=1&assembly=complete
PP_0463,0.0944338352211908,rpsQ,30S ribosomal protein S17,"Translation, ribosomal structure and biogenesis",Op307,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0463&e1=1&assembly=complete
PP_0450,0.0925190522050513,rpsG,30S ribosomal protein S7,"Translation, ribosomal structure and biogenesis",Op305,"GbdR,Crc",https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0450&e1=1&assembly=complete
PP_0479,0.0918971922613614,rpoA,DNA-directed RNA polymerase subunit alpha,Transcription,Op309,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0479&e1=1&assembly=complete
PP_0460,0.0916177186454135,rpsC,30S ribosomal subunit protein S3,"Translation, ribosomal structure and biogenesis",Op307,AlgR,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0460&e1=1&assembly=complete
PP_0465,0.0910526701829305,rplX,50S ribosomal protein L24,"Translation, ribosomal structure and biogenesis",Op307,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0465&e1=1&assembly=complete
PP_0459,0.090694057892289,rplV,50S ribosomal protein L22,"Translation, ribosomal structure and biogenesis",Op307,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0459&e1=1&assembly=complete
PP_0478,0.0905690168796944,rpsD,30S ribosomal protein S4,"Translation, ribosomal structure and biogenesis",Op309,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0478&e1=1&assembly=complete
PP_0444,0.0890402720579053,rplA,50S ribosomal protein L1,"Translation, ribosomal structure and biogenesis",Op299,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0444&e1=1&assembly=complete
PP_0454,0.0865332668324785,rplC,50S ribosomal subunit protein L3,"Translation, ribosomal structure and biogenesis",Op307,PhoB,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0454&e1=1&assembly=complete
PP_0477,0.0860806304823054,rpsK,30S ribosomal protein S11,"Translation, ribosomal structure and biogenesis",Op309,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0477&e1=1&assembly=complete
PP_0458,0.0856823990432798,rpsS,30S ribosomal protein S19,"Translation, ribosomal structure and biogenesis",Op307,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0458&e1=1&assembly=complete
PP_0466,0.0841615788635295,rplE,50S ribosomal protein L5,"Translation, ribosomal structure and biogenesis",Op307,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0466&e1=1&assembly=complete
PP_0446,0.0840455893517756,rplL,50S ribosomal protein L7/L12,"Translation, ribosomal structure and biogenesis",Op301,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0446&e1=1&assembly=complete
PP_0443,0.0820262330942988,rplK,50S ribosomal protein L11,"Translation, ribosomal structure and biogenesis",Op299,AlgR,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0443&e1=1&assembly=complete
PP_0467,0.0769206859866629,rpsN,30S ribosomal protein S14,"Translation, ribosomal structure and biogenesis",Op307,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0467&e1=1&assembly=complete
