,name,x,y,cog,color,link
meta,start,0.104546558655,,,,
b0002,thrA,337,-0.0050722816,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,-0.0126198692,Nucleotide transport and metabolism,#87ceeb,
b0004,thrC,3734,-0.013817965500000001,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,-0.0024033808,Function unknown,#708090,
b0006,yaaA,5683,0.0037544196,Function unknown,#708090,
b0007,yaaJ,6529,-0.0011615866,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,0.005882346100000001,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,0.0005147390000000001,Nucleotide transport and metabolism,#87ceeb,
b0010,satP,9928,0.0006772044000000001,Function unknown,#708090,
b0011,yaaW,10643,0.0045243157,Function unknown,#708090,
b0014,dnaK,12163,-0.0003241877,"Post-translational modification, protein turnover,and chaperones",#add8e6,
b0015,dnaJ,14168,-0.0013470837,"Post-translational modification, protein turnover,and chaperones",#add8e6,
b0016,insL-1,15445,-0.0130407184,"Replication, recombination and repair",#1e90ff,
b0018,mokC,16751,0.0011516274,Function unknown,#708090,
b0019,nhaA,17489,-0.012017859700000001,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,0.0125526152,Transcription,#000000,
b0021,insB-1,19811,-0.0146862276,"Replication, recombination and repair",#1e90ff,
b0022,insA-1,20233,-0.0099429609,"Replication, recombination and repair",#1e90ff,
b0023,rpsT,20815,0.018944863000000003,"Translation, ribosomal structure and biogenesis",#daa520,
b0025,ribF,21407,0.0002244646,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,-0.0004577117,"Translation, ribosomal structure and biogenesis",#daa520,
b0027,lspA,25207,0.0061896533,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,-0.0022833863,"Post-translational modification, protein turnover,and chaperones",#add8e6,
b0029,ispH,26277,0.005190788500000001,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,-0.0023710835,Nucleotide transport and metabolism,#87ceeb,
b0031,dapB,28374,-0.0108248484,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,-0.0079111849,Nucleotide transport and metabolism,#87ceeb,
b0033,carB,30817,-0.0045937101000000004,Nucleotide transport and metabolism,#87ceeb,
b0034,caiF,34300,0.0281230802,Transcription,#000000,
b0036,caiD,35377,0.0023294548,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,-0.016969251600000002,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,0.0016791336,Energy production and conversion,#90ee90,
b0039,caiA,39244,0.0167212748,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,-0.0052794157,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,-0.042638196,Energy production and conversion,#90ee90,
b0042,fixB,43188,-0.0148215169,Energy production and conversion,#90ee90,
b0043,fixC,44180,0.002008142,Energy production and conversion,#90ee90,
b0045,yaaU,45807,-0.020491372,Inorganic ion transport and metabolism,#0000ff,
b0046,kefF,47246,0.0012501311,Energy production and conversion,#90ee90,
b0047,kefC,47769,-0.0071867474,Inorganic ion transport and metabolism,#0000ff,
b0048,folA,49823,-0.0023739034000000003,Coenzyme transport and metabolism,#008000,
b0049,apaH,50380,-0.0094405801,Signal transduction mechanisms,#f4a460,
b0050,apaG,51229,-0.008052150000000001,Inorganic ion transport and metabolism,#0000ff,
b0051,rsmA,51609,-0.0004961861000000001,"Translation, ribosomal structure and biogenesis",#daa520,
b0052,pdxA,52427,0.005710433500000001,Coenzyme transport and metabolism,#008000,
b0053,surA,53416,-0.0036513152,"Post-translational modification, protein turnover,and chaperones",#add8e6,
b0054,lptD,54755,0.0004948027,Cell wall/membrane/envelope biogenesis,#c71585,
b0055,djlA,57364,-0.0020791225000000003,"Post-translational modification, protein turnover,and chaperones",#add8e6,
b0058,rluA,59687,-0.038063532500000004,"Translation, ribosomal structure and biogenesis",#daa520,
b0059,rapA,60358,-0.0167699576,Transcription,#000000,
b0060,polB,63429,-0.0081208572,"Replication, recombination and repair",#1e90ff,
b0061,araD,65855,-0.044885255900000004,Carbohydrate transport and metabolism,#ffc0cb,
b0062,araA,66835,-0.053974683700000005,Carbohydrate transport and metabolism,#ffc0cb,
b0063,araB,68348,-0.06296312450000001,Nucleotide transport and metabolism,#87ceeb,
b0064,araC,70387,-0.0007962952,Transcription,#000000,
b0065,yabI,71351,0.0046561169,Function unknown,#708090,
b0066,thiQ,72229,0.0011328672000000001,Inorganic ion transport and metabolism,#0000ff,
b0067,thiP,72911,0.0052916242,Inorganic ion transport and metabolism,#0000ff,
b0068,thiB,74497,-0.0007015597000000001,Inorganic ion transport and metabolism,#0000ff,
b0069,sgrR,75644,0.008393960800000001,Transcription,#000000,
b0070,setA,77621,0.0023598873000000003,Inorganic ion transport and metabolism,#0000ff,
b0071,leuD,78848,-0.0064942805000000004,Amino acid transport and metabolism,#ff0000,
b0072,leuC,79464,-0.0080246558,Amino acid transport and metabolism,#ff0000,
b0073,leuB,80867,-0.0039640379,Energy production and conversion,#90ee90,
b0074,leuA,81958,-0.004749125,Amino acid transport and metabolism,#ff0000,
b0076,leuO,84368,-0.014644853900000001,Transcription,#000000,
b0077,ilvI,85630,-0.0009593008,Coenzyme transport and metabolism,#008000,
b0078,ilvH,87357,-0.0032331634,Amino acid transport and metabolism,#ff0000,
b0080,cra,88028,0.0826214007,Transcription,#000000,
b0081,mraZ,89634,0.0045507772,Transcription,#000000,
b0082,rsmH,90094,0.0029035463,"Translation, ribosomal structure and biogenesis",#daa520,
b0083,ftsL,91032,0.0036451541000000003,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0084,ftsI,91413,0.0035442954,Cell wall/membrane/envelope biogenesis,#c71585,
b0085,murE,93166,0.0030918098000000003,Cell wall/membrane/envelope biogenesis,#c71585,
b0086,murF,94650,0.0012482219,Cell wall/membrane/envelope biogenesis,#c71585,
b0087,mraY,96002,-0.0004954242,Cell wall/membrane/envelope biogenesis,#c71585,
b0088,murD,97087,-0.0002902032,Cell wall/membrane/envelope biogenesis,#c71585,
b0089,ftsW,98403,0.0018254168000000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0090,murG,99644,-0.012866914600000001,Cell wall/membrane/envelope biogenesis,#c71585,
b0091,murC,100765,-0.0029661506,Cell wall/membrane/envelope biogenesis,#c71585,
b0092,ddlB,102233,-0.0036528399,Nucleotide transport and metabolism,#87ceeb,
b0093,ftsQ,103155,0.0042161413,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0094,ftsA,103982,0.00017181490000000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0095,ftsZ,105305,-0.0066183454000000004,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0096,lpxC,106557,0.0006159666,Cell wall/membrane/envelope biogenesis,#c71585,
b0097,secM,107705,0.0127963938,Function unknown,#708090,
b0098,secA,108279,0.0026449528,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
b0099,mutT,111044,0.025270118600000002,"Replication, recombination and repair",#1e90ff,
b0101,yacG,111649,0.012841919700000001,Function unknown,#708090,
b0102,zapD,111856,-0.009161600300000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0103,coaE,112599,-0.0039454438,Nucleotide transport and metabolism,#87ceeb,
b0104,guaC,113444,-0.0153708356,Nucleotide transport and metabolism,#87ceeb,
