locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
ABUW_2325,0.1345762391,ABUW_2325,transcriptional regulator%2C TetR family,Transcription,Op1192,,
ABUW_0120,0.1284938532,ABUW_0120,hypothetical protein,No COG annotation,Op71,,
ABUW_2689,0.11816210490000001,ABUW_2689,hypothetical protein,No COG annotation,Op1374,,
ABUW_2615,0.11781955740000001,ABUW_2615,hypothetical protein,No COG annotation,,,
ABUW_2614,0.11650621480000001,ABUW_2614,hypothetical protein,No COG annotation,,,
ABUW_1913,0.11614074840000001,ABUW_1913,hypothetical protein,No COG annotation,Op995,,
ABUW_2861,0.11148109070000001,ABUW_2861,hypothetical protein,No COG annotation,Op1482,ABUW_1645,
ABUW_1993,0.10753765300000001,ABUW_1993,hypothetical protein,No COG annotation,,,
ABUW_3503,0.1069618214,ABUW_3503,hypothetical protein,No COG annotation,,,
ABUW_2600,0.099795193,ABUW_2600,hypothetical protein,No COG annotation,Op1319,,
ABUW_1438,0.0996280382,ABUW_1438,acyltransferase 3 domain-containing protein,Lipid transport and metabolism,,,
ABUW_0211,0.0961741666,ABUW_0211,hypothetical protein,No COG annotation,,,
ABUW_2514,0.0945005002,ABUW_2514,hypothetical protein,No COG annotation,Op1287,,
ABUW_1240,0.091053037,ABUW_1240,hypothetical protein,Function unknown,Op666,,
ABUW_2513,0.0893188234,csp2,cold-shock DNA-binding domain protein,Transcription,Op1286,,
ABUW_4083,0.0882382696,ABUW_4083,hypothetical protein,No COG annotation,,,
ABUW_0118,0.08783655010000001,ABUW_0118,hypothetical protein,No COG annotation,Op70,"AbaM,ABUW_1645",
ABUW_4084,0.08776926900000001,ABUW_4084,hypothetical protein,No COG annotation,,,
ABUW_1317,0.085535572,ABUW_1317,hypothetical protein,No COG annotation,Op698,Phage region 4,
ABUW_2511,0.0847942133,ABUW_2511,hypothetical protein,No COG annotation,Op1284,AbaM,
ABUW_4002,0.0838078837,ABUW_4002,hypothetical protein,No COG annotation,,,
ABUW_1518,0.0833726557,ABUW_1518,acetyltransferase%2C gnat family,"Translation, ribosomal structure and biogenesis",Op780,,
ABUW_4079,0.081545508,ABUW_4079,hypothetical protein,No COG annotation,,,
