,name,x,y,cog,color,link
meta,start,0.0888607434286902,,,,
ABUW_6001,ABUW_6001,1,0.0165573202,No COG annotation,#87cefa,
ABUW_6002,ABUW_6002,1185,0.018225198800000002,No COG annotation,#87cefa,
ABUW_6003,ABUW_6003,1642,0.0245546381,No COG annotation,#87cefa,
ABUW_5001,repAci1,1,-0.0092435204,"Replication, recombination and repair",#ff00ff,
ABUW_5002,ABUW_5002,944,-0.0046472074000000006,No COG annotation,#87cefa,
ABUW_5003,ABUW_5003,1539,-0.0177642039,No COG annotation,#87cefa,
ABUW_5004,ABUW_5004,1871,-0.0059322761,Function unknown,#708090,
ABUW_5005,ABUW_5005,2586,0.013641352800000001,No COG annotation,#87cefa,
ABUW_5006,ABUW_5006,2753,-0.039391462,Function unknown,#708090,
ABUW_5007,ABUW_5007,3036,-0.0403436936,Function unknown,#708090,
ABUW_5008,ABUW_5008,3478,-0.0153337985,Inorganic ion transport and metabolism,#0000ff,
ABUW_5010,ABUW_5010,6194,-0.0064779339,No COG annotation,#87cefa,
ABUW_5011,ABUW_5011,6978,-0.0128046519,No COG annotation,#87cefa,
ABUW_5012,ABUW_5012,7151,-0.0089733048,No COG annotation,#87cefa,
ABUW_5013,ABUW_5013,7794,0.0037206611,No COG annotation,#87cefa,
ABUW_5014,ABUW_5014,8170,0.0091674905,No COG annotation,#87cefa,
ABUW_0001,dnaA,95,0.0026043406,"Replication, recombination and repair",#ff00ff,
ABUW_0002,dnaN,1590,0.0045300306,"Replication, recombination and repair",#ff00ff,
ABUW_0003,recF,2753,-0.0047194017000000005,"Replication, recombination and repair",#ff00ff,
ABUW_0004,gyrB,3888,0.0097136227,"Replication, recombination and repair",#ff00ff,
ABUW_0005,ABUW_0005,6394,-0.007230304000000001,Energy production and conversion,#90ee90,
ABUW_0006,ABUW_0006,6870,-0.018099351200000002,Function unknown,#708090,
ABUW_0007,ABUW_0007,7678,0.0076364629,Function unknown,#708090,
ABUW_0008,ABUW_0008,9866,-0.0138058811,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0009,ABUW_0009,11126,-0.0264273431,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0010,adeT,12476,0.010027686000000001,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0011,ABUW_0011,13605,-0.0133365969,Energy production and conversion,#90ee90,
