,name,x,y,cog,color,link
meta,start,0.057614204852297596,,,,
ABUW_6001,ABUW_6001,1,-0.014693696400000001,No COG annotation,#87cefa,
ABUW_6002,ABUW_6002,1185,-0.0017832637,No COG annotation,#87cefa,
ABUW_6003,ABUW_6003,1642,-0.013281364200000001,No COG annotation,#87cefa,
ABUW_5001,repAci1,1,0.007771273800000001,"Replication, recombination and repair",#ff00ff,
ABUW_5002,ABUW_5002,944,0.0086267766,No COG annotation,#87cefa,
ABUW_5003,ABUW_5003,1539,0.0076333077000000004,No COG annotation,#87cefa,
ABUW_5004,ABUW_5004,1871,0.0038351802,Function unknown,#708090,
ABUW_5005,ABUW_5005,2586,-0.0037908046000000003,No COG annotation,#87cefa,
ABUW_5006,ABUW_5006,2753,-0.0133945821,Function unknown,#708090,
ABUW_5007,ABUW_5007,3036,-0.0184538824,Function unknown,#708090,
ABUW_5008,ABUW_5008,3478,-0.0046032749,Inorganic ion transport and metabolism,#0000ff,
ABUW_5010,ABUW_5010,6194,-0.008096915500000001,No COG annotation,#87cefa,
ABUW_5011,ABUW_5011,6978,-0.0072827867,No COG annotation,#87cefa,
ABUW_5012,ABUW_5012,7151,-0.0194787165,No COG annotation,#87cefa,
ABUW_5013,ABUW_5013,7794,-0.026954553200000002,No COG annotation,#87cefa,
ABUW_5014,ABUW_5014,8170,-0.0091991664,No COG annotation,#87cefa,
ABUW_0001,dnaA,95,-0.0114897924,"Replication, recombination and repair",#ff00ff,
ABUW_0002,dnaN,1590,0.0014165144000000001,"Replication, recombination and repair",#ff00ff,
ABUW_0003,recF,2753,-0.005725188500000001,"Replication, recombination and repair",#ff00ff,
ABUW_0004,gyrB,3888,-0.0040993467,"Replication, recombination and repair",#ff00ff,
ABUW_0005,ABUW_0005,6394,0.0327098273,Energy production and conversion,#90ee90,
ABUW_0006,ABUW_0006,6870,-0.0103365391,Function unknown,#708090,
ABUW_0007,ABUW_0007,7678,-0.010336734700000001,Function unknown,#708090,
ABUW_0008,ABUW_0008,9866,0.0169893455,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0009,ABUW_0009,11126,0.07604644320000001,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0010,adeT,12476,0.08474008820000001,Carbohydrate transport and metabolism,#ffc0cb,
