,name,x,y,cog,color,link
meta,start,0.0792086847072282,,,,
ABUW_6001,ABUW_6001,1,0.0191627183,No COG annotation,#87cefa,
ABUW_6002,ABUW_6002,1185,0.0017173396,No COG annotation,#87cefa,
ABUW_6003,ABUW_6003,1642,0.0111664369,No COG annotation,#87cefa,
ABUW_5001,repAci1,1,-0.0104439652,"Replication, recombination and repair",#ff00ff,
ABUW_5002,ABUW_5002,944,-0.0026168751000000003,No COG annotation,#87cefa,
ABUW_5003,ABUW_5003,1539,0.0011585133,No COG annotation,#87cefa,
ABUW_5004,ABUW_5004,1871,-0.006481581100000001,Function unknown,#708090,
ABUW_5005,ABUW_5005,2586,0.005124699700000001,No COG annotation,#87cefa,
ABUW_5006,ABUW_5006,2753,-0.0093598156,Function unknown,#708090,
ABUW_5007,ABUW_5007,3036,-0.0118594192,Function unknown,#708090,
ABUW_5008,ABUW_5008,3478,0.004382962000000001,Inorganic ion transport and metabolism,#0000ff,
ABUW_5010,ABUW_5010,6194,-0.0044731311000000004,No COG annotation,#87cefa,
ABUW_5011,ABUW_5011,6978,-0.0104767785,No COG annotation,#87cefa,
ABUW_5012,ABUW_5012,7151,-0.0050145788,No COG annotation,#87cefa,
ABUW_5013,ABUW_5013,7794,-0.0158778502,No COG annotation,#87cefa,
ABUW_5014,ABUW_5014,8170,-0.0025835015,No COG annotation,#87cefa,
ABUW_0001,dnaA,95,0.0238540551,"Replication, recombination and repair",#ff00ff,
ABUW_0002,dnaN,1590,-0.0038770796,"Replication, recombination and repair",#ff00ff,
ABUW_0003,recF,2753,0.0039369112000000005,"Replication, recombination and repair",#ff00ff,
ABUW_0004,gyrB,3888,0.0006919085,"Replication, recombination and repair",#ff00ff,
ABUW_0005,ABUW_0005,6394,-0.0034233808,Energy production and conversion,#90ee90,
ABUW_0006,ABUW_0006,6870,-0.0043118328,Function unknown,#708090,
ABUW_0007,ABUW_0007,7678,0.0055490834,Function unknown,#708090,
ABUW_0008,ABUW_0008,9866,0.0092890213,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0009,ABUW_0009,11126,-0.0363569294,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0010,adeT,12476,0.005157228000000001,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0011,ABUW_0011,13605,-0.0004643312,Energy production and conversion,#90ee90,
ABUW_0012,ABUW_0012,13998,-0.0018813097,Lipid transport and metabolism,#40e0d0,
ABUW_0013,anmK,14971,-0.0043775692000000005,Nucleotide transport and metabolism,#00bfbf,
ABUW_0014,tyrS,16160,-0.0082206498,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0020,ABUW_0020,23706,0.0039710097,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
ABUW_0021,ABUW_0021,24363,-0.0106734444,Cell wall/membrane/envelope biogenesis,#c71585,
ABUW_0022,ABUW_0022,25685,0.0060754865,Function unknown,#708090,
ABUW_0023,ABUW_0023,27176,0.019090295900000002,Function unknown,#708090,
ABUW_0024,sun,27363,-0.0055561593,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0025,fmt,28664,-0.0090179851,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0026,ilvD,29975,-0.0069021611,Amino acid transport and metabolism,#ff0000,
ABUW_0027,ABUW_0027,32118,0.0038967512,No COG annotation,#87cefa,
ABUW_0028,ABUW_0028,33507,-0.014763845500000001,Function unknown,#708090,
ABUW_0029,ABUW_0029,34226,0.0073790981,Transcription,#f4a460,
