,name,x,y,cog,color,link
meta,start,0.08423974449999999,,,,
LAC_H_00012,,0,0.006568335,,#ff0000,
LAC_H_00018,,0,0.047811417,,#ff0000,
LAC_H_00201,,0,0.030403579,,#ff0000,
LAC_H_00210,,0,0.047508533,,#ff0000,
LAC_H_00215,,0,-0.006027055999999999,,#ff0000,
LAC_H_00216,,0,-0.024808538,,#ff0000,
LAC_H_00237,,0,-0.072746813,,#ff0000,
LAC_H_00238,,0,-0.054267668,,#ff0000,
LAC_H_00303,,0,-0.042177198,,#ff0000,
LAC_H_00304,,0,-0.035475698,,#ff0000,
LAC_H_00448,,0,-0.030618431,,#ff0000,
LAC_H_00507,,0,0.050265219000000014,,#ff0000,
LAC_H_00563,,0,-0.012141488,,#ff0000,
LAC_H_00606,,0,0.0046705390000000005,,#ff0000,
LAC_H_00645,,0,-0.061666914,,#ff0000,
LAC_H_01013,,0,-0.050005592,,#ff0000,
LAC_H_01308,,0,-0.019523442,,#ff0000,
LAC_H_01365,,0,-0.020368399,,#ff0000,
LAC_H_01559,,0,0.001628662,,#ff0000,
LAC_H_01570,,0,0.035099933,,#ff0000,
LAC_H_01575,,0,-0.024635558,,#ff0000,
LAC_H_01687,,0,-0.00236385,,#ff0000,
LAC_H_01688,,0,0.000668596,,#ff0000,
LAC_H_01807,,0,0.036412545,,#ff0000,
LAC_H_01829,,0,0.009810338,,#ff0000,
LAC_H_01830,,0,0.023678973,,#ff0000,
LAC_H_01836,,0,0.019409024,,#ff0000,
LAC_H_01887,,0,-0.013128553,,#ff0000,
LAC_H_01907,,0,-0.072839559,,#ff0000,
LAC_H_01918,,0,0.00728943,,#ff0000,
LAC_H_01926,,0,-0.013380278,,#ff0000,
LAC_H_01941,,0,-0.031335075,,#ff0000,
LAC_H_01958,,0,-0.002061846,,#ff0000,
LAC_H_02127,,0,-0.033002808,,#ff0000,
LAC_H_02204,,0,-0.001659564,,#ff0000,
LAC_H_02205,,0,-0.0166358,,#ff0000,
LAC_H_02206,,0,-0.008804922,,#ff0000,
LAC_H_02207,,0,-0.005910621,,#ff0000,
LAC_H_02216,,0,-0.00495012,,#ff0000,
LAC_H_02217,,0,-0.016843401,,#ff0000,
LAC_H_02499,,0,0.17631371899999998,,#ff0000,
LAC_H_02500,,0,0.203515333,,#ff0000,
LAC_H_02514,,0,-0.000914173,,#ff0000,
LAC_H_02515,,0,0.003740232,,#ff0000,
LAC_H_02543,,0,-0.040751385,,#ff0000,
LAC_H_02544,,0,-0.040786895,,#ff0000,
LAC_H_02591,,0,0.047657396,,#ff0000,
LAC_H_02662,,0,0.003306386,,#ff0000,
LAC_H_02694,,0,0.049168915999999986,,#ff0000,
LAC_H_02703,,0,0.119342793,,#ff0000,
LAC_H_02721,,0,-0.007998019,,#ff0000,
LAC_H_02722,,0,-0.024552278,,#ff0000,
USA300HOU_RS00005,dnaA,543,-0.002414897,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00010,dnaN,2182,-0.005371204,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00015,yaaA,3696,0.014877219,Function unknown,#bfbf00,
