locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PN96_RS15820,0.2708611731881072,PN96_RS15820,glycogen/starch/alpha-glucan phosphorylase,Carbohydrate transport and metabolism,Op145,Crp,
PN96_RS15890,0.2568931986499653,PN96_RS15890,maltoporin,Cell wall/membrane/envelope biogenesis,Op169,,
PN96_RS23645,0.2304543413481769,malE,maltose/maltodextrin ABC transporter substrate-binding protein MalE,Carbohydrate transport and metabolism,Op2297,,
PN96_RS15815,0.2289644440125244,malQ,4-alpha-glucanotransferase,Carbohydrate transport and metabolism,Op145,,
PN96_RS23640,0.2251054843905776,malF,maltose ABC transporter permease MalF,Inorganic ion transport and metabolism,Op2297,,
PN96_RS15185,0.2150759926370803,malK,maltose/maltodextrin ABC transporter ATP-binding protein MalK,Inorganic ion transport and metabolism,Op2300,,
PN96_RS24165,0.212712915623521,PN96_RS24165,hypothetical protein,No COG annotation,Op1326,,
PN96_RS23635,0.1910519127300077,malG,maltose ABC transporter permease MalG,Inorganic ion transport and metabolism,Op2297,TfoX,
PN96_RS23195,0.1605739919376708,PN96_RS23195,alpha-amylase family protein,Carbohydrate transport and metabolism,Op2170,,
PN96_RS15800,0.1374254848722187,PN96_RS15800,alpha-amylase,Carbohydrate transport and metabolism,Op138,,
PN96_RS15880,0.1315323765438643,PN96_RS15880,hypothetical protein,Cell wall/membrane/envelope biogenesis,Op166,,
