locus,gene_weight,gene_name,gene_product,cog,regulator,link
PA5170,0.22268842630000002,arcD,arginine/ornithine antiporter,Amino acid transport and metabolism,"ArgR,Anr",https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA5170&e1=1&assembly=complete
PA3337,0.2033110066,rfaD,ADP-L-glycero-D-mannoheptose-6-epimerase,Carbohydrate transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3337&e1=1&assembly=complete
PA0200,0.20300791640000002,PA0200,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0200&e1=1&assembly=complete
PA2753,0.1973976995,PA2753,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2753&e1=1&assembly=complete
PA1673,0.1889751321,PA1673,bacteriohemerythrin,Energy production and conversion,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1673&e1=1&assembly=complete
PA5475,0.18281437690000002,PA5475,hypothetical protein,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA5475&e1=1&assembly=complete
PA4348,0.173455452,PA4348,hypothetical protein,Energy production and conversion,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4348&e1=1&assembly=complete
PA4577,0.16217901240000002,PA4577,hypothetical protein,Signal transduction mechanisms,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4577&e1=1&assembly=complete
PA5027,0.1602252599,PA5027,hypothetical protein,Signal transduction mechanisms,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA5027&e1=1&assembly=complete
PA2119,0.1505254436,PA2119,alcohol dehydrogenase,Amino acid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2119&e1=1&assembly=complete
PA3572,0.15041887710000001,PA3572,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3572&e1=1&assembly=complete
PA3278,0.12994387200000002,PA3278,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3278&e1=1&assembly=complete
PA1789,0.12948625760000002,PA1789,hypothetical protein,Signal transduction mechanisms,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1789&e1=1&assembly=complete
