locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b1631,0.16062499400000002,rsxG,SoxR [2Fe-2S] reducing system protein RsxG,Energy production and conversion,ydgK-rsxABCDGE-nth,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6875
b1632,0.1601218654,rsxE,SoxR [2Fe-2S] reducing system protein RsxE,Energy production and conversion,ydgK-rsxABCDGE-nth,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6876
b1633,0.1485837506,nth,endonuclease III,"Replication, recombination and repair",ydgK-rsxABCDGE-nth,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10662
b1630,0.14693723350000001,rsxD,SoxR [2Fe-2S] reducing system protein RsxD,Energy production and conversion,ydgK-rsxABCDGE-nth,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6874
b1122,0.10351068940000001,ymfA,putative inner membrane protein,Function unknown,,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6579
b3652,0.0866992558,recG,ATP-dependent DNA helicase RecG,"Replication, recombination and repair",rpoZ-spoT-trmH-recG,"RpoD,DksA,CreB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10829
b4319,0.0829862382,fimG,type 1 fimbriae minor subunit FimG,Cell motility,fimAICDFGH,"QseB,RpoD,IHF,Lrp,H-NS",https://ecocyc.org/gene?orgid=ECOLI&id=EG10314
b1121,0.08224578440000001,ycfZ,putative inner membrane protein,Function unknown,,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6578
b3789,0.0810409061,rffH,dTDP-glucose pyrophosphorylase 2,Coenzyme transport and metabolism,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,"RpoD,NsrR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11454
b1629,0.0777376508,rsxC,SoxR [2Fe-2S] reducing system protein RsxC,Energy production and conversion,ydgK-rsxABCDGE-nth,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6873
b3651,0.07751505510000001,trmH,tRNA (Gm18) 2'-O-methyltransferase,"Translation, ribosomal structure and biogenesis",rpoZ-spoT-trmH-recG,"RpoD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10967
b3788,0.0765078725,rffG,dTDP-glucose 4%2C6-dehydratase 2,Cell wall/membrane/envelope biogenesis,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,"RpoD,NsrR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11453
b1124,0.07612195620000001,potC,spermidine preferential ABC transporter membrane subunit PotC,Inorganic ion transport and metabolism,potABCD,"YeiE,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10751
b1290,0.0759120049,sapF,putrescine ABC exporter ATP binding protein SapF,Inorganic ion transport and metabolism,sapABCDF,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12305
b0066,0.07548478980000001,thiQ,thiamine ABC transporter ATP binding subunit,Inorganic ion transport and metabolism,sgrR-sroA-tbpA-thiPQ,"RpoD,ppGpp,SgrR,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11572
b3790,0.0751107689,rffC,dTDP-4-amino-4%2C6-dideoxy-D-galactose acyltransferase,Transcription,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,"RpoD,NsrR,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11455
b2326,0.07469507560000001,epmC,EF-P-Lys34 hydroxylase,Function unknown,prmB-aroC-mepA-yfcA-epmC-yfcL,,https://ecocyc.org/gene?orgid=ECOLI&id=G7201
b1291,0.0724039643,sapD,putrescine ABC exporter ATP binding protein SapD,Inorganic ion transport and metabolism,sapABCDF,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12304
b3787,0.06949013920000001,wecC,UDP-N-acetyl-D-mannosamine dehydrogenase,Cell wall/membrane/envelope biogenesis,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,"RpoD,NsrR,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11452
b1289,0.0665399177,ycjD,DUF559 domain-containing protein YcjD,Function unknown,ycjD,,https://ecocyc.org/gene?orgid=ECOLI&id=G6641
b1123,0.0658596942,potD,spermidine preferential ABC transporter periplasmic binding protein,Inorganic ion transport and metabolism,potABCD,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10752
b2325,0.0655575723,yfcL,protein YfcL,Function unknown,prmB-aroC-mepA-yfcA-epmC-yfcL,,https://ecocyc.org/gene?orgid=ECOLI&id=G7200
b0634,0.0647669942,mrdB,SEDS family protein MrdB,Cell wall/membrane/envelope biogenesis,rsfS-rlmH-mrdAB-rlpA,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10607
b0949,0.06457401360000001,uup,ATP-binding protein with possible role in replication,Function unknown,rlmL-uup,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6489
b0638,0.063594177,cobC,putative adenosylcobalamin phosphatase/alpha-ribazole phosphatase,Carbohydrate transport and metabolism,leuS-lptE-holA-nadD-cobC,YbiH,https://ecocyc.org/gene?orgid=ECOLI&id=G6349
b4318,0.06333390400000001,fimF,type 1 fimbriae minor subunit FimF,Cell motility,fimAICDFGH,"QseB,RpoD,IHF,Lrp,H-NS",https://ecocyc.org/gene?orgid=ECOLI&id=EG10313
b0087,0.0605999955,mraY,phospho-N-acetylmuramoyl-pentapeptide-transferase,Cell wall/membrane/envelope biogenesis,mraZ-rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,"RpoD,LexA,MraZ,PdhR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10604
b1119,0.0605198188,nagK,N-acetyl-D-glucosamine kinase,Nucleotide transport and metabolism,nagK-cobB,YeiE,https://ecocyc.org/gene?orgid=ECOLI&id=G6576
b2327,0.0600137882,yfcA,conserved inner membrane protein YfcA,Function unknown,prmB-aroC-mepA-yfcA-epmC-yfcL,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11144
b0058,0.059247945600000004,rluA,23S rRNA pseudouridine(746) and tRNA pseudouridine(32) synthase,"Translation, ribosomal structure and biogenesis",rapA-rluA,"RpoD,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12609
b1247,0.059043553000000006,oppF,murein tripeptide ABC transporter/oligopeptide ABC transporter ATP binding subunit OppF,Inorganic ion transport and metabolism,oppABCDF,"FliA,ArcA,ModE,Lrp,Fur,gcvB,Spermidine",https://ecocyc.org/gene?orgid=ECOLI&id=EG10678
b2819,0.058629838000000004,recD,exodeoxyribonuclease V subunit RecD,"Replication, recombination and repair",ptrA-recBD,"RpoD,LexA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10826
b0409,0.0584796033,secF,Sec translocon accessory complex subunit SecF,"Intracellular trafficking, secretion, and vesicular transport",tgt-yajC-secDF,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10940
b0086,0.0580866975,murF,D-alanyl-D-alanine-adding enzyme,Cell wall/membrane/envelope biogenesis,mraZ-rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,"RpoD,LexA,MraZ,PdhR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10622
b1120,0.056104724200000004,cobB,protein-lysine deacetylase/desuccinylase,Transcription,nagK-cobB,,https://ecocyc.org/gene?orgid=ECOLI&id=G6577
b2180,0.053658454800000005,yejF,putative oligopeptide ABC transporter ATP binding subunit,Inorganic ion transport and metabolism,yejABEF,rydC,https://ecocyc.org/gene?orgid=ECOLI&id=EG12041
b2820,0.0533556558,recB,exodeoxyribonuclease V subunit RecB,"Replication, recombination and repair",ptrA-recBD,"RpoD,LexA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10824
b0886,0.0525373846,cydC,glutathione/L-cysteine ABC exporter subunit CydC,Inorganic ion transport and metabolism,cydDC,"RpoD,Fnr,ArcA,NarL,Lrp,fnrS",https://ecocyc.org/gene?orgid=ECOLI&id=EG10012
b2179,0.0520210657,yejE,putative oligopeptide ABC transporter membrane subunit YejE,Inorganic ion transport and metabolism,yejABEF,rydC,https://ecocyc.org/gene?orgid=ECOLI&id=EG12040
b1243,-0.0571248778,oppA,oligopeptide ABC transporter periplasmic binding protein,Amino acid transport and metabolism,oppABCDF,"YciT,gcvB,FliA,ArcA,ModE,Lrp,Fur,Nac,Spermidine",https://ecocyc.org/gene?orgid=ECOLI&id=EG10674
b3544,-0.0609134008,dppA,dipeptide ABC transporter periplasmic binding protein,Amino acid transport and metabolism,dppABCDF,"RpoD,YdcN,gcvB,Fnr,IHF,Lrp,Nac,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10248
