,name,x,y,cog,color,link
meta,start,0.07661326025,,,,
b0002,thrA,337,-0.0087655349,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,-0.0027910258,Nucleotide transport and metabolism,#00bfbf,
b0004,thrC,3734,-0.002921608,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,0.0096564189,Function unknown,#708090,
b0006,yaaA,5683,0.0019815612000000002,Function unknown,#708090,
b0007,yaaJ,6529,-0.0007030795000000001,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,-0.0003443956,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,0.003609769,Nucleotide transport and metabolism,#00bfbf,
b0010,satP,9928,-0.0037905626,Function unknown,#708090,
b0011,yaaW,10643,-0.0002497819,Function unknown,#708090,
b0012,mbiA,10830,-0.0046691075,No COG annotation,#87cefa,
b0013,yaaI,11382,0.0141495156,Function unknown,#708090,
b0014,dnaK,12163,-0.004640654100000001,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0015,dnaJ,14168,0.0012108696,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0016,insL-1,15445,-0.0019201839,"Replication, recombination and repair",#ff00ff,
b0018,mokC,16751,0.008266366,Function unknown,#708090,
b0019,nhaA,17489,-0.0009578783,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,0.0005124413,Transcription,#f4a460,
b0021,insB-1,19811,-0.006254512,"Replication, recombination and repair",#ff00ff,
b0022,insA-1,20233,0.005430411400000001,"Replication, recombination and repair",#ff00ff,
b0023,rpsT,20815,-0.0034316185,"Translation, ribosomal structure and biogenesis",#000000,
b0024,yaaY,21181,-0.0130190255,Function unknown,#708090,
b0025,ribF,21407,-0.0054454481,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,-0.0035158899,"Translation, ribosomal structure and biogenesis",#000000,
b0027,lspA,25207,-0.0057074204000000005,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,-0.0094845932,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0029,ispH,26277,-0.00506839,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,0.00043964060000000003,Nucleotide transport and metabolism,#00bfbf,
b0031,dapB,28374,0.0131325313,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,-0.0259541202,Nucleotide transport and metabolism,#00bfbf,
b0033,carB,30817,-0.0189945854,Nucleotide transport and metabolism,#00bfbf,
b0034,caiF,34300,0.0142257152,Transcription,#f4a460,
b0035,caiE,34781,-0.0048555038,Function unknown,#708090,
b0036,caiD,35377,0.0016701365,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,-0.0077833826,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,-0.0118179379,Energy production and conversion,#90ee90,
b0039,caiA,39244,-0.013697254300000001,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,0.0011178632,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,0.011915612800000001,Energy production and conversion,#90ee90,
b0042,fixB,43188,0.0084876728,Energy production and conversion,#90ee90,
b0043,fixC,44180,0.0213682037,Energy production and conversion,#90ee90,
b0045,yaaU,45807,0.0123530342,Inorganic ion transport and metabolism,#0000ff,
b0046,kefF,47246,-0.0004172816,Energy production and conversion,#90ee90,
b0047,kefC,47769,0.0019304797000000002,Inorganic ion transport and metabolism,#0000ff,
b0048,folA,49823,0.017204184600000002,Coenzyme transport and metabolism,#008000,
b0049,apaH,50380,0.0032159669,Signal transduction mechanisms,#00ff00,
b0050,apaG,51229,-0.002399778,Inorganic ion transport and metabolism,#0000ff,
b0051,rsmA,51609,0.0030037201,"Translation, ribosomal structure and biogenesis",#000000,
b0052,pdxA,52427,-0.00731948,Coenzyme transport and metabolism,#008000,
b0053,surA,53416,-0.0024805428,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0054,lptD,54755,0.0017660925,Cell wall/membrane/envelope biogenesis,#c71585,
b0055,djlA,57364,-0.0072606559,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0056,yabP,58474,-0.0018384896,Function unknown,#708090,
b0057,yabQ,59121,-0.0170499869,No COG annotation,#87cefa,
b0058,rluA,59687,0.0047469984,"Translation, ribosomal structure and biogenesis",#000000,
b0059,rapA,60358,0.0041908295,Transcription,#f4a460,
b0060,polB,63429,-0.0038497948,"Replication, recombination and repair",#ff00ff,
b0061,araD,65855,0.0023518001000000003,Carbohydrate transport and metabolism,#ffc0cb,
b0062,araA,66835,0.0061830674000000006,Carbohydrate transport and metabolism,#ffc0cb,
b0063,araB,68348,-0.00037944890000000004,Nucleotide transport and metabolism,#00bfbf,
b0064,araC,70387,-0.0074162131,Transcription,#f4a460,
b0065,yabI,71351,-0.011715999500000001,Function unknown,#708090,
b0066,thiQ,72229,-0.002549636,Inorganic ion transport and metabolism,#0000ff,
b0067,thiP,72911,0.0023605117000000003,Inorganic ion transport and metabolism,#0000ff,
b0068,thiB,74497,0.012166833200000001,Inorganic ion transport and metabolism,#0000ff,
b0069,sgrR,75644,0.0034113474,Transcription,#f4a460,
b4662,sgrT,77388,-0.010190543600000001,Energy production and conversion,#90ee90,
b0070,setA,77621,0.014942778200000001,Inorganic ion transport and metabolism,#0000ff,
b0071,leuD,78848,-0.010473431600000001,Amino acid transport and metabolism,#ff0000,
b0072,leuC,79464,-0.0037556487,Amino acid transport and metabolism,#ff0000,
b0073,leuB,80867,-0.0039649385,Energy production and conversion,#90ee90,
b0074,leuA,81958,0.0006694671,Amino acid transport and metabolism,#ff0000,
b0076,leuO,84368,-0.0003956941,Transcription,#f4a460,
b0077,ilvI,85630,0.0060565858,Coenzyme transport and metabolism,#008000,
b0078,ilvH,87357,0.0001921293,Amino acid transport and metabolism,#ff0000,
b0080,cra,88028,0.003924174,Transcription,#f4a460,
b0081,mraZ,89634,-0.0103855808,Transcription,#f4a460,
b0082,rsmH,90094,-0.005583327000000001,"Translation, ribosomal structure and biogenesis",#000000,
b0083,ftsL,91032,-0.009055654,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0084,ftsI,91413,0.0042977554000000005,Cell wall/membrane/envelope biogenesis,#c71585,
b0085,murE,93166,-0.0002370949,Cell wall/membrane/envelope biogenesis,#c71585,
b0086,murF,94650,-0.0005227348,Cell wall/membrane/envelope biogenesis,#c71585,
b0087,mraY,96002,0.0030463788,Cell wall/membrane/envelope biogenesis,#c71585,
b0088,murD,97087,-0.0044229599000000005,Cell wall/membrane/envelope biogenesis,#c71585,
b0089,ftsW,98403,-0.0065197588,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0090,murG,99644,-0.0030736756000000003,Cell wall/membrane/envelope biogenesis,#c71585,
b0091,murC,100765,-0.0031581501000000002,Cell wall/membrane/envelope biogenesis,#c71585,
b0092,ddlB,102233,-0.0027880733,Nucleotide transport and metabolism,#00bfbf,
b0093,ftsQ,103155,-0.0055284546000000006,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0094,ftsA,103982,-0.0027576906,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0095,ftsZ,105305,-0.0087918732,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0096,lpxC,106557,-0.0035171927,Cell wall/membrane/envelope biogenesis,#c71585,
b0097,secM,107705,-0.0002609228,Function unknown,#708090,
b0098,secA,108279,0.0086206631,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
b0099,mutT,111044,0.0009432496,"Replication, recombination and repair",#ff00ff,
b0101,yacG,111649,0.0019743782000000002,Function unknown,#708090,
b0102,zapD,111856,-0.0070165048,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0103,coaE,112599,-0.0026679902,Nucleotide transport and metabolism,#00bfbf,
b0104,guaC,113444,-0.0024014944000000002,Nucleotide transport and metabolism,#00bfbf,
b0106,hofC,114522,-0.0021371651,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
b0107,hofB,115714,-0.0107370819,Cell motility,#da70d6,
b0108,ppdD,117109,0.006245316900000001,Cell motility,#da70d6,
b0109,nadC,117752,0.0021169847,Nucleotide transport and metabolism,#00bfbf,
b0110,ampD,118733,0.0051926856,Defense mechanisms,#d3d3d3,
b0111,ampE,119281,0.010110413700000001,Defense mechanisms,#d3d3d3,
b0112,aroP,120178,-0.0761847835,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
b0113,pdhR,122092,0.0030814153,Transcription,#f4a460,
b0114,aceE,123017,0.0268925517,Nucleotide transport and metabolism,#00bfbf,
b0115,aceF,125695,0.0303600872,Nucleotide transport and metabolism,#00bfbf,
b0116,lpd,127912,0.014813590100000001,Nucleotide transport and metabolism,#00bfbf,
b0117,yacH,129407,-0.0033907520000000003,Cell wall/membrane/envelope biogenesis,#c71585,
b0118,acnB,131615,0.0022673446,Energy production and conversion,#90ee90,
b0119,yacL,134388,-0.0060576607,Function unknown,#708090,
b0120,speD,134788,-0.0017750852,Nucleotide transport and metabolism,#00bfbf,
b0121,speE,135598,0.0006646095,Amino acid transport and metabolism,#ff0000,
b0122,yacC,136570,-0.004177659,Function unknown,#708090,
b0123,cueO,137083,0.0034606012000000003,"Secondary metabolites biosynthesis, transport, and catabolism",#1e90ff,
b0124,gcd,138835,-0.008814454000000001,Carbohydrate transport and metabolism,#ffc0cb,
b0125,hpt,141431,0.0043383734000000005,Nucleotide transport and metabolism,#00bfbf,
b0126,can,142008,-0.0047532336,Inorganic ion transport and metabolism,#0000ff,
b0127,yadG,142779,0.0038402686,Defense mechanisms,#d3d3d3,
b0128,yadH,143702,0.0072629595,Defense mechanisms,#d3d3d3,
b0129,yadI,144577,0.0103574378,Carbohydrate transport and metabolism,#ffc0cb,
b0130,yadE,145081,-0.00039488070000000004,Carbohydrate transport and metabolism,#ffc0cb,
b0131,panD,146314,0.0031980317000000003,Coenzyme transport and metabolism,#008000,
b0132,rpnC,146968,0.0092998934,"Replication, recombination and repair",#ff00ff,
b0133,panC,147944,0.0080786773,Coenzyme transport and metabolism,#008000,
b0134,panB,148807,0.0084650016,Coenzyme transport and metabolism,#008000,
b0135,yadC,149715,-0.0032187536,Cell motility,#da70d6,
b0136,yadK,151003,-0.0099764578,Cell motility,#da70d6,
b0137,yadL,151626,0.012825532,Cell motility,#da70d6,
b0138,yadM,152243,0.0021246693,Cell motility,#da70d6,
b0139,htrE,152829,0.0075994245,Cell wall/membrane/envelope biogenesis,#c71585,
b0140,yadV,155461,0.0076077867,Cell wall/membrane/envelope biogenesis,#c71585,
b0141,yadN,156299,0.0081520681,Cell motility,#da70d6,
b0142,folK,157253,-0.0166576126,Coenzyme transport and metabolism,#008000,
b0143,pcnB,157729,-0.0043472829,Nucleotide transport and metabolism,#00bfbf,
b0144,gluQ,159186,0.0032424247,"Translation, ribosomal structure and biogenesis",#000000,
b0145,dksA,160149,-0.000776214,Signal transduction mechanisms,#00ff00,
b0146,sfsA,160782,-0.009759881100000001,Transcription,#f4a460,
b0147,thpR,161501,-0.0055142583,"Translation, ribosomal structure and biogenesis",#000000,
b0148,hrpB,162105,-0.0010565762000000001,"Replication, recombination and repair",#ff00ff,
b0149,mrcB,164730,-0.0047444139,Cell wall/membrane/envelope biogenesis,#c71585,
b0150,fhuA,167484,0.0103295956,Inorganic ion transport and metabolism,#0000ff,
