locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
BSU_05360,0.12340718476882652,ydfC,putative aminoacid exporter,Amino acid transport and metabolism,Op418,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_05360
BSU_00160,0.12316302889297262,sleL,spore peptidoglycan N-acetylglucosaminidase,Cell wall/membrane/envelope biogenesis,Op9,"SigE,SigB,SpoIIID",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_00160
BSU_32020,0.12299113910406947,yuiH,putative molybdopterin containing enzyme subunit,Function unknown,Op2514,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_32020
BSU_12560,0.12154824276425212,xpf,phage PBSX%3B putative RNA polymerase PBSX sigma factor-like,Transcription,Op979,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_12560
BSU_04970,0.12117263278702498,cwlT,ICEBs1 mobile element: two-domain autolysin with N-acetylmuramidase and DL-endopeptidase activity VirB1,Cell wall/membrane/envelope biogenesis,Op375,ImmR,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_04970
BSU_02070,0.11884997250770005,csgA,sporulation-specific SASP protein,Function unknown,Op154,"SpoVT,SigG",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_02070
BSU_01960,0.11879345934981228,skfF,sporulation killing factor biosynthesis and export%3B ABC transporter (permease),Function unknown,Op145,"Spo0A,SigA,PhoP,AbrB",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_01960
BSU_27870,0.11338354848792882,nadB,L-aspartate oxidase,Coenzyme transport and metabolism,Op2229,"SigA,NadR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_27870
BSU_23390,0.11231561844702992,spoVAF,stage V sporulation protein AF,Amino acid transport and metabolism,Op1879,"SpoVT,SigG",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_23390
BSU_03120,0.10690103451628988,ycgI,xenotiotic metabolite methyltransferase,Function unknown,Op235,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_03120
BSU_03110,0.10671101774497667,ycgH,putative amino acid transporter,Amino acid transport and metabolism,Op234,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_03110
BSU_12229,0.10665885715159397,yjzI,putative phage protein,No COG annotation,Op958,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_12229
BSU_19720,0.10511905822893064,yodR,putative acyloate-acetoacetate CoA-transferase,Lipid transport and metabolism,Op1540,SigE,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19720
BSU_03300,0.10261043263461496,nasD,assimilatory nitrite reductase subunit,Energy production and conversion,Op249,"ResD,SigA,TnrA,NsrR,Fur",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_03300
BSU_29380,0.0983049413798165,tcyJ,sulfur containing amino acid ABC transporter binding lipoprotein,Amino acid transport and metabolism,Op2327,"SigA,CymR,AscR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_29380
BSU_08920,0.09714296544757016,yhbB,conserved hypothetical protein,Function unknown,Op693,SigE,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_08920
BSU_19780,0.09411449202138553,cgeA,spore outermost layer component,No COG annotation,Op1546,"GerR,GerE,SigK",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19780
BSU_19250,0.09262747922210364,yocL,conserved protein of unknown function,No COG annotation,Op1494,SigE,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19250
BSU_38470,0.09025588611058886,eapD,exported double-zinc aminopeptidase,Function unknown,Op2980,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_38470
BSU_29390,0.08953325781733547,snaA,N-acetyltransferase acting on sulfur compounds,Transcription,Op2327,"SigA,CymR,AscR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_29390
BSU_21110,0.08801864319061929,yonF,putative P-loop ATPase%3B phage SPbeta,Function unknown,Op1682,YonO,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_21110
BSU_10820,0.0863554279021249,yisQ,putative Na(+)-driven efflux transporter,Defense mechanisms,Op846,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_10820
BSU_18230,0.08333533824373875,ldeG,hydroxymethylglutaryl-CoA lyase (leucine degradation),Amino acid transport and metabolism,Op1390,SigE,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_18230
BSU_20360,0.08154245694238328,yorJ,putative DNA replication initiation protein%3B phage SPbeta,"Replication, recombination and repair",Op1604,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20360
BSU_20490,0.08146378750144828,yoqW,putative stress-associated peptidase%3B putative general secretion pathway protein%3B phage SPbeta,Function unknown,Op1616,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20490
BSU_26650,0.08077383993200993,czcD,potassium/proton-divalent cation antiporter,Inorganic ion transport and metabolism,Op2127,CzrA,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26650
BSU_04300,0.0806227171485371,ydaM,putative glycosyltransferase associated to biofilm formation,Cell wall/membrane/envelope biogenesis,Op319,SigB,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_04300
BSU_05529,0.08034394258043738,ydzR,conserved hypothetical protein%2C sporulation-related,No COG annotation,Op434,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_05529
BSU_33960,0.08024228530091293,araE,arabinose-related compounds permease,Amino acid transport and metabolism,Op2661,"SigA,AraR,CcpA",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_33960
BSU_37680,0.08020833832664681,bacG,cyclohexenol-containing tetrahydro-4-hydroxyphenylpyruvate H(4)HPP in bacilysin synthesis,Lipid transport and metabolism,Op2932,CodY,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_37680
BSU_21380,0.07726654255940854,yomF,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1711,YonO,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_21380
BSU_17050,0.07671110118908771,mutL,DNA mismatch repair endonuclease,"Replication, recombination and repair",Op1290,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_17050
BSU_32950,0.07561221498600024,cotNW,spore lipoprotein,Function unknown,Op2589,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_32950
BSU_30940,0.07517767384710998,glgP,glycogen phosphorylase,Carbohydrate transport and metabolism,Op2440,SigE,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_30940
BSU_29350,0.07482530054641134,tcyM,sulfur-containing amino acid ABC transporter (permease),"Intracellular trafficking, secretion, and vesicular transport",Op2327,"SigA,CymR,AscR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_29350
BSU_29240,0.07346106728156189,ytrI,protein involved in sporulation,No COG annotation,Op2322,SigE,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_29240
BSU_24710,0.07311658867773202,comGC,pilin-like component of the DNA transport membrane pilin platform,"Intracellular trafficking, secretion, and vesicular transport",Op1957,"ComK,SigA,SigF",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_24710
BSU_34910,0.07291657550881821,hisD,histidinol dehydrogenase,Amino acid transport and metabolism,Op2730,YlxR,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_34910
BSU_12220,0.07197206052081917,ppuG,polyphenols TDP-rhamnosyltransferase%2C promiscuous,Energy production and conversion,Op957,SigB,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_12220
BSU_30620,0.0707728138358393,ytlD,putative permease of ABC anion transporter,Inorganic ion transport and metabolism,Op2417,SigK,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_30620
BSU_18880,0.07011962142844234,yobE,putative SOS response associated phage protein%3B putative defective prophage 6,Function unknown,Op1455,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_18880
BSU_31470,0.07009784673135852,kapD,putative exoribonuclease (3'-5'),"Replication, recombination and repair",Op2481,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_31470
BSU_18450,0.06908247497305857,gltA,glutamate synthase (large subunit%2C NADP-dependent),Amino acid transport and metabolism,Op1408,"SigA,TnrA,GltC,Fur",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_18450
BSU_37510,0.06886878930229312,pbpG,sporulation specific penicillin-binding protein 2D,Cell wall/membrane/envelope biogenesis,Op2915,"SigG,SigF",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_37510
BSU_19600,0.06849284884411587,yodH,putative S-adenosylmethionine-dependent methyltransferase,"Secondary metabolites biosynthesis, transport, and catabolism",Op1526,SigK,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19600
BSU_31730,0.06829240050251494,cotIC,inner spore coat protein,No COG annotation,Op2495,SigE,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_31730
BSU_03920,0.0681415042935021,glcU,glucose uptake protein,"Intracellular trafficking, secretion, and vesicular transport",Op294,"SpoVT,SigG",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_03920
BSU_24170,0.06758678001294073,mmgA,degradative acetoacetyl-CoA thiolase,Lipid transport and metabolism,Op1927,"SigE,CcpA",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_24170
BSU_15570,0.06428370964331649,cysH,(phospho)adenosine phosphosulfate reductase,Amino acid transport and metabolism,Op1206,"SigA,CymR,S-box",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_15570
BSU_08280,0.06369413399121979,yfiI,putative oxidoreductase,Function unknown,Op642,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_08280
BSU_02660,0.06320934378247195,ycbU,putative lyase (PLP-dependent),Amino acid transport and metabolism,Op201,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_02660
BSU_02220,0.06250246297635458,ybfI,putative transcriptional regulator (AraC/XylS family%2C cupin family),Transcription,Op168,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_02220
BSU_36500,0.06244968493633893,ywoB,putative integral inner membrane protein,No COG annotation,Op2839,"SigA,YtrA",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_36500
BSU_36100,0.062096420381479375,hpxW,oxamate amidohydrolase,Amino acid transport and metabolism,Op2808,TnrA,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_36100
BSU_10850,0.06196566020087044,iolX,scyllo-inositol 2-dehydrogenase (NAD(+)),Function unknown,Op849,IolQ,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_10850
BSU_08090,0.061352136153431776,acoL,acetoin dehydrogenase E3 component (dihydrolipoamide dehydrogenase),Energy production and conversion,Op635,"SigL,AcoR,Fnr,CcpA",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_08090
BSU_15580,0.061247757044749676,cysP,sulfate permease,Inorganic ion transport and metabolism,Op1206,"SigA,CymR,S-box",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_15580
BSU_17230,0.0608752161063921,pksS,cytochrome P450 of bacillaene metabolism,Energy production and conversion,Op1297,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_17230
BSU_39200,0.06062258513326205,yxzC,putative nucleic acid binding protein,No COG annotation,Op3032,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_39200
BSU_39330,0.05946310991147472,abnB,arabinan endo-1%2C5-alpha-L-arabinosidase ([Ca(2+)-dependent],Carbohydrate transport and metabolism,Op3040,"SigA,SigH,CcpA",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_39330
BSU_35070,0.059182984247702575,pchC,cyclodipeptide synthase (tRNA-dependent)%2C pulcherimminic acid precursor,Function unknown,Op2743,"PchR,AbrB",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_35070
BSU_20910,0.05886502831241223,yopF,conserved protein of unknown function%3B phage SPbeta,No COG annotation,Op1658,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20910
BSU_40040,0.05808095403850059,glxK,D-glycerate kinase,Carbohydrate transport and metabolism,Op3074,"SigA,SigB,AbrB",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_40040
BSU_03080,0.056784287697438235,ycgE,putative transcriptional regulator,Transcription,Op232,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_03080
BSU_06520,0.056726045281051865,purH,fused phosphoribosylaminoimidazole carboxy formyl formyltransferase%3B inosine-monophosphate cyclohydrolase,Nucleotide transport and metabolism,Op518,"SigA,PurR,G-box",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06520
BSU_27030,0.055752066184286485,sacC,levanase,Carbohydrate transport and metabolism,Op2163,"SigL,LevR,CcpA",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_27030
BSU_15300,0.05313701102419117,bpr,bacillopeptidase F,"Post-translational modification, protein turnover, and chaperones",Op1194,DegU,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_15300
BSU_32380,0.052908445625448684,yunE,putative transporter,Function unknown,Op2546,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_32380
BSU_27040,0.05154550989583953,levG,phosphotransferase system (PTS) fructose-specific enzyme IID component,Carbohydrate transport and metabolism,Op2163,"SigL,LevR,CcpA",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_27040
BSU_08130,0.050458493959744034,yfjE,putative integral inner membrane protein,Function unknown,Op637,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_08130
BSU_36060,0.05036870521363408,cotH,spore coat protein kinase,Cell wall/membrane/envelope biogenesis,Op2803,"GerR,GerE,SigK,SigE,SpoIIID",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_36060
BSU_04860,0.0479621125511372,conQ,ICEBs1 mobile element: coupling conjugation protein VirD4,"Cell cycle control, cell division, chromosome partitioning",Op364,ImmR,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_04860
BSU_32410,0.04760229355371271,pucH,allantoinase,Nucleotide transport and metabolism,Op2549,"SigA,PucR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_32410
BSU_12630,0.046540608095045934,xkdI,phage PBSX%3B conserved hypothetical protein,Function unknown,Op980,Xpf,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_12630
BSU_24640,0.045876809176071634,tapA,lipoprotein for biofilm formation,No COG annotation,Op1955,"SigA,SinR,RemA,AbrB,LutR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_24640
BSU_10590,0.04570604365750204,yhjP,putative transcription factor,Function unknown,Op831,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_10590
BSU_22030,0.04548701732141396,dynA,dynamin GTPase,Function unknown,Op1778,SigA,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22030
BSU_35090,0.04548673929288605,pchE,pulcherriminic acid efflux transporter,Amino acid transport and metabolism,Op2744,"PchR,CcpA",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_35090
BSU_02670,0.044817786285647414,lmrB,flavonoid efflux transporter%3B drug-export protein,Amino acid transport and metabolism,Op202,"SigA,LmrA",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_02670
BSU_08910,0.04359794212343119,queG,epoxyqueuosine reductase,Energy production and conversion,Op692,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_08910
BSU_39500,0.04334404167937867,yxeM,putative ABC transporter (binding lipoprotein),Cell wall/membrane/envelope biogenesis,Op3045,"SigA,CymR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_39500
BSU_39060,0.04261051260564378,citH,secondary transporter of divalent metal ions/citrate complexes,Energy production and conversion,Op3019,"SigE,SigF",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_39060
BSU_10460,-0.04638263005280157,yhjC,putative exported protein,Function unknown,Op822,"ComK,CodY",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_10460
BSU_05899,-0.05219179685462826,ydhUn,Mn catalase fragment%3B N-terminal part of YhdU,Inorganic ion transport and metabolism,Op460,Fur,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_05899
BSU_27600,-0.05227149659867352,rsh,GTP pyrophosphokinase (RelA/SpoT),Transcription,Op2206,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_27600
BSU_03060,-0.05290477523273774,lctP,L-lactate permease,Energy production and conversion,Op230,"SigA,Rex",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_03060
BSU_03050,-0.06302923441448466,lctE,L-lactate dehydrogenase,Energy production and conversion,Op230,"SigA,Rex",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_03050
