locus,gene_weight,gene_name,gene_product,cog,regulator,link
PSPTO_4462,0.1061702572,PSPTO_4462,hypothetical protein,Function unknown,,
PSPTO_4460,0.0961055475,PSPTO_4460,tetratricopeptide repeat protein,Function unknown,,
PSPTO_4461,0.0917513455,fumC-2,class II fumarate hydratase,Energy production and conversion,,
PSPTO_1429,0.08278194100000001,iscX,Fe-S cluster assembly protein IscX,Function unknown,IscR,
PSPTO_4459,0.0807485231,sodA,superoxide dismutase,Energy production and conversion,,
PSPTO_RS12050,0.0793744661,PSPTO_RS12050,hypothetical protein,No COG annotation,,
PSPTO_1428,0.0755864665,fdx,ISC system 2Fe-2S type ferredoxin,Energy production and conversion,IscR,
PSPTO_3582,0.07432381040000001,katB,catalase,Inorganic ion transport and metabolism,,
PSPTO_RS21030,-0.0752651435,PSPTO_RS21030,DUF4224 domain-containing protein,No COG annotation,,
PSPTO_0679,-0.1273318282,PSPTO_0679,outer membrane beta-barrel protein,Cell wall/membrane/envelope biogenesis,,
