locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
ABUW_0407,0.1322642129,rplD,ribosomal protein L4/L1e,"Translation, ribosomal structure and biogenesis",Op233,,
ABUW_0411,0.13037764100000002,rplV,ribosomal protein L22,"Translation, ribosomal structure and biogenesis",Op233,,
ABUW_0409,0.1295159019,rplB,ribosomal protein L2,"Translation, ribosomal structure and biogenesis",Op233,,
ABUW_0412,0.124353534,rpsC,ribosomal protein S3,"Translation, ribosomal structure and biogenesis",Op233,,
ABUW_0410,0.1235190525,rpsS,ribosomal protein S19,"Translation, ribosomal structure and biogenesis",Op233,,
ABUW_0415,0.118582006,rpsQ,ribosomal protein S17,"Translation, ribosomal structure and biogenesis",Op233,,
ABUW_0413,0.1148414076,rplP,ribosomal protein L16,"Translation, ribosomal structure and biogenesis",Op233,,
ABUW_0414,0.1103772825,rpmC,ribosomal protein L29,"Translation, ribosomal structure and biogenesis",Op233,,
ABUW_0408,0.1096900744,rplW,ribosomal protein L23,"Translation, ribosomal structure and biogenesis",Op233,,
ABUW_0420,0.10738367400000001,rpsH,ribosomal protein S8,"Translation, ribosomal structure and biogenesis",Op234,,
ABUW_0406,0.10453103550000001,rplC,ribosomal protein L3,"Translation, ribosomal structure and biogenesis",Op233,,
ABUW_0432,0.10368389330000001,rplQ,ribosomal protein L17,"Translation, ribosomal structure and biogenesis",Op236,,
ABUW_0429,0.10312753840000001,rpsK,ribosomal protein S11,"Translation, ribosomal structure and biogenesis",Op236,,
ABUW_0431,0.10271109960000001,rpoA,DNA-directed RNA polymerase%2C alpha subunit,Transcription,Op236,,
ABUW_0430,0.1009294403,rpsD,ribosomal protein S4,"Translation, ribosomal structure and biogenesis",Op236,,
ABUW_0424,0.09897625780000001,rpmD,ribosomal protein L30,"Translation, ribosomal structure and biogenesis",Op234,,
ABUW_0421,0.098043849,rplF,ribosomal protein L6,"Translation, ribosomal structure and biogenesis",Op234,,
ABUW_0422,0.0974634716,rplR,ribosomal protein L18,"Translation, ribosomal structure and biogenesis",Op234,,
ABUW_0423,0.0956388755,rpsE,ribosomal protein S5,"Translation, ribosomal structure and biogenesis",Op234,,
ABUW_0419,0.0943607545,rpsN,ribosomal protein S14,"Translation, ribosomal structure and biogenesis",Op234,,
ABUW_0426,0.0901975581,secY,preprotein translocase%2C SecY subunit,"Intracellular trafficking, secretion, and vesicular transport",Op235,,
ABUW_0418,0.0890759247,rplE,ribosomal protein L5,"Translation, ribosomal structure and biogenesis",Op234,,
ABUW_0425,0.0887313285,rplO,ribosomal protein L15,"Translation, ribosomal structure and biogenesis",Op234,,
ABUW_3593,0.08702412500000001,rplA,ribosomal protein L1,"Translation, ribosomal structure and biogenesis",,,
ABUW_1546,0.0841130138,rplI,ribosomal protein L9,"Translation, ribosomal structure and biogenesis",Op794,,
ABUW_3061,0.0828601649,fusA,translation elongation factor G,"Translation, ribosomal structure and biogenesis",,,
ABUW_1548,0.08178300420000001,rpsF,ribosomal protein S6,"Translation, ribosomal structure and biogenesis",Op794,,
ABUW_1235,0.0811134012,rpsB,ribosomal protein S2,"Translation, ribosomal structure and biogenesis",Op662,,
ABUW_0405,0.0808414905,rpsJ,ribosomal protein S10,"Translation, ribosomal structure and biogenesis",Op232,,
ABUW_1547,0.08052148120000001,rpsR,ribosomal protein S18,"Translation, ribosomal structure and biogenesis",Op794,,
ABUW_3592,0.0795063211,rplJ,ribosomal protein L10,"Translation, ribosomal structure and biogenesis",,,
ABUW_0323,0.07922463290000001,rplS,ribosomal protein L19,"Translation, ribosomal structure and biogenesis",Op176,,
ABUW_3284,0.0749160634,rplT,ribosomal protein L20,"Translation, ribosomal structure and biogenesis",,,
ABUW_0428,0.07435140650000001,rpsM,ribosomal protein S13,"Translation, ribosomal structure and biogenesis",Op236,,
ABUW_3594,0.07360163160000001,rplK,ribosomal protein L11,"Translation, ribosomal structure and biogenesis",,,
ABUW_0417,0.0730937937,rplX,ribosomal protein L24,"Translation, ribosomal structure and biogenesis",Op234,,
ABUW_3733,0.0725639859,atpG,ATP synthase F1%2C gamma subunit AtpG,Energy production and conversion,,,
ABUW_3285,0.0698285095,rpmI,ribosomal protein L35,"Translation, ribosomal structure and biogenesis",,,
ABUW_3731,0.06890375700000001,atpC,ATP synthase F1%2C epsilon subunit,Energy production and conversion,,,
ABUW_0322,0.0679495859,trmD,tRNA (guanine-N1)-methyltransferase,"Translation, ribosomal structure and biogenesis",Op175,,
ABUW_3591,0.0666027292,rplL,ribosomal protein L7/L12,"Translation, ribosomal structure and biogenesis",,,
ABUW_3735,0.0657666547,atpH,ATP synthase F1%2C delta subunit,Energy production and conversion,,,
ABUW_0779,-0.07457337060000001,ABUW_0779,hypothetical protein,No COG annotation,Op411,Phage region 2,
