locus,gene_weight,gene_name,gene_product,cog,regulator,link
PA3046,0.180249702,PA3046,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3046&e1=1&assembly=complete
PA2376,0.1506811643,PA2376,transcriptional regulator,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2376&e1=1&assembly=complete
PA0563,0.13851426420000001,PA0563,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0563&e1=1&assembly=complete
PA4280,0.1297158115,birA,biotin--protein ligase,Coenzyme transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4280&e1=1&assembly=complete
PA0081,0.1272566183,fha1,Fha domain-containing protein,Signal transduction mechanisms,TagR1,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0081&e1=1&assembly=complete
PA0199,0.1185674335,exbD1,biopolymer transport protein ExbD,"Intracellular trafficking, secretion, and vesicular transport",,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0199&e1=1&assembly=complete
PA1177,0.11053762730000001,napE,nitrate reductase protein NapE,Energy production and conversion,RpoS,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1177&e1=1&assembly=complete
PA2146,0.10599645220000001,PA2146,hypothetical protein,No COG annotation,RpoN,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2146&e1=1&assembly=complete
PA0605,0.1055444433,PA0605,ABC transporter permease,Amino acid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0605&e1=1&assembly=complete
PA0169,0.10009272920000001,PA0169,hypothetical protein,Signal transduction mechanisms,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0169&e1=1&assembly=complete
PA4428,0.09953805730000001,sspA,stringent starvation protein A,"Post-translational modification, protein turnover,and chaperones",,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4428&e1=1&assembly=complete
PA3594,0.0961072693,PA3594,transcriptional regulator,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3594&e1=1&assembly=complete
PA3483,0.0927700945,PA3483,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3483&e1=1&assembly=complete
PA1545,0.0914995587,PA1545,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1545&e1=1&assembly=complete
PA1709,0.0887384787,popD,translocator outer membrane protein PopD,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1709&e1=1&assembly=complete
PA1909,0.0872377688,PA1909,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1909&e1=1&assembly=complete
PA2396,0.0865177512,pvdF,pyoverdine synthetase F,Nucleotide transport and metabolism,PvdS,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2396&e1=1&assembly=complete
PA0449,0.0834271604,PA0449,acyl-CoA thioesterase,Lipid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0449&e1=1&assembly=complete
PA4595,0.08313837090000001,PA4595,ABC transporter ATP-binding protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4595&e1=1&assembly=complete
PA1624,0.0825413681,PA1624,hypothetical protein,Cell wall/membrane/envelope biogenesis,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1624&e1=1&assembly=complete
PA2571,0.0801757798,PA2571,two-component sensor,Signal transduction mechanisms,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2571&e1=1&assembly=complete
PA4963,0.0787853606,PA4963,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4963&e1=1&assembly=complete
PA0611,0.0787420091,prtR,HTH-type transcriptional regulator PrtR,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0611&e1=1&assembly=complete
PA0675,0.0771838408,vreI,ECF sigma factor VreI,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0675&e1=1&assembly=complete
PA3482,0.0763019923,metG,methionine--tRNA ligase,"Translation, ribosomal structure and biogenesis",,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3482&e1=1&assembly=complete
PA0044,0.075715669,exoT,exoenzyme T,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0044&e1=1&assembly=complete
PA0111,0.0745904365,PA0111,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0111&e1=1&assembly=complete
PA0082,0.0699607394,PA0082,hypothetical protein,Function unknown,TagR1,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0082&e1=1&assembly=complete
PA1153,0.06950443540000001,PA1153,hypothetical protein,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1153&e1=1&assembly=complete
PA0464,0.0660780022,creC,sensory histidine kinase CreC,Signal transduction mechanisms,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0464&e1=1&assembly=complete
PA4941,0.0659433364,hflC,protease subunit HflC,"Post-translational modification, protein turnover,and chaperones",,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4941&e1=1&assembly=complete
PA1708,0.06543759,popB,translocator protein PopB,Function unknown,ExsB,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1708&e1=1&assembly=complete
PA1633,0.0633674463,kdpA,potassium-transporting ATPase subunit A,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1633&e1=1&assembly=complete
PA1090,0.0633045577,PA1090,hypothetical protein,Cell wall/membrane/envelope biogenesis,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1090&e1=1&assembly=complete
PA2550,0.06291441660000001,PA2550,acyl-CoA dehydrogenase,Lipid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2550&e1=1&assembly=complete
PA0179,0.0626680854,PA0179,two-component response regulator,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0179&e1=1&assembly=complete
PA0714,0.062372879900000004,PA0714,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0714&e1=1&assembly=complete
PA2756,0.061529352200000005,PA2756,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2756&e1=1&assembly=complete
PA2225,0.061366765100000005,PA2225,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2225&e1=1&assembly=complete
PA4427,0.0602607147,sspB,ClpXP protease specificity-enhancing factor,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4427&e1=1&assembly=complete
PA4284,0.0590173973,recB,exodeoxyribonuclease V subunit beta,"Replication, recombination and repair",,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4284&e1=1&assembly=complete
PA2280,0.055978345400000004,PA2280,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2280&e1=1&assembly=complete
PA1752,0.0552626154,PA1752,2-dehydropantoate 2-reductase,Coenzyme transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1752&e1=1&assembly=complete
PA2205,0.055130458,PA2205,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2205&e1=1&assembly=complete
PA0659,0.051584642300000004,PA0659,hypothetical protein,Cell motility,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0659&e1=1&assembly=complete
