locus,gene_weight,gene_name,gene_product,cog,regulator,link
b0734,0.3864130429751333,cydB,cytochrome bd-I ubiquinol oxidase subunit II,Energy production and conversion,"RpoD,ArcA,Cra,H-NS,HypT,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG10174
b2261,0.2191482836893385,menC,o-succinylbenzoate synthase,Coenzyme transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11532
b2260,0.1782796043566525,menE,o-succinylbenzoate--CoA ligase,Coenzyme transport and metabolism,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG12437
b0978,0.1737270019659322,appC,cytochrome bd-II ubiquinol oxidase subunit I,Energy production and conversion,"RpoD,RpoS,ArcA,AppY,YdeO",https://ecocyc.org/gene?orgid=ECOLI&id=EG11380
b4402,0.1685403229855528,yjjY,protein YjjY,No COG annotation,ZraR,https://ecocyc.org/gene?orgid=ECOLI&id=G7954
b2287,0.1329757965846405,nuoB,NADH:quinone oxidoreductase subunit B,Energy production and conversion,"RpoD,NarL,ArcA,IHF,Fis,Fnr,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG12083
b4515,0.1010458035935991,cydX,cytochrome bd-I ubiquinol oxidase subunit CydX,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10441
b0735,0.0985116726611887,ybgE,cyd operon protein YbgE,Function unknown,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG12395
b0431,-0.1486802689854814,cyoB,cytochrome bo3 ubiquinol oxidase subunit 1,Energy production and conversion,"RpoD,GadE,Fur,HprR,Fis,CusR,Fnr,ArcA,Cra,Crp,PdhR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10179
b0980,-0.1738015653309612,appA,periplasmic phosphoanhydride phosphatase/multiple inositol-polyphosphate phosphatase,Function unknown,"RpoD,RpoS,ArcA,AppY,YdeO,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10049
b0979,-0.235054710450067,appB,cytochrome bd-II ubiquinol oxidase subunit II,Energy production and conversion,"RpoD,YidZ,RpoS,ArcA,AppY,YdeO",https://ecocyc.org/gene?orgid=ECOLI&id=EG11379
