locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
ABUW_6002,0.16231685240000002,ABUW_6002,hypothetical protein,No COG annotation,,,
ABUW_6001,0.1576826207,ABUW_6001,replication protein,No COG annotation,,,
ABUW_1720,0.1489806895,tusD,sulfur relay protein TusD/DsrE,Inorganic ion transport and metabolism,Op886,,
ABUW_4082,0.1163495744,ABUW_4082,hypothetical protein,No COG annotation,,,
ABUW_4083,0.1043574964,ABUW_4083,hypothetical protein,No COG annotation,,,
ABUW_3419,0.1039553238,ABUW_3419,hypothetical protein,No COG annotation,,,
ABUW_0562,0.10007921880000001,ABUW_0562,transposase inhibitor,"Replication, recombination and repair",,Phage region 1,
ABUW_0672,0.09951196500000001,ABUW_0672,transposase inhibitor,"Replication, recombination and repair",,,
ABUW_3514,0.0957952668,ABUW_3514,transporter%2C LysE family,Amino acid transport and metabolism,,,
ABUW_2144,0.0945432258,ABUW_2144,hypothetical protein,No COG annotation,Op1105,,
ABUW_1474,0.0918034189,ABUW_1474,threonine efflux protein,Amino acid transport and metabolism,Op760,,
ABUW_6003,0.0913780986,ABUW_6003,hypothetical protein,No COG annotation,,,
