,name,x,y,cog,color,link
meta,start,0.11687145185,,,,
SP5448_00005,dnaA,232,-0.0125899741,"Replication, recombination and repair",#87ceeb,
SP5448_00010,dnaN,1742,-0.0015606108,"Replication, recombination and repair",#87ceeb,
SP5448_00015,yyzM,2953,0.023572879300000002,Function unknown,#708090,
SP5448_00020,ychF,3480,0.0060587882,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00025,pth,4665,0.023445420800000002,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00030,mfd,5237,0.0141535649,"Replication, recombination and repair",#87ceeb,
SP5448_00035,yabO,8902,-0.0072320276000000005,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00040,divIC,9161,0.0166619847,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
SP5448_00050,XK27_09285,9667,0.0049872596,Defense mechanisms,#d3d3d3,
SP5448_00055,tilS,10950,-0.0058845241,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
SP5448_00060,hpt,12241,-0.007513059000000001,Nucleotide transport and metabolism,#87cefa,
SP5448_00065,ftsH,12805,-0.0157173383,"Posttranslational modification, protein turnover, chaperones",#00bfbf,
SP5448_00070,yfnA,15040,0.0120167277,Amino acid transport and metabolism,#ff0000,
SP5448_00185,usp,25163,-0.010987994400000001,Cell wall/membrane/envelope biogenesis,#c71585,
SP5448_00190,prs_1,26612,0.0018798298,Nucleotide transport and metabolism,#87cefa,
SP5448_00195,recO,27760,0.007266550500000001,"Replication, recombination and repair",#87ceeb,
SP5448_00200,plsX,28618,-0.0072745029,Lipid transport and metabolism,#40e0d0,
SP5448_00205,acpP1,29618,-0.0139016398,Function unknown,#708090,
SP5448_00210,purC,30011,-0.0185025797,Nucleotide transport and metabolism,#87cefa,
SP5448_00215,purL,30839,-0.0047676061,Nucleotide transport and metabolism,#87cefa,
SP5448_00220,purF,34725,-0.020191780200000002,Nucleotide transport and metabolism,#87cefa,
SP5448_00225,purM,36207,-0.0206946836,Nucleotide transport and metabolism,#87cefa,
SP5448_00230,purN,37397,-0.0277632635,Nucleotide transport and metabolism,#87cefa,
SP5448_00235,purH,38135,-0.026329787,Nucleotide transport and metabolism,#87cefa,
SP5448_00240,SP5448_00240,39740,0.0382656878,Function unknown,#708090,
SP5448_00245,purD,41117,-0.0133439295,Nucleotide transport and metabolism,#87cefa,
SP5448_00250,purE,42660,-0.0086252623,Nucleotide transport and metabolism,#87cefa,
SP5448_00255,purK,43138,-0.0074653643,Nucleotide transport and metabolism,#87cefa,
SP5448_00260,SP5448_00260,44238,0.009912078900000001,Function unknown,#708090,
