,name,x,y,cog,color,link
meta,start,0.041803749,,,,
PSPTO_0001,dnaA,339,-0.0040838953,"Replication, recombination and repair",#1e90ff,
PSPTO_0002,dnaN,1913,-0.0049296666,"Replication, recombination and repair",#1e90ff,
PSPTO_0003,recF,3039,-0.0055575127,"Replication, recombination and repair",#1e90ff,
PSPTO_0004,gyrB,4147,-0.0008098612,"Replication, recombination and repair",#1e90ff,
PSPTO_0005,PSPTO_0005,7188,-0.0022920734,Defense mechanisms,#90ee90,
PSPTO_0006,PSPTO_0006,8861,-0.0059931491,"Replication, recombination and repair",#1e90ff,
PSPTO_0007,PSPTO_0007,10179,0.0008891456,Function unknown,#0000ff,
PSPTO_0008,PSPTO_0008,11067,-0.0043665895,"Replication, recombination and repair",#1e90ff,
PSPTO_0009,PSPTO_0009,14512,0.0065895703,"Replication, recombination and repair",#1e90ff,
PSPTO_5633,PSPTO_5633,15948,0.0129712603,Function unknown,#0000ff,
PSPTO_RS00055,PSPTO_RS00055,16484,-0.0010461505,"Replication, recombination and repair",#1e90ff,
PSPTO_0011,PSPTO_0011,16743,-0.0058821384,Function unknown,#0000ff,
PSPTO_RS00065,PSPTO_RS00065,17511,0.0023065976000000003,No COG annotation,#00bfbf,
PSPTO_0014,PSPTO_0014,18573,-0.0200220532,No COG annotation,#00bfbf,
PSPTO_0015,PSPTO_0015,19321,0.0040503752,No COG annotation,#00bfbf,
PSPTO_0016,PSPTO_0016,19983,0.0085274413,No COG annotation,#00bfbf,
PSPTO_0017,PSPTO_0017,20738,-0.0121913902,"Replication, recombination and repair",#1e90ff,
PSPTO_0018,PSPTO_0018,23290,-0.0078986347,"Replication, recombination and repair",#1e90ff,
PSPTO_0019,PSPTO_0019,24096,-0.0010577953,"Replication, recombination and repair",#1e90ff,
PSPTO_RS00100,PSPTO_RS00100,25202,-0.0163902147,"Replication, recombination and repair",#1e90ff,
PSPTO_RS00105,PSPTO_RS00105,25556,-0.0137589029,No COG annotation,#00bfbf,
PSPTO_RS00110,PSPTO_RS00110,26153,-0.0075847457,No COG annotation,#00bfbf,
