locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b1112,0.2627269733,bhsA,DUF1471 domain-containing multiple stress resistance outer membrane protein BhsA,Cell wall/membrane/envelope biogenesis,bhsA,"RpoD,RpoE,Crp,ComR",https://ecocyc.org/gene?orgid=ECOLI&id=G6570
b3940,0.1437070554,metL,fused aspartate kinase/homoserine dehydrogenase 2,Amino acid transport and metabolism,metBL,"RpoD,PhoP,YcjW,HypT,MetJ",https://ecocyc.org/gene?orgid=ECOLI&id=EG10590
b0261,0.1348746065,mmuM,homocysteine S-methyltransferase,Amino acid transport and metabolism,mmuPM,,https://ecocyc.org/gene?orgid=ECOLI&id=G6136
b0260,0.13304259870000001,mmuP,S-methyl-L-methionine transporter,Amino acid transport and metabolism,mmuPM,,https://ecocyc.org/gene?orgid=ECOLI&id=G6135
b3939,0.1322820042,metB,O-succinylhomoserine(thiol)-lyase/O-succinylhomoserine lyase,Amino acid transport and metabolism,metBL,"RpoD,PhoP,HypT,MetJ",https://ecocyc.org/gene?orgid=ECOLI&id=EG10582
b1285,0.0972745052,pdeR,cyclic di-GMP phosphodiesterase PdeR,Signal transduction mechanisms,pdeR,"YciT,RutR,RpoS,FliZ",https://ecocyc.org/gene?orgid=ECOLI&id=G6639
b2301,0.0894311527,yfcF,glutathione S-transferase YfcF,"Post-translational modification, protein turnover,and chaperones",yfcF,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7193
b2619,-0.08425706770000001,ratA,ribosome association toxin RatA,Lipid transport and metabolism,ratA-yfjF,,https://ecocyc.org/gene?orgid=ECOLI&id=G7358
b2618,-0.092331377,yfjF,putative component of the Rsx system,Function unknown,ratA-yfjF,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7357
b4292,-0.09433822630000001,fecR,regulator for fec operon%2C periplasmic,Inorganic ion transport and metabolism,fecIR,"RpoD,SlyA,Fur",https://ecocyc.org/gene?orgid=ECOLI&id=EG10292
b2942,-0.0989437331,metK,methionine adenosyltransferase,Coenzyme transport and metabolism,metK,"RpoD,RpoS,Crp,MetJ,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10589
b4154,-0.1011503691,frdA,fumarate reductase flavoprotein subunit,Energy production and conversion,frdABCD,"RpoD,ryhB,RpoS,Fnr,NarL,DcuR,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10330
b4484,-0.1140563846,cpxP,periplasmic protein CpxP,Cell motility,cpxPQ,"RpoD,YidZ,CpxR,cpxQ",https://ecocyc.org/gene?orgid=ECOLI&id=G7816
b4011,-0.1184164354,yjaA,stress response protein,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11206
b4151,-0.1221105467,frdD,fumarate reductase membrane protein FrdD,Energy production and conversion,frdABCD,"RpoD,RpoS,Fnr,NarL,DcuR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10333
b1722,-0.1451442999,ydiY,acid-inducible putative outer membrane protein YdiY,Cell wall/membrane/envelope biogenesis,ydiY,"YdcN,ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6928
b4152,-0.1506841734,frdC,fumarate reductase membrane protein FrdC,Energy production and conversion,frdABCD,"RpoD,RpoS,Fnr,NarL,DcuR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10332
b4153,-0.1715142912,frdB,fumarate reductase iron-sulfur protein,Energy production and conversion,frdABCD,"RpoD,RpoS,Fnr,NarL,DcuR,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10331
