locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b2416,0.3972831545,ptsI,PTS enzyme I,Carbohydrate transport and metabolism,ptsHI-crr,"RpoD,RpoH,NagC,Crp,Cra,Mlc",https://ecocyc.org/gene?orgid=ECOLI&id=EG10789
b2417,0.3238417769,crr,Enzyme IIA(Glc),Carbohydrate transport and metabolism,ptsHI-crr,"RpoD,RpoH,RpoS,NagC,Cra,Crp,Mlc",https://ecocyc.org/gene?orgid=ECOLI&id=EG10165
b2415,0.21539627360000002,ptsH,phosphocarrier protein HPr,Carbohydrate transport and metabolism,ptsHI-crr,"RpoD,RpoH,NagC,Crp,Cra,Mlc",https://ecocyc.org/gene?orgid=ECOLI&id=EG10788
b3398,0.09530360260000001,igaA,inner membrane protein - inhibits the Rcs signaling pathway,Function unknown,yrfF,ArcA,https://ecocyc.org/gene?orgid=ECOLI&id=G7741
b4735,0.0652110973,ybgU,protein YbgU,No COG annotation,,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-16730
b1283,0.0647744016,osmB,osmotically-inducible lipoprotein OsmB,Cell wall/membrane/envelope biogenesis,osmB,"RpoD,RcsB,omrA,RpoS,Nac,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10679
b1650,0.056304858400000005,nemA,N-ethylmaleimide reductase,Energy production and conversion,nemRA-gloA,"RpoD,NemR,RutR",https://ecocyc.org/gene?orgid=ECOLI&id=G6890
b0988,0.054786783900000004,insB-4,IS1 protein InsB,"Replication, recombination and repair",,,https://ecocyc.org/gene?orgid=ECOLI&id=G6509
b1649,0.05191493,nemR,DNA-binding transcriptional repressor NemR,Transcription,nemRA-gloA,"RpoD,NemR,RutR",https://ecocyc.org/gene?orgid=ECOLI&id=G6889
b4519,0.0482130533,icdC,protein IcdC,Energy production and conversion,icdC,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10556
b3685,-0.047502563500000004,yidE,putative transport protein YidE,Inorganic ion transport and metabolism,yidE,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11536
b4116,-0.048020172900000005,adiY,DNA-binding transcriptional activator AdiY,Transcription,adiY,"YieP,H-NS,sgrS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11966
b3778,-0.0486381086,rep,ATP-dependent DNA helicase Rep,"Replication, recombination and repair",rep,"RpoD,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10837
b3688,-0.049025313800000005,yidQ,DUF1375 domain-containing putative lipoprotein YidQ,Function unknown,yidQ,"RpoE,CpxR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11712
b3919,-0.049216957900000004,tpiA,triose-phosphate isomerase,Nucleotide transport and metabolism,tpiA,"RpoD,RpoS,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG11015
b3803,-0.0492344524,hemX,PF04375 family protein HemX,Coenzyme transport and metabolism,hemCDXY,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10433
b3775,-0.049640011500000004,ppiC,peptidyl-prolyl cis-trans isomerase C,"Post-translational modification, protein turnover,and chaperones",ppiC,YidZ,https://ecocyc.org/gene?orgid=ECOLI&id=EG12352
b3802,-0.050163623500000004,hemY,protein HemY,Coenzyme transport and metabolism,hemCDXY,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10434
b3675,-0.0505579766,yidG,putative inner membrane protein,Function unknown,yidHGF,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11695
b3747,-0.0512640096,kup,K(+):H(+) symporter Kup,Inorganic ion transport and metabolism,kup,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11541
b3777,-0.051309158300000005,yifN,putative toxin YifN,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=G7798
b3780,-0.0517559915,rhlB,ATP-dependent RNA helicase RhlB,"Translation, ribosomal structure and biogenesis",rhlB,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10844
b2029,-0.053858842100000005,gnd,6-phosphogluconate dehydrogenase%2C decarboxylating,Nucleotide transport and metabolism,gnd,"RpoD,GadE,Fur,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG10411
b1552,-0.0541940988,cspI,Qin prophage%3B cold shock protein CspI,Transcription,cspI,"Fis,BasR",https://ecocyc.org/gene?orgid=ECOLI&id=G6825
b3676,-0.055428621500000004,yidH,conserved inner membrane protein YidH,Function unknown,yidHGF,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11696
b3698,-0.057197837,yidB,conserved protein YidB,Function unknown,yidB,GlaR,https://ecocyc.org/gene?orgid=ECOLI&id=EG11196
b2388,-0.057369124300000005,glk,glucokinase,Nucleotide transport and metabolism,glk,"RpoD,RpoS,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG12957
b3764,-0.0579393897,maoP,macrodomain Ori protein,Function unknown,maoP,"HdfR,rybB",https://ecocyc.org/gene?orgid=ECOLI&id=EG11450
b3711,-0.0581333115,yidZ,putative LysR-type transcriptional regulator YidZ,Transcription,yidZ,YeiE,https://ecocyc.org/gene?orgid=ECOLI&id=EG11721
b3690,-0.06428233,cbrA,colicin M resistance protein,Energy production and conversion,cbrA,CreB,https://ecocyc.org/gene?orgid=ECOLI&id=EG11714
b3717,-0.0680390064,cbrC,UPF0167 family colicin E2 tolerance protein CbrC,Function unknown,cbrBC,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG11727
b3665,-0.0783203076,adeD,adenine deaminase,Nucleotide transport and metabolism,adeD,"RpoD,H-NS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11692
b3716,-0.09319248170000001,cbrB,putative inner membrane protein,No COG annotation,cbrBC,"Nac,CreB",https://ecocyc.org/gene?orgid=ECOLI&id=EG11726
b3601,-0.1050198437,mtlR,transcriptional repressor MtlR,Transcription,mtlADR,"RpoD,Fis,Crp,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG11965
b3666,-0.10660004840000001,uhpT,hexose-6-phosphate:phosphate antiporter,Inorganic ion transport and metabolism,uhpT,"RpoD,oxyS,YeiE,UvrY,Crp,UhpA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11054
b3600,-0.1201198849,mtlD,mannitol-1-phosphate 5-dehydrogenase,Carbohydrate transport and metabolism,mtlADR,"RpoD,YfeC,Fis,Crp,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG10616
b3599,-0.1454432832,mtlA,mannitol-specific PTS enzyme IICBA component,Carbohydrate transport and metabolism,mtlADR,"RpoD,Fis,Crp,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG10615
