,name,x,y,cog,color,link
meta,start,0.060336732600000005,,,,
PSPTO_0001,dnaA,339,-0.0087618476,"Replication, recombination and repair",#1e90ff,
PSPTO_0002,dnaN,1913,-0.0115416684,"Replication, recombination and repair",#1e90ff,
PSPTO_0003,recF,3039,-0.0127501407,"Replication, recombination and repair",#1e90ff,
PSPTO_0004,gyrB,4147,-0.013058836,"Replication, recombination and repair",#1e90ff,
PSPTO_0005,PSPTO_0005,7188,-5.3780300000000004e-05,Defense mechanisms,#90ee90,
PSPTO_0006,PSPTO_0006,8861,0.0026827524,"Replication, recombination and repair",#1e90ff,
PSPTO_0007,PSPTO_0007,10179,0.0039585057,Function unknown,#0000ff,
PSPTO_0008,PSPTO_0008,11067,0.0025397384000000003,"Replication, recombination and repair",#1e90ff,
PSPTO_0009,PSPTO_0009,14512,0.0101851878,"Replication, recombination and repair",#1e90ff,
PSPTO_5633,PSPTO_5633,15948,-0.0038978259,Function unknown,#0000ff,
PSPTO_RS00055,PSPTO_RS00055,16484,0.0051449557,"Replication, recombination and repair",#1e90ff,
PSPTO_0011,PSPTO_0011,16743,-0.00038379390000000004,Function unknown,#0000ff,
PSPTO_RS00065,PSPTO_RS00065,17511,-0.0008388927000000001,No COG annotation,#00bfbf,
PSPTO_0014,PSPTO_0014,18573,-0.0149449748,No COG annotation,#00bfbf,
PSPTO_0015,PSPTO_0015,19321,0.0007143458000000001,No COG annotation,#00bfbf,
PSPTO_0016,PSPTO_0016,19983,-0.0026025377,No COG annotation,#00bfbf,
PSPTO_0017,PSPTO_0017,20738,0.008127443600000001,"Replication, recombination and repair",#1e90ff,
PSPTO_0018,PSPTO_0018,23290,-0.0037424984,"Replication, recombination and repair",#1e90ff,
PSPTO_0019,PSPTO_0019,24096,-0.000155178,"Replication, recombination and repair",#1e90ff,
PSPTO_RS00100,PSPTO_RS00100,25202,-0.0047635817,"Replication, recombination and repair",#1e90ff,
PSPTO_RS00105,PSPTO_RS00105,25556,0.0086395049,No COG annotation,#00bfbf,
PSPTO_RS00110,PSPTO_RS00110,26153,0.0021102483,No COG annotation,#00bfbf,
PSPTO_RS00115,PSPTO_RS00115,27068,0.0092650304,No COG annotation,#00bfbf,
PSPTO_0022,PSPTO_0022,28202,0.0002480672,Transcription,#000000,
PSPTO_0023,PSPTO_0023,29392,-0.007469845,No COG annotation,#00bfbf,
PSPTO_RS00130,PSPTO_RS00130,30005,0.0138243273,"Replication, recombination and repair",#1e90ff,
PSPTO_0024,PSPTO_0024,30850,-0.0019253956,No COG annotation,#00bfbf,
PSPTO_0025,PSPTO_0025,31338,-0.0008955851,Function unknown,#0000ff,
PSPTO_0026,PSPTO_0026,32022,0.007748182300000001,No COG annotation,#00bfbf,
PSPTO_0027,PSPTO_0027,33254,0.0127337069,No COG annotation,#00bfbf,
PSPTO_0028,PSPTO_0028,33978,-0.0027619108,"Replication, recombination and repair",#1e90ff,
PSPTO_0029,PSPTO_0029,35933,0.0047747365000000005,"Replication, recombination and repair",#1e90ff,
PSPTO_0030,PSPTO_0030,36881,0.0056320189,Function unknown,#0000ff,
PSPTO_0031,PSPTO_0031,39345,0.0050071562000000005,Function unknown,#0000ff,
PSPTO_0032,PSPTO_0032,40884,-0.0076711786,Transcription,#000000,
PSPTO_0033,PSPTO_0033,41852,-0.0032069380000000003,Transcription,#000000,
PSPTO_0034,PSPTO_0034,42754,0.0037385110000000004,"Replication, recombination and repair",#1e90ff,
PSPTO_0035,PSPTO_0035,45183,-0.0187438106,"Replication, recombination and repair",#1e90ff,
PSPTO_0036,tnpB,46754,-0.0085260001,"Replication, recombination and repair",#1e90ff,
