locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b3315,0.1105440038,rplV,50S ribosomal subunit protein L22,"Translation, ribosomal structure and biogenesis",rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,"RpoD,ArcA,Fnr,RplD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10882
b3316,0.1040941174,rpsS,30S ribosomal subunit protein S19,"Translation, ribosomal structure and biogenesis",rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,"RpoD,ArcA,Fnr,ppGpp,RplD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10918
b3317,0.1018213427,rplB,50S ribosomal subunit protein L2,"Translation, ribosomal structure and biogenesis",rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,"RpoD,ArcA,Fnr,ppGpp,RplD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10865
b3314,0.0967739309,rpsC,30S ribosomal subunit protein S3,"Translation, ribosomal structure and biogenesis",rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,"RpoD,ArcA,Fnr,RplD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10902
b3319,0.0950529911,rplD,50S ribosomal subunit protein L4,"Translation, ribosomal structure and biogenesis",rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,"RpoD,ArcA,Fnr,ppGpp,RplD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10867
b3311,0.0937957921,rpsQ,30S ribosomal subunit protein S17,"Translation, ribosomal structure and biogenesis",rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,"RpoD,ArcA,Fnr,RplD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10916
b3318,0.093268028,rplW,50S ribosomal subunit protein L23,"Translation, ribosomal structure and biogenesis",rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,"RpoD,ArcA,Fnr,ppGpp,RplD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10883
b3313,0.0926556016,rplP,50S ribosomal subunit protein L16,"Translation, ribosomal structure and biogenesis",rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,"RpoD,ArcA,Fnr,RplD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10877
b0429,0.0921244944,cyoD,cytochrome bo3 ubiquinol oxidase subunit 4,Energy production and conversion,cyoABCDE,"RpoD,Fis,Fnr,GadE,Crp,HprR,ArcA,Cra,Fur,CusR,PdhR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10181
b3320,0.0871256452,rplC,50S ribosomal subunit protein L3,"Translation, ribosomal structure and biogenesis",rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,"RpoD,YqhC,YihW,YebK,YhjC,YedW,ArcA,Fnr,ppGpp,RplD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10866
b3321,0.0852732031,rpsJ,30S ribosomal subunit protein S10,"Translation, ribosomal structure and biogenesis",rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,"RpoD,YdhB,ArcA,Fnr,ppGpp,RplD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10909
b0430,0.0796706677,cyoC,cytochrome bo3 ubiquinol oxidase subunit 3,Energy production and conversion,cyoABCDE,"RpoD,Fis,Fnr,GadE,Crp,HprR,ArcA,Cra,Fur,CusR,PdhR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10180
b3312,0.0791707961,rpmC,50S ribosomal subunit protein L29,"Translation, ribosomal structure and biogenesis",rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,"RpoD,ArcA,Fnr,RplD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10887
b2762,0.07839281120000001,cysH,phosphoadenosine phosphosulfate reductase,Amino acid transport and metabolism,cysJIH,"RpoD,HypT,CysB,IHF",https://ecocyc.org/gene?orgid=ECOLI&id=EG10189
b4202,0.0779335229,rpsR,30S ribosomal subunit protein S18,"Translation, ribosomal structure and biogenesis",rpsF-priB-rpsR-rplI,"RpoD,Crp,ppGpp,RpsR-RpsF",https://ecocyc.org/gene?orgid=ECOLI&id=EG10917
b3304,0.07621704330000001,rplR,50S ribosomal subunit protein L18,"Translation, ribosomal structure and biogenesis",rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,"ppGpp,RpsH,DksA,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10879
b3303,0.0760477907,rpsE,30S ribosomal subunit protein S5,"Translation, ribosomal structure and biogenesis",rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,"ppGpp,RpsH,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10904
b3306,0.0724864877,rpsH,30S ribosomal subunit protein S8,"Translation, ribosomal structure and biogenesis",rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,"ppGpp,RpsH,DksA,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10907
b3231,0.0711898975,rplM,50S ribosomal subunit protein L13,"Translation, ribosomal structure and biogenesis",rplM-rpsI,"RpoD,Fis,Fnr,Crp,ppGpp,RplM,SrmB,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10874
b3984,0.0711423655,rplA,50S ribosomal subunit protein L1,"Translation, ribosomal structure and biogenesis",rplKAJL-rpoBC,"ppGpp,RplA,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10864
b3300,0.07096722,secY,Sec translocon subunit SecY,"Intracellular trafficking, secretion, and vesicular transport",rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,"ppGpp,RpsH,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10766
b4203,0.07078526760000001,rplI,50S ribosomal subunit protein L9,"Translation, ribosomal structure and biogenesis",rpsF-priB-rpsR-rplI,"RpoD,Crp,ppGpp,RpsR-RpsF",https://ecocyc.org/gene?orgid=ECOLI&id=EG10870
b4201,0.0689601162,priB,primosomal replication protein N,"Replication, recombination and repair",rpsF-priB-rpsR-rplI,"RpoD,Crp,ppGpp,RpsR-RpsF",https://ecocyc.org/gene?orgid=ECOLI&id=EG10764
b4002,-0.0904064987,zraP,zinc responsive%2C periplasmic protein with chaperone activity,Cell motility,zraP,"RpoN,ZraR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11918
