,name,x,y,cog,color,link
meta,start,0.30763707404260826,,,,
PA0001,dnaA,483,-0.0012262784,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,0.0022128784000000003,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,0.0013045369000000001,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,-0.000509673,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,0.0062261745,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,-0.0111123634,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,-0.0018532397,Energy production and conversion,#708090,
PA0008,glyS,10434,0.0108316967,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,-0.0010586785000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,0.017238989,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,-0.006758863800000001,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,-0.007806896000000001,Function unknown,#0000ff,
PA0013,PA0013,15620,0.0059068452,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,0.0155287476,No COG annotation,#00bfbf,
PA0015,PA0015,16900,-0.0013626888,Cell motility,#da70d6,
PA0016,trkA,17366,-0.0048909952000000005,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,-0.0034948627000000003,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,0.0024133615,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,-0.001126442,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,-0.0030824124000000002,Function unknown,#0000ff,
PA0021,PA0021,22872,-0.0034214740000000003,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,0.0006668373,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,-0.0055403409,Energy production and conversion,#708090,
PA0024,hemF,25736,0.0224270116,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,0.008172972,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,-0.0028945541,No COG annotation,#00bfbf,
PA0027,PA0027,28613,-0.0030805328000000002,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,0.0099788619,No COG annotation,#00bfbf,
PA0029,PA0029,30502,-0.0084497311,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,-0.0142206694,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,0.0028523467,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,-0.0077610576,Transcription,#000000,
PA0032a,PA0032a,35549,0.0053714885,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0033,PA0033,35905,-0.0126826032,Signal transduction mechanisms,#f4a460,
PA0034,PA0034,36278,-0.0007836242,Transcription,#000000,
PA0035,trpA,37087,0.0069201797,Amino acid transport and metabolism,#ff0000,
PA0036,trpB,37890,0.004394673,Amino acid transport and metabolism,#ff0000,
PA0037,trpI,39202,0.0006192467000000001,Transcription,#000000,
PA0038,PA0038,40190,-0.0025037367,Function unknown,#0000ff,
PA0039,PA0039,40589,0.0025155509,Function unknown,#0000ff,
PA0040,PA0040,41113,0.015004324900000001,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041,PA0041,42914,0.0003867248,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041a,PA0041a,54121,-0.0044296103,"Replication, recombination and repair",#1e90ff,
PA0042,PA0042,56546,-0.012483228800000001,No COG annotation,#00bfbf,
PA0043,PA0043,57212,-0.0075749751,Function unknown,#0000ff,
PA0044,exoT,58786,-0.0033054492000000003,Function unknown,#0000ff,
PA0045,PA0045,60656,-0.0104543775,Cell wall/membrane/envelope biogenesis,#c71585,
PA0046,PA0046,61373,0.0182788642,Function unknown,#0000ff,
PA0047,PA0047,61879,-0.001600679,Function unknown,#0000ff,
PA0048,PA0048,62403,0.0233164455,Transcription,#000000,
PA0049,PA0049,63068,0.000268448,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0050,PA0050,65339,0.027219924000000003,No COG annotation,#00bfbf,
PA0051,phzH,66303,0.005482337,Amino acid transport and metabolism,#ff0000,
PA0052,PA0052,68188,-0.002991786,"Replication, recombination and repair",#1e90ff,
PA0054,PA0054,69543,-0.0011078231,"Translation, ribosomal structure and biogenesis",#daa520,
PA0055,PA0055,70130,0.0029157291,Function unknown,#0000ff,
PA0056,PA0056,70702,0.0041938877,Transcription,#000000,
PA0057,PA0057,71730,0.0235868459,Function unknown,#0000ff,
PA0058,PA0058,72680,0.0411826415,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0059,osmC,73468,0.0144160131,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0060,PA0060,74034,-0.0013753751000000001,Function unknown,#0000ff,
PA0061,PA0061,74279,-0.014467274200000001,No COG annotation,#00bfbf,
PA0062,PA0062,74773,0.0019653212,No COG annotation,#00bfbf,
PA0063,PA0063,75281,-0.0018977573,Function unknown,#0000ff,
PA0064,PA0064,76416,0.0028324309000000002,No COG annotation,#00bfbf,
PA0065,PA0065,77432,0.0051711793,Function unknown,#0000ff,
PA0066,PA0066,78090,0.0047249931,Function unknown,#0000ff,
PA0067,prlC,78710,-0.0014319306,Amino acid transport and metabolism,#ff0000,
PA0068,PA0068,80752,0.0026161869000000003,Function unknown,#0000ff,
PA0069,PA0069,81116,-0.0032377043,"Replication, recombination and repair",#1e90ff,
PA0070,PA0070,82404,-0.0050866391,Function unknown,#0000ff,
PA0071,tagR2,83380,-0.0006713909,Function unknown,#0000ff,
PA0072,PA0072,85085,-0.006299038000000001,Defense mechanisms,#90ee90,
PA0073,PA0073,86284,0.00962873,Defense mechanisms,#90ee90,
PA0074,ppkA,87000,-0.0018743131,Transcription,#000000,
PA0075,pppA,90106,0.0266513376,Signal transduction mechanisms,#f4a460,
PA0076,PA0076,90844,-0.0026579882,Function unknown,#0000ff,
PA0077,icmF1,91521,0.0024157976,Function unknown,#0000ff,
PA0078,PA0078,95048,-0.008052296300000001,Cell motility,#da70d6,
PA0079,PA0079,96404,0.006084947,Function unknown,#0000ff,
PA0080,PA0080,97754,-0.0291674556,Function unknown,#0000ff,
PA0081,fha1,98263,0.0018606301,Signal transduction mechanisms,#f4a460,
PA0082,PA0082,100124,0.0069182401000000004,Function unknown,#0000ff,
PA0083,PA0083,101247,-0.0090650871,Function unknown,#0000ff,
PA0084,PA0084,101778,-0.0003017943,Function unknown,#0000ff,
PA0085,hcp1,103350,-0.0038209705,Function unknown,#0000ff,
PA0086,PA0086,104006,-0.0061403411,Function unknown,#0000ff,
