,name,x,y,cog,color,link
meta,start,0.08501707332105465,,,,
ABUW_6001,ABUW_6001,1,0.0107830787,No COG annotation,#87cefa,
ABUW_6002,ABUW_6002,1185,0.019958417200000002,No COG annotation,#87cefa,
ABUW_6003,ABUW_6003,1642,0.0158909135,No COG annotation,#87cefa,
ABUW_5001,repAci1,1,0.0072034828,"Replication, recombination and repair",#ff00ff,
ABUW_5002,ABUW_5002,944,-0.0061837439,No COG annotation,#87cefa,
ABUW_5003,ABUW_5003,1539,0.0011799213000000001,No COG annotation,#87cefa,
ABUW_5004,ABUW_5004,1871,0.0154901416,Function unknown,#708090,
ABUW_5005,ABUW_5005,2586,-0.0365565538,No COG annotation,#87cefa,
ABUW_5006,ABUW_5006,2753,0.0068182514,Function unknown,#708090,
ABUW_5007,ABUW_5007,3036,0.0012998711,Function unknown,#708090,
ABUW_5008,ABUW_5008,3478,-0.0003488046,Inorganic ion transport and metabolism,#0000ff,
ABUW_5010,ABUW_5010,6194,-0.0076300715,No COG annotation,#87cefa,
ABUW_5011,ABUW_5011,6978,-0.0220413832,No COG annotation,#87cefa,
ABUW_5012,ABUW_5012,7151,-0.0152635241,No COG annotation,#87cefa,
ABUW_5013,ABUW_5013,7794,0.0053089201,No COG annotation,#87cefa,
ABUW_5014,ABUW_5014,8170,-0.0102710035,No COG annotation,#87cefa,
ABUW_0001,dnaA,95,-0.0024355029000000003,"Replication, recombination and repair",#ff00ff,
ABUW_0002,dnaN,1590,-0.0051851198000000005,"Replication, recombination and repair",#ff00ff,
ABUW_0003,recF,2753,0.0053562482,"Replication, recombination and repair",#ff00ff,
ABUW_0004,gyrB,3888,-0.009302353400000001,"Replication, recombination and repair",#ff00ff,
ABUW_0005,ABUW_0005,6394,-0.0015110348000000001,Energy production and conversion,#90ee90,
ABUW_0006,ABUW_0006,6870,-7.14629e-05,Function unknown,#708090,
ABUW_0007,ABUW_0007,7678,0.0047280032,Function unknown,#708090,
ABUW_0008,ABUW_0008,9866,-0.0078022735,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0009,ABUW_0009,11126,-0.0064154984000000005,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0010,adeT,12476,-0.0025871388,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0011,ABUW_0011,13605,-0.0149985667,Energy production and conversion,#90ee90,
ABUW_0012,ABUW_0012,13998,0.0001545863,Lipid transport and metabolism,#40e0d0,
ABUW_0013,anmK,14971,-0.0102747058,Nucleotide transport and metabolism,#00bfbf,
ABUW_0014,tyrS,16160,-0.0010823863,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0020,ABUW_0020,23706,-0.002724873,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
ABUW_0021,ABUW_0021,24363,-0.0120797228,Cell wall/membrane/envelope biogenesis,#c71585,
ABUW_0022,ABUW_0022,25685,0.0030009246,Function unknown,#708090,
ABUW_0023,ABUW_0023,27176,0.0036562051,Function unknown,#708090,
ABUW_0024,sun,27363,-0.0051642832000000005,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0025,fmt,28664,-0.0056552669,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0026,ilvD,29975,-0.0077659836,Amino acid transport and metabolism,#ff0000,
ABUW_0027,ABUW_0027,32118,-0.0035367315,No COG annotation,#87cefa,
ABUW_0028,ABUW_0028,33507,0.0041599663,Function unknown,#708090,
ABUW_0029,ABUW_0029,34226,-0.0027618910000000003,Transcription,#f4a460,
ABUW_0030,ABUW_0030,35196,-0.0035542041,Nucleotide transport and metabolism,#00bfbf,
ABUW_0031,ppc,36792,0.028093178200000003,Coenzyme transport and metabolism,#008000,
ABUW_0032,ABUW_0032,39518,0.000847424,No COG annotation,#87cefa,
ABUW_0033,ABUW_0033,39647,0.0030095768,Transcription,#f4a460,
ABUW_0034,ABUW_0034,40420,-0.0033392107000000002,Cell wall/membrane/envelope biogenesis,#c71585,
ABUW_0035,ABUW_0035,41523,-0.005034990400000001,Defense mechanisms,#d3d3d3,
ABUW_0036,ABUW_0036,44788,-0.0182006551,No COG annotation,#87cefa,
ABUW_0037,dnaJ,45270,-0.0183018169,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
ABUW_0038,ABUW_0038,46497,0.0247036349,No COG annotation,#87cefa,
ABUW_0039,dapB,47032,-0.0026551525,Amino acid transport and metabolism,#ff0000,
ABUW_0040,ABUW_0040,47905,-0.0064139391,Function unknown,#708090,
ABUW_0041,ABUW_0041,48599,-0.0075554478,Amino acid transport and metabolism,#ff0000,
ABUW_0042,alrA,49794,-0.0038901308,Function unknown,#708090,
ABUW_0043,ABUW_0043,50718,-0.0077172308000000005,Transcription,#f4a460,
