locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b3495,0.3172450457,uspA,universal stress global stress response regulator,Signal transduction mechanisms,uspA,"RpoD,IHF,ppGpp,FadR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11390
b3500,0.23917765700000002,gor,glutathione reductase (NADPH),Energy production and conversion,gor,"OxyR,RpoD,RpoS,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10412
b3493,0.2309371782,pitA,metal phosphate:H(+) symporter PitA,Inorganic ion transport and metabolism,pitA,"Fnr,ppGpp,mgrR",https://ecocyc.org/gene?orgid=ECOLI&id=EG12230
b3498,0.21934712580000001,prlC,oligopeptidase A,Amino acid transport and metabolism,prlC-rsmJ,RpoH,https://ecocyc.org/gene?orgid=ECOLI&id=EG11441
b3499,0.219232957,rlmJ,23S rRNA m(6)A2030 methyltransferase,"Translation, ribosomal structure and biogenesis",rlmJ,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12234
b3487,0.202026999,yhiI,putative membrane fusion protein YhiI,Cell wall/membrane/envelope biogenesis,yhiI-rbbA-yhhJ,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG12224
b3494,0.169422136,uspB,putative universal stress (ethanol tolerance) protein B,Function unknown,uspB,"RpoS,IHF,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12231
b3496,0.1688488695,dtpB,dipeptide/tripeptide:H(+) symporter DtpB,"Intracellular trafficking, secretion, and vesicular transport",dtpB,"YfeC,Lrp,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12232
b3497,0.1646991465,rsmJ,16S rRNA m(2)G1516 methyltransferase,"Translation, ribosomal structure and biogenesis",prlC-rsmJ,RpoH,https://ecocyc.org/gene?orgid=ECOLI&id=EG12233
b3492,0.1503790835,yhiN,putative oxidoreductase YhiN,Function unknown,yhiN,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG12229
b3486,0.14996484540000002,rbbA,ribosome-associated ATPase,Defense mechanisms,yhiI-rbbA-yhhJ,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG12223
b3485,0.1361457922,yhhJ,ABC transporter family protein YhhJ,Defense mechanisms,yhiI-rbbA-yhhJ,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11767
b3503,0.1196978565,arsC,arsenate reductase,Inorganic ion transport and metabolism,arsRBC,"RpoD,ArsR",https://ecocyc.org/gene?orgid=ECOLI&id=EG12237
b3483,0.11466621760000001,yhhH,PF15631 family protein YhhH,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11520
