locus,gene_weight,gene_name,gene_product,cog,regulator,link
PSPTO_1296,0.1164131258,oprB,carbohydrate porin,Cell wall/membrane/envelope biogenesis,,
PSPTO_1293,0.11393594500000001,PSPTO_1293,sugar ABC transporter permease,Inorganic ion transport and metabolism,,
PSPTO_3740,0.106480792,PSPTO_3740,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,,
PSPTO_1298,0.1048840707,PSPTO_1298,D-hexose-6-phosphate mutarotase,Carbohydrate transport and metabolism,,
PSPTO_1294,0.1048495474,PSPTO_1294,carbohydrate ABC transporter permease,Inorganic ion transport and metabolism,,
PSPTO_3739,0.10331289,PSPTO_3739,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,,
PSPTO_1258,0.1021656613,PSPTO_1258,amino acid ABC transporter ATP-binding protein,Amino acid transport and metabolism,,
PSPTO_1292,0.0975571697,PSPTO_1292,carbohydrate ABC transporter substrate-binding protein,Carbohydrate transport and metabolism,,
PSPTO_1257,0.09639783340000001,PSPTO_1257,amino acid ABC transporter permease,Inorganic ion transport and metabolism,,
PSPTO_1255,0.0963220733,PSPTO_1255,amino acid ABC transporter substrate-binding protein,Amino acid transport and metabolism,,
PSPTO_1295,0.09502032910000001,gltK,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,,
PSPTO_3738,0.09337045570000001,PSPTO_3738,sugar ABC transporter permease,Inorganic ion transport and metabolism,,
PSPTO_1256,0.0913342301,PSPTO_1256,amino acid ABC transporter permease,Inorganic ion transport and metabolism,,
PSPTO_2640,0.0843998787,araH,L-arabinose ABC transporter permease AraH,Inorganic ion transport and metabolism,,
PSPTO_2638,0.08326688060000001,abP,substrate-binding domain-containing protein,Inorganic ion transport and metabolism,,
PSPTO_3490,0.0815000305,PSPTO_3490,sugar ABC transporter substrate-binding protein,Carbohydrate transport and metabolism,,
PSPTO_2639,0.08121304780000001,PSPTO_2639,L-arabinose ABC transporter ATP-binding protein AraG,Inorganic ion transport and metabolism,,
PSPTO_4560,0.0805590427,PSPTO_4560,OprD family porin,Function unknown,,
PSPTO_4136,0.0793145287,PSPTO_4136,transporter substrate-binding domain-containing protein,Amino acid transport and metabolism,,
PSPTO_5472,0.0772535338,PSPTO_5472,HU family DNA-binding protein,"Replication, recombination and repair",,
PSPTO_4233,0.0720008711,PSPTO_4233,tripartite tricarboxylate transporter TctB family protein,Function unknown,,
PSPTO_0465,0.0708698884,PSPTO_0465,GlxA family transcriptional regulator,Transcription,AlgU,
PSPTO_5356,0.0690033563,gabP,GABA permease,Amino acid transport and metabolism,,
PSPTO_1624,0.0663171059,PSPTO_1624,cation acetate symporter,Function unknown,,
PSPTO_3735,0.0656994708,PSPTO_3735,carbohydrate ABC transporter substrate-binding protein,Carbohydrate transport and metabolism,,
PSPTO_3736,0.0653830839,PSPTO_3736,DUF2160 domain-containing protein,Function unknown,,
PSPTO_1050,0.06488051090000001,PSPTO_1050,TRAP transporter small permease,Carbohydrate transport and metabolism,PSPTO_3283,
PSPTO_3987,0.0646439345,oprD,OprD family porin,Function unknown,,
PSPTO_4371,0.062052342600000004,inaA,InaA protein,Signal transduction mechanisms,,
PSPTO_3741,0.0606287698,PSPTO_3741,sigma-54-dependent Fis family transcriptional regulator,Transcription,,
PSPTO_4235,0.0605179941,PSPTO_4235,AbrB family transcriptional regulator,Function unknown,,
PSPTO_4234,0.0604868318,PSPTO_4234,tripartite tricarboxylate transporter permease,Function unknown,,
PSPTO_4919,0.060041664700000004,PSPTO_4919,ABC transporter substrate-binding protein,Amino acid transport and metabolism,,
PSPTO_4549,0.058938409100000005,kdgD,5-dehydro-4-deoxyglucarate dehydratase,Amino acid transport and metabolism,PSPTO_3283,
PSPTO_1054,0.058927749800000005,PSPTO_1054,OprD family porin,Function unknown,,
PSPTO_4372,0.0587076458,PSPTO_4372,class I SAM-dependent methyltransferase,"Secondary metabolites biosynthesis, transport, and catabolism",,
PSPTO_3489,0.0584005883,PSPTO_3489,sugar ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,,
PSPTO_4918,0.0572931449,braD,branched-chain amino acid ABC transporter permease,Amino acid transport and metabolism,,
PSPTO_0889,0.0570387512,PSPTO_0889,ABC transporter substrate-binding protein,Carbohydrate transport and metabolism,PSPTO_0884,
PSPTO_4427,0.0568258218,PSPTO_4427,helix-turn-helix domain-containing protein,Transcription,,
PSPTO_2343,0.0567364135,PSPTO_2343,OprD family porin,Function unknown,,
PSPTO_2775,0.0566729844,PSPTO_2775,transporter substrate-binding domain-containing protein,Amino acid transport and metabolism,,
PSPTO_4232,0.056610564700000005,PSPTO_4232,tripartite tricarboxylate transporter substrate binding protein,Function unknown,,
PSPTO_3003,0.055575499,xylF,D-xylose ABC transporter substrate-binding protein,Carbohydrate transport and metabolism,,
PSPTO_0888,0.0552561104,PSPTO_0888,sugar ABC transporter permease,Inorganic ion transport and metabolism,PSPTO_0884,
PSPTO_4917,0.054923017500000004,livM,high-affinity branched-chain amino acid ABC transporter permease LivM,Inorganic ion transport and metabolism,,
PSPTO_2399,0.0546986971,rbsB-2,sugar ABC transporter substrate-binding protein,Carbohydrate transport and metabolism,,
PSPTO_2703,0.0545126488,uxuB,mannitol dehydrogenase family protein,Carbohydrate transport and metabolism,,
PSPTO_4558,0.0544523668,PSPTO_4558,ABC transporter substrate-binding protein,Amino acid transport and metabolism,,
PSPTO_0569,0.0544342639,PSPTO_0569,autotransporter domain-containing SGNH/GDSL hydrolase family protein,Lipid transport and metabolism,,
PSPTO_4637,0.0537811302,PSPTO_4637,YbdD/YjiX family protein,Function unknown,,
PSPTO_3488,0.0532985239,PSPTO_3488,ABC transporter permease,Inorganic ion transport and metabolism,,
PSPTO_3737,0.0532478461,PSPTO_3737,carbohydrate ABC transporter permease,Inorganic ion transport and metabolism,,
PSPTO_1051,0.052881346,dctP,TRAP transporter substrate-binding protein,Carbohydrate transport and metabolism,PSPTO_3283,
PSPTO_1150,0.0527578547,PSPTO_1150,DUF1329 domain-containing protein,Function unknown,,
PSPTO_3251,0.052172481400000005,PSPTO_3251,ABC transporter ATP-binding protein,Amino acid transport and metabolism,,
PSPTO_4139,0.051337034100000005,PSPTO_4139,succinylglutamate desuccinylase/aspartoacylase family protein,Function unknown,,
PSPTO_3248,0.0506682594,PSPTO_3248,ABC transporter substrate-binding protein,Amino acid transport and metabolism,,
PSPTO_4140,0.0504340563,PSPTO_4140,ATP-binding cassette domain-containing protein,Amino acid transport and metabolism,,
PSPTO_3252,0.0503258314,PSPTO_3252,ABC transporter ATP-binding protein,Amino acid transport and metabolism,,
PSPTO_3164,0.0498004081,phbA-2,acetyl-CoA C-acyltransferase,Lipid transport and metabolism,,
PSPTO_3163,0.049251685600000004,PSPTO_3163,enoyl-CoA hydratase,Lipid transport and metabolism,,
PSPTO_0887,0.0489662731,PSPTO_0887,carbohydrate ABC transporter permease,Inorganic ion transport and metabolism,PSPTO_0884,
PSPTO_2398,0.0488564731,rbsA-2,sugar ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,,
PSPTO_4559,0.047304493,PSPTO_4559,ABC transporter substrate-binding protein,Amino acid transport and metabolism,,
PSPTO_2339,0.0471837342,pcaG,protocatechuate 3%2C4-dioxygenase subunit alpha,"Secondary metabolites biosynthesis, transport, and catabolism",,
PSPTO_4673,0.047005936400000004,PSPTO_4673,hypothetical protein,No COG annotation,,
PSPTO_4915,0.0469210008,PSPTO_4915,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,,
PSPTO_4638,0.0452120429,cstA,carbon starvation protein A,Signal transduction mechanisms,,
PSPTO_1596,0.0449414665,PSPTO_1596,CsbD family protein,No COG annotation,,
PSPTO_4138,0.0446062663,PSPTO_4138,ABC transporter permease,Inorganic ion transport and metabolism,,
PSPTO_3544,0.0445878543,PSPTO_3544,aldose 1-epimerase family protein,Carbohydrate transport and metabolism,,
PSPTO_4528,0.044443861700000004,PSPTO_4528,helix-turn-helix domain-containing protein,Transcription,,
PSPTO_4108,0.044324613900000004,PSPTO_4108,branched-chain amino acid ABC transporter substrate-binding protein,Amino acid transport and metabolism,,
PSPTO_2397,0.0439332959,PSPTO_2397,SDR family oxidoreductase,Lipid transport and metabolism,,
PSPTO_0062,0.043851509500000004,PSPTO_0062,CitMHS family transporter,Energy production and conversion,,
PSPTO_0728,0.0437462635,PSPTO_0728,aldehyde dehydrogenase,Energy production and conversion,,
PSPTO_4137,0.0433286816,PSPTO_4137,ABC transporter permease,Inorganic ion transport and metabolism,,
PSPTO_2845,-0.0444159264,PSPTO_2845,DUF2946 domain-containing protein,Function unknown,,
PSPTO_RS18945,-0.0451703356,PSPTO_RS18945,DUF1534 domain-containing protein,No COG annotation,,
PSPTO_2830,-0.0466622972,syfB,amino acid adenylation domain-containing protein,"Secondary metabolites biosynthesis, transport, and catabolism",,
PSPTO_2829,-0.0468543882,syfA,non-ribosomal peptide synthetase,"Secondary metabolites biosynthesis, transport, and catabolism",,
PSPTO_0159,-0.0475564523,trpA,tryptophan synthase subunit alpha,Amino acid transport and metabolism,,
PSPTO_2132,-0.047760321200000004,PSPTO_2132,SgcJ/EcaC family oxidoreductase,Function unknown,,
PSPTO_4610,-0.048312243500000004,PSPTO_4610,hypothetical protein,Function unknown,,
PSPTO_3660,-0.0496245104,xdhA,xanthine dehydrogenase small subunit,Energy production and conversion,PSPTO_3698,
PSPTO_2611,-0.049867992400000005,PSPTO_2611,ATP phosphoribosyltransferase regulatory subunit,"Translation, ribosomal structure and biogenesis",,
PSPTO_4613,-0.0525612748,PSPTO_4613,TDT family transporter,Inorganic ion transport and metabolism,,
PSPTO_3661,-0.0547077952,xdhB,xanthine dehydrogenase molybdopterin binding subunit,Energy production and conversion,PSPTO_3698,
PSPTO_RS00055,-0.055015404500000004,PSPTO_RS00055,IS91 family transposase,"Replication, recombination and repair",,
PSPTO_5279,-0.0576404296,cadA-1,heavy metal translocating P-type ATPase,Inorganic ion transport and metabolism,CadR,
PSPTO_0158,-0.058267653200000005,trpB,tryptophan synthase subunit beta,Amino acid transport and metabolism,,
PSPTO_3027,-0.0628336741,aroF-2,3-deoxy-7-phosphoheptulonate synthase,Amino acid transport and metabolism,,
PSPTO_2177,-0.0628453172,dgoK,2-dehydro-3-deoxygalactonokinase,Carbohydrate transport and metabolism,,
PSPTO_4611,-0.0781028775,PSPTO_4611,YncE family protein,Function unknown,,
