locus,gene_weight,gene_name,gene_product,cog,regulator,link
PSPTO_2590,0.1432711635,sfnG,dimethyl sulfone monooxygenase SfnG,Energy production and conversion,,
PSPTO_2985,0.1365729347,PSPTO_2985,SfnB family sulfur acquisition oxidoreductase,Lipid transport and metabolism,,
PSPTO_3451,0.13520920790000002,ssuE,NADPH-dependent FMN reductase,Function unknown,,
PSPTO_5185,0.13302078150000002,PSPTO_5185,SfnB family sulfur acquisition oxidoreductase,Lipid transport and metabolism,,
PSPTO_5187,0.12699704850000001,metQ-1,methionine ABC transporter substrate-binding protein,Cell wall/membrane/envelope biogenesis,,
PSPTO_5186,0.11475791710000001,PSPTO_5186,LLM class flavin-dependent oxidoreductase,Energy production and conversion,,
PSPTO_2482,0.1124064082,exbB-3,MotA/TolQ/ExbB proton channel family protein,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_5184,0.1086779107,PSPTO_5184,SfnB family sulfur acquisition oxidoreductase,Lipid transport and metabolism,,
PSPTO_2424,0.1058341641,PSPTO_2424,dihydrofolate reductase,Amino acid transport and metabolism,,
PSPTO_2996,0.10513669540000001,PSPTO_2996,sugar ABC transporter substrate-binding protein,Carbohydrate transport and metabolism,,
PSPTO_5642,0.1040883432,PSPTO_5642,hypothetical protein,No COG annotation,,
PSPTO_2483,0.10405286,exbD-3,biopolymer transporter ExbD,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_5188,0.10237830190000001,metN-1,methionine ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,,
PSPTO_1795,0.10175451640000001,PSPTO_1795,LLM class flavin-dependent oxidoreductase,Energy production and conversion,,
PSPTO_RS15445,0.0998788182,PSPTO_RS15445,acyl-CoA dehydrogenase,Lipid transport and metabolism,,
PSPTO_2984,0.0970717784,PSPTO_2984,LLM class flavin-dependent oxidoreductase,Energy production and conversion,,
PSPTO_2425,0.0954747938,PSPTO_2425,LLM class flavin-dependent oxidoreductase,Energy production and conversion,,
PSPTO_5189,0.09201889740000001,metI-1,ABC transporter permease,Inorganic ion transport and metabolism,,
PSPTO_2786,0.0870066797,PSPTO_2786,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,,
PSPTO_2787,0.0850607325,PSPTO_2787,ABC transporter permease,Inorganic ion transport and metabolism,,
PSPTO_2788,0.08478910640000001,PSPTO_2788,aliphatic sulfonate ABC transporter substrate-binding protein,Inorganic ion transport and metabolism,,
PSPTO_2484,0.08353524,PSPTO_2484,TonB-dependent receptor,Cell wall/membrane/envelope biogenesis,,
PSPTO_2987,0.08285028380000001,PSPTO_2987,ABC transporter substrate-binding protein,Amino acid transport and metabolism,,
PSPTO_1790,0.0816980559,PSPTO_1790,acyl-CoA/acyl-ACP dehydrogenase,Lipid transport and metabolism,,
PSPTO_RS29930,0.0809246489,PSPTO_RS29930,hypothetical protein,No COG annotation,,
PSPTO_2481,0.0798850952,tonB-2,energy transducer TonB,Cell wall/membrane/envelope biogenesis,,
PSPTO_5198,0.078931677,PSPTO_5198,TauD/TfdA family dioxygenase,"Secondary metabolites biosynthesis, transport, and catabolism",,
PSPTO_2986,0.0723514838,PSPTO_2986,ABC transporter ATP-binding protein,Amino acid transport and metabolism,,
PSPTO_1796,0.0720633277,PSPTO_1796,ABC transporter permease,Inorganic ion transport and metabolism,,
PSPTO_2423,0.06886236280000001,PSPTO_2423,aliphatic sulfonate ABC transporter substrate-binding protein,Inorganic ion transport and metabolism,,
PSPTO_5313,0.0687709246,PSPTO_5313,TOBE domain-containing protein,Coenzyme transport and metabolism,,
PSPTO_1797,0.06689629180000001,PSPTO_1797,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,,
PSPTO_5195,0.0663936886,PSPTO_5195,ABC transporter substrate-binding protein,Inorganic ion transport and metabolism,,
PSPTO_1792,0.0626896839,PSPTO_1792,rhodanese homology domain-containing protein,Inorganic ion transport and metabolism,,
PSPTO_2992,0.06259450650000001,PSPTO_2992,acyl-CoA dehydrogenase family protein,Lipid transport and metabolism,,
PSPTO_1793,0.0623910533,PSPTO_1793,cysteine dioxygenase,Energy production and conversion,,
PSPTO_2486,0.0598052836,PSPTO_2486,ABC transporter substrate-binding protein,Inorganic ion transport and metabolism,,
PSPTO_5197,0.0592886274,PSPTO_5197,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,,
PSPTO_5315,0.058011031500000004,ssuC,aliphatic sulfonate ABC transporter permease SsuC,Inorganic ion transport and metabolism,,
PSPTO_3438,0.0564840161,iscS-3,aminotransferase class V-fold PLP-dependent enzyme,Amino acid transport and metabolism,,
PSPTO_2995,0.0533149204,PSPTO_2995,sugar ABC transporter ATP-binding protein,Carbohydrate transport and metabolism,,
PSPTO_5320,0.0529203867,tauB,taurine ABC transporter ATP-binding subunit,Inorganic ion transport and metabolism,,
PSPTO_2487,0.0527089254,PSPTO_2487,class II aldolase/adducin family protein,Carbohydrate transport and metabolism,,
PSPTO_5319,0.0521735256,tauA,taurine ABC transporter substrate-binding protein,Inorganic ion transport and metabolism,,
PSPTO_5217,0.051619985900000005,PSPTO_5217,sigma-54-dependent Fis family transcriptional regulator,Transcription,,
PSPTO_3466,0.0504967406,ssuD,FMNH2-dependent alkanesulfonate monooxygenase,Energy production and conversion,,
PSPTO_3467,0.0504453501,PSPTO_3467,sigma-54-dependent Fis family transcriptional regulator,Transcription,,
PSPTO_RS01845,0.0489866843,PSPTO_RS01845,TonB-dependent receptor,Inorganic ion transport and metabolism,,
PSPTO_2988,0.0485627251,PSPTO_2988,branched-chain amino acid ABC transporter permease,Inorganic ion transport and metabolism,,
PSPTO_2430,0.0478884576,PSPTO_2430,cysteine synthase family protein,Amino acid transport and metabolism,,
PSPTO_5218,0.0466188569,PSPTO_5218,alpha/beta hydrolase,Function unknown,,
PSPTO_2991,0.0464810859,PSPTO_2991,AMP-binding protein,Lipid transport and metabolism,,
PSPTO_RS11875,-0.047303509300000005,PSPTO_RS11875,DUF1534 domain-containing protein,No COG annotation,,
PSPTO_RS04610,-0.047534851100000004,PSPTO_RS04610,TIGR03758 family integrating conjugative element protein,Function unknown,,
PSPTO_2240,-0.051138855600000005,PSPTO_2240,helix-turn-helix domain-containing protein,Transcription,,
PSPTO_RS10780,-0.0540848271,PSPTO_RS10780,tail tape measure protein,"Cell cycle control, cell division, chromosome partitioning",,
PSPTO_RS20450,-0.054595534300000005,PSPTO_RS20450,hypothetical protein,No COG annotation,,
PSPTO_1210,-0.0546191028,PSPTO_1210,DUF3649 domain-containing protein,Function unknown,,
PSPTO_RS09775,-0.0579854063,PSPTO_RS09775,DUF1534 domain-containing protein,No COG annotation,,
PSPTO_5471,-0.060360205900000005,PSPTO_5471,hypothetical protein,No COG annotation,,
PSPTO_3077,-0.0676592726,PSPTO_3077,alkene reductase,Energy production and conversion,,
PSPTO_1447,-0.102582082,PSPTO_1447,hypothetical protein,Function unknown,,
