locus,gene_weight,gene_name,gene_product,cog,regulator,link
b2971,0.2417596523901268,yghG,lipoprotein YghG,Cell wall/membrane/envelope biogenesis,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7538
b2369,0.1976658605909611,evgA,DNA-binding transcriptional activator EvgA,Transcription,"RpoD,RpoS,EvgA,H-NS,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11609
b2970,0.1806759694518501,yghF,putative type II secretion system C-type protein,"Intracellular trafficking, secretion, and vesicular transport","YdcN,RpoE",https://ecocyc.org/gene?orgid=ECOLI&id=G7537
b4466,0.168110805992304,yghJ,putative lipoprotein YghJ,Cell wall/membrane/envelope biogenesis,,https://ecocyc.org/gene?orgid=ECOLI&id=G7541
b2972,0.1501401244171011,pppA,prepilin peptidase,Cell motility,,https://ecocyc.org/gene?orgid=ECOLI&id=G7539
b2370,0.1207249914197879,evgS,sensory histidine kinase EvgS,Signal transduction mechanisms,"RpoD,RpoS,ppGpp,EvgA,H-NS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11610
b1902,0.1122130256054097,ftnB,putative ferritin-like protein,Inorganic ion transport and metabolism,"RpoD,RpoE,ppGpp,CpxR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7033
b2683,0.1062142425086212,ygaH,L-valine exporter subunit YgaH,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G7406
b1675,0.1021544011732464,fumD,fumarase D,Function unknown,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6903
b2250,0.0927538808774657,yfaZ,putative porin YfaZ,Function unknown,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7163
b4721,0.0920028372921128,ytiD,protein YtiD,No COG annotation,"RpoD,ppGpp,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=G0-16687
b4148,0.0828317101295017,gdx,guanidinium exporter,"Intracellular trafficking, secretion, and vesicular transport",Guanidinium,https://ecocyc.org/gene?orgid=ECOLI&id=EG11616
b4326,0.0792702573426174,iraD,anti-adaptor protein IraD%2C inhibitor of sigma(S) proteolysis,Function unknown,"RpoD,RpoS,Fnr,CsrA,Lrp,ppGpp,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=G7923
b0987,0.0791522873603682,gfcA,threonine-rich inner membrane protein GfcA,No COG annotation,"RpoD,YjjQ",https://ecocyc.org/gene?orgid=ECOLI&id=G6508
b0834,0.0778356648538213,dgcI,putative diguanylate cyclase DgcI,Signal transduction mechanisms,CsrA,https://ecocyc.org/gene?orgid=ECOLI&id=G6434
b4491,0.0770017953143376,ycgH,putative transporter component%2C N-terminal fragment,Cell wall/membrane/envelope biogenesis,,https://ecocyc.org/gene?orgid=ECOLI&id=G6609
b1025,0.0763671552579124,dgcT,putative diguanylate cyclase DgcT,Signal transduction mechanisms,"RpoD,YciT,ppGpp,CsrA,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6532
b2684,0.074434522648706,mprA,DNA-binding transcriptional repressor MprA,Transcription,"RpoD,MprA,Putrescine",https://ecocyc.org/gene?orgid=ECOLI&id=EG10603
b2969,0.0725606798800599,yghE,putative type II secretion system L-type protein,"Intracellular trafficking, secretion, and vesicular transport",,https://ecocyc.org/gene?orgid=ECOLI&id=G7536
b0563,-0.0711803654289936,tfaX,DLP12 prophage%3B protein TfaX,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G6317
b3050,-0.0807558590759545,yqiJ,putative inner membrane protein,"Post-translational modification, protein turnover,and chaperones",,https://ecocyc.org/gene?orgid=ECOLI&id=G7588
b1494,-0.0837824850500978,pqqL,putative zinc peptidase,Function unknown,"YfeC,oxyS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11744
b2681,-0.0884271954146435,ygaY,putative transporter YgaY%2C N-terminal fragment,Amino acid transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=G7403
b1828,-0.0892218038302808,yebQ,putative transporter YebQ,Amino acid transport and metabolism,"ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7004
b1495,-0.0942229626768227,yddB,putative TonB-dependent receptor,Inorganic ion transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11743
b1959,-0.0968219668845634,yedA,putative transporter YedA,Amino acid transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11141
b1496,-0.1015208835522097,yddA,ABC transporter family protein YddA,Inorganic ion transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11742
b0479,-0.1029237505483339,fsr,fosmidomycin efflux pump,Inorganic ion transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=G6256
b4331,-0.1193178376151535,kptA,RNA 2'-phosphotransferase,"Translation, ribosomal structure and biogenesis",ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7928
b3151,-0.1362132696183225,yraQ,permease family protein YraQ,Function unknown,"ppGpp,ArgR",https://ecocyc.org/gene?orgid=ECOLI&id=G7645
b1761,-0.1422853133170585,gdhA,glutamate dehydrogenase,Amino acid transport and metabolism,"RpoD,YeiE,gcvB,Fur,Fnr,Crp,Nac,ArgP,ppGpp,Lrp,GlaR,spf",https://ecocyc.org/gene?orgid=ECOLI&id=EG10372
b2012,-0.1697518450247053,yeeD,putative sulfurtransferase YeeD,"Post-translational modification, protein turnover,and chaperones",,https://ecocyc.org/gene?orgid=ECOLI&id=EG11894
b2013,-0.1766618884609244,yeeE,inner membrane protein YeeE,Function unknown,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11895
