locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b1674,0.2528079203,ydhY,putative 4Fe-4S ferredoxin-type protein,Energy production and conversion,ydhYVWXUT,"RpoS,NarL,NarP,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=G6902
b1673,0.21805244170000002,ydhV,putative oxidoreductase,Energy production and conversion,ydhYVWXUT,"YidZ,RpoS,NarL,NarP,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=G6901
b1672,0.1508276328,ydhW,protein YdhW,No COG annotation,ydhYVWXUT,"RpoS,NarL,NarP,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=G6900
b1671,0.1501178305,ydhX,putative 4Fe-4S ferredoxin-type protein,Energy production and conversion,ydhYVWXUT,"RpoS,NarL,NarP,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=G6899
b2155,0.11184896180000001,cirA,ferric dihyroxybenzoylserine outer membrane transporter,Inorganic ion transport and metabolism,cirA,"RpoD,omrB,omrA,Crp,Fur,Hfq,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10155
b1705,0.0954274055,ydiE,PF10636 family protein YdiE,Inorganic ion transport and metabolism,ydiE,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12391
b0590,0.0878534675,fepD,ferric enterobactin ABC transporter membrane subunit FebD,Inorganic ion transport and metabolism,fepDGC,"RpoD,Fur",https://ecocyc.org/gene?orgid=ECOLI&id=EG10296
b2147,0.0847976188,preA,NAD-dependent dihydropyrimidine dehydrogenase subunit PreA,Energy production and conversion,preTA,"RpoD,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11289
b3410,-0.1709233738,feoC,ferrous iron transport protein FeoC,Transcription,feoABC,"RpoD,Fnr,NagC,Fur",https://ecocyc.org/gene?orgid=ECOLI&id=EG12933
b3409,-0.1798075419,feoB,Fe(2(+)) transporter FeoB,Inorganic ion transport and metabolism,feoABC,"RpoD,YcjW,Fnr,NagC,Fur",https://ecocyc.org/gene?orgid=ECOLI&id=EG12102
b3408,-0.18338051900000002,feoA,ferrous iron transport protein A,Inorganic ion transport and metabolism,feoABC,"RpoD,Fnr,NagC,Fur,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG12101
