,name,x,y,cog,color,link
meta,start,0.07108889135,,,,
b0002,thrA,337,-0.0058578018,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,0.0207815046,Nucleotide transport and metabolism,#00bfbf,
b0004,thrC,3734,0.0209698423,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,0.0050379784,Function unknown,#708090,
b0006,yaaA,5683,0.000631308,Function unknown,#708090,
b0007,yaaJ,6529,-0.00038293260000000004,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,0.0077469416000000004,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,0.0033841715000000002,Nucleotide transport and metabolism,#00bfbf,
b0010,satP,9928,0.0034530106,Function unknown,#708090,
b0011,yaaW,10643,0.0044818539,Function unknown,#708090,
b0012,mbiA,10830,-0.0063715867,No COG annotation,#87cefa,
b0013,yaaI,11382,-0.0033105877,Function unknown,#708090,
b0014,dnaK,12163,0.0130961924,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0015,dnaJ,14168,0.009561713900000001,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0016,insL-1,15445,0.0066454081,"Replication, recombination and repair",#ff00ff,
b0018,mokC,16751,-0.003504168,Function unknown,#708090,
b0019,nhaA,17489,-0.0086472331,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,-0.0058331169,Transcription,#f4a460,
b0021,insB-1,19811,-0.0106080147,"Replication, recombination and repair",#ff00ff,
b0022,insA-1,20233,-0.0011776781,"Replication, recombination and repair",#ff00ff,
b0023,rpsT,20815,0.0061606658,"Translation, ribosomal structure and biogenesis",#000000,
b0024,yaaY,21181,-0.014591122500000001,Function unknown,#708090,
b0025,ribF,21407,0.0017902566,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,0.0035025639,"Translation, ribosomal structure and biogenesis",#000000,
b0027,lspA,25207,0.004046755,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,-0.0023853124000000002,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0029,ispH,26277,-0.0005966813,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,-0.0030431503,Nucleotide transport and metabolism,#00bfbf,
b0031,dapB,28374,0.005985926700000001,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,0.0008275762000000001,Nucleotide transport and metabolism,#00bfbf,
b0033,carB,30817,0.0023002654000000003,Nucleotide transport and metabolism,#00bfbf,
b0034,caiF,34300,0.0020506393,Transcription,#f4a460,
b0035,caiE,34781,0.0113666478,Function unknown,#708090,
b0036,caiD,35377,0.023189237300000002,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,0.0071261524,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,0.0055852641,Energy production and conversion,#90ee90,
b0039,caiA,39244,0.0006783109,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,0.011419791,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,0.0087895851,Energy production and conversion,#90ee90,
b0042,fixB,43188,0.0134234359,Energy production and conversion,#90ee90,
b0043,fixC,44180,0.006239281100000001,Energy production and conversion,#90ee90,
b0045,yaaU,45807,0.013532567,Inorganic ion transport and metabolism,#0000ff,
b0046,kefF,47246,-0.0054497195,Energy production and conversion,#90ee90,
b0047,kefC,47769,-0.0017829731,Inorganic ion transport and metabolism,#0000ff,
b0048,folA,49823,0.0099662829,Coenzyme transport and metabolism,#008000,
b0049,apaH,50380,0.0013125995,Signal transduction mechanisms,#00ff00,
b0050,apaG,51229,0.0018593722,Inorganic ion transport and metabolism,#0000ff,
b0051,rsmA,51609,0.0011677547,"Translation, ribosomal structure and biogenesis",#000000,
b0052,pdxA,52427,0.0016466408,Coenzyme transport and metabolism,#008000,
b0053,surA,53416,-0.0033463533,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0054,lptD,54755,-0.0008226031,Cell wall/membrane/envelope biogenesis,#c71585,
b0055,djlA,57364,-0.0041643052,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0056,yabP,58474,0.0018601194,Function unknown,#708090,
b0057,yabQ,59121,0.008614694400000001,No COG annotation,#87cefa,
b0058,rluA,59687,0.0005695494000000001,"Translation, ribosomal structure and biogenesis",#000000,
b0059,rapA,60358,0.0021670931,Transcription,#f4a460,
b0060,polB,63429,0.0032035107,"Replication, recombination and repair",#ff00ff,
b0061,araD,65855,-0.11441806530000001,Carbohydrate transport and metabolism,#ffc0cb,https://ecocyc.org/gene?orgid=ECOLI&id=EG10055
b0062,araA,66835,-0.2169081596,Carbohydrate transport and metabolism,#ffc0cb,https://ecocyc.org/gene?orgid=ECOLI&id=EG10052
b0063,araB,68348,-0.172418137,Nucleotide transport and metabolism,#00bfbf,https://ecocyc.org/gene?orgid=ECOLI&id=EG10053
b0064,araC,70387,0.0070223041000000005,Transcription,#f4a460,
b0065,yabI,71351,-0.007191152300000001,Function unknown,#708090,
b0066,thiQ,72229,-0.0052619868,Inorganic ion transport and metabolism,#0000ff,
b0067,thiP,72911,0.0025665944000000003,Inorganic ion transport and metabolism,#0000ff,
b0068,thiB,74497,-0.0111348843,Inorganic ion transport and metabolism,#0000ff,
b0069,sgrR,75644,-0.0018695072000000001,Transcription,#f4a460,
b4662,sgrT,77388,0.0150329339,Energy production and conversion,#90ee90,
b0070,setA,77621,0.0006686386,Inorganic ion transport and metabolism,#0000ff,
b0071,leuD,78848,-0.0008774663,Amino acid transport and metabolism,#ff0000,
b0072,leuC,79464,-0.0030022316,Amino acid transport and metabolism,#ff0000,
b0073,leuB,80867,-0.0016446072,Energy production and conversion,#90ee90,
b0074,leuA,81958,-0.0053656696,Amino acid transport and metabolism,#ff0000,
b0076,leuO,84368,0.0212340142,Transcription,#f4a460,
b0077,ilvI,85630,0.0080071177,Coenzyme transport and metabolism,#008000,
b0078,ilvH,87357,0.0112045376,Amino acid transport and metabolism,#ff0000,
b0080,cra,88028,0.0034886959000000003,Transcription,#f4a460,
b0081,mraZ,89634,0.0021892959000000003,Transcription,#f4a460,
b0082,rsmH,90094,0.0122283848,"Translation, ribosomal structure and biogenesis",#000000,
b0083,ftsL,91032,0.0187143831,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0084,ftsI,91413,0.016694268800000002,Cell wall/membrane/envelope biogenesis,#c71585,
b0085,murE,93166,0.0122377148,Cell wall/membrane/envelope biogenesis,#c71585,
b0086,murF,94650,0.0092318503,Cell wall/membrane/envelope biogenesis,#c71585,
b0087,mraY,96002,0.011655531200000001,Cell wall/membrane/envelope biogenesis,#c71585,
b0088,murD,97087,0.011984743,Cell wall/membrane/envelope biogenesis,#c71585,
b0089,ftsW,98403,0.011432383,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0090,murG,99644,0.013304118600000001,Cell wall/membrane/envelope biogenesis,#c71585,
b0091,murC,100765,0.0151387434,Cell wall/membrane/envelope biogenesis,#c71585,
b0092,ddlB,102233,0.0135215743,Nucleotide transport and metabolism,#00bfbf,
b0093,ftsQ,103155,0.0080427927,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0094,ftsA,103982,0.008146138800000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0095,ftsZ,105305,0.004685372,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0096,lpxC,106557,0.0041837018,Cell wall/membrane/envelope biogenesis,#c71585,
b0097,secM,107705,-0.0092547368,Function unknown,#708090,
b0098,secA,108279,-0.0140913157,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
b0099,mutT,111044,-0.0129396311,"Replication, recombination and repair",#ff00ff,
b0101,yacG,111649,0.0010984954,Function unknown,#708090,
b0102,zapD,111856,0.0043322842000000005,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0103,coaE,112599,-0.0010868847,Nucleotide transport and metabolism,#00bfbf,
b0104,guaC,113444,0.0018203959000000001,Nucleotide transport and metabolism,#00bfbf,
b0106,hofC,114522,-0.0034398989,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
b0107,hofB,115714,-0.0071935218,Cell motility,#da70d6,
b0108,ppdD,117109,-0.0004613171,Cell motility,#da70d6,
b0109,nadC,117752,-0.002866744,Nucleotide transport and metabolism,#00bfbf,
b0110,ampD,118733,0.0087498047,Defense mechanisms,#d3d3d3,
b0111,ampE,119281,4.79095e-05,Defense mechanisms,#d3d3d3,
b0112,aroP,120178,-0.0029600418,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
b0113,pdhR,122092,0.0154061527,Transcription,#f4a460,
b0114,aceE,123017,-0.0033391333000000003,Nucleotide transport and metabolism,#00bfbf,
b0115,aceF,125695,-0.0002237644,Nucleotide transport and metabolism,#00bfbf,
b0116,lpd,127912,-0.0007770672000000001,Nucleotide transport and metabolism,#00bfbf,
b0117,yacH,129407,-0.0010662734,Cell wall/membrane/envelope biogenesis,#c71585,
b0118,acnB,131615,0.0017305607000000001,Energy production and conversion,#90ee90,
b0119,yacL,134388,-0.010012135600000001,Function unknown,#708090,
b0120,speD,134788,-0.0041366472,Nucleotide transport and metabolism,#00bfbf,
b0121,speE,135598,-0.0067585999,Amino acid transport and metabolism,#ff0000,
b0122,yacC,136570,-0.0031408013,Function unknown,#708090,
b0123,cueO,137083,0.0065990350000000005,"Secondary metabolites biosynthesis, transport, and catabolism",#1e90ff,
b0124,gcd,138835,0.0140489789,Carbohydrate transport and metabolism,#ffc0cb,
b0125,hpt,141431,0.0088252174,Nucleotide transport and metabolism,#00bfbf,
b0126,can,142008,0.0080014634,Inorganic ion transport and metabolism,#0000ff,
