locus,gene_weight,gene_name,gene_product,cog,regulator,link
PSPTO_1404,0.10435471760000001,hrpL,RNA polymerase sigma factor,Transcription,,
PSPTO_0589,0.1022603763,hopC1,YopT-type cysteine protease domain-containing protein,Function unknown,,
PSPTO_4597,0.1002307771,hopS1,type III effector,No COG annotation,,
PSPTO_4599,0.0981567301,shcS1,CesT family type III secretion system chaperone,Function unknown,,
PSPTO_1394,0.0979228453,sctS,type III secretion system export apparatus subunit SctS,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_RS08210,0.0977228629,PSPTO_RS08210,hypothetical protein,No COG annotation,,
PSPTO_0588,0.0976028937,hopH1,type III secretion system effector protein,Function unknown,,
PSPTO_0835,0.0965257977,PSPTO_0835,dihydrofolate reductase family protein,Coenzyme transport and metabolism,,
PSPTO_1395,0.09643959790000001,sctR,type III secretion system export apparatus subunit SctR,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_1402,0.0953654485,sctV,type III secretion system export apparatus subunit SctV,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_0836,0.0952650243,PSPTO_0836,HAD family phosphatase,Function unknown,,
PSPTO_3087,0.0952306487,hopAB2,effector protein HopAB2,Function unknown,,
PSPTO_1373,0.09514492840000001,hrpW1,pectate lyase,Carbohydrate transport and metabolism,,
PSPTO_1383,0.0949503443,sctI,type III secretion system inner rod subunit SctI,Function unknown,,
PSPTO_1378,0.0947741696,hrpH,transglycosylase SLT domain-containing protein,Cell wall/membrane/envelope biogenesis,,
PSPTO_0875,0.0938373307,PSPTO_0875,HPr kinase,Cell wall/membrane/envelope biogenesis,,
PSPTO_0874,0.093814801,PSPTO_0874,HPr kinase,Cell wall/membrane/envelope biogenesis,,
PSPTO_0834,0.09369797190000001,PSPTO_0834,alcohol dehydrogenase catalytic domain-containing protein,Energy production and conversion,,
PSPTO_1386,0.0935439099,sctL,type III secretion system stator protein SctL,Cell motility,,
PSPTO_4727,0.09244976290000001,hopG1,type III effector HopG1,No COG annotation,,
PSPTO_1370,0.0921690666,hopN1,C58 family peptidase,No COG annotation,,
PSPTO_1369,0.092073442,shcN,CesT family type III secretion system chaperone,No COG annotation,,
PSPTO_1382,0.09150987070000001,hrpZ1,harpin HrpZ,"Post-translational modification, protein turnover,and chaperones",,
PSPTO_1401,0.0914699472,sctD,type III secretion system inner membrane ring subunit SctD,Signal transduction mechanisms,,
PSPTO_1403,0.0914205394,sctW,type III secretion system gatekeeper subunit SctW,Function unknown,,
PSPTO_0837,0.09128623450000001,PSPTO_0837,DUF1349 domain-containing protein,Function unknown,,
PSPTO_RS04625,0.0912278348,PSPTO_RS04625,transposase,"Replication, recombination and repair",,
PSPTO_1388,0.09093923400000001,hrpG,type III secretion protein,No COG annotation,,
PSPTO_1384,0.0905781938,sctJ,type III secretion inner membrane ring lipoprotein SctJ,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_1022,0.09045446530000001,hopAM1-1,type III effector,No COG annotation,,
PSPTO_RS23745,0.0904274142,PSPTO_RS23745,hypothetical protein,No COG annotation,,
PSPTO_1374,0.09005234770000001,shcM,CesT family type III secretion system chaperone,Function unknown,,
PSPTO_1399,0.0896548322,hrpO,type III secretion protein,No COG annotation,,
PSPTO_1389,0.08896050330000001,sctC,type III secretion system outer membrane ring subunit SctC,Cell motility,,
PSPTO_0061,0.08893639040000001,hopY1,type III effector,Function unknown,,
PSPTO_4331,0.08889671090000001,hopE1,type III effector,No COG annotation,,
PSPTO_1396,0.08888726400000001,hrcQb,type III secretion protein HrcQb,Cell motility,,
PSPTO_4589,0.0885949491,shcS2,CesT family type III secretion system chaperone,Function unknown,,
PSPTO_RS29830,0.0885689107,PSPTO_RS29830,type III effector AvrRps4,No COG annotation,,
PSPTO_0371,0.08849283790000001,iaaL,AMP-binding protein,Coenzyme transport and metabolism,,
PSPTO_2678,0.08837897800000001,hopP1,transglycosylase SLT domain-containing protein,Cell wall/membrane/envelope biogenesis,,
PSPTOA0005,0.0882448522,PSPTOA0005,type III effector,No COG annotation,,
PSPTO_1400,0.0881571111,hrcN,FliI/YscN family ATPase,Cell motility,,
PSPTO_1398,0.08765368820000001,hrpP,flagellar hook-length control protein FliK,Function unknown,,
PSPTO_4703,0.08750492380000001,hopAQ1,type III effector,No COG annotation,,
