,name,x,y,cog,color,link
meta,start,0.093,,,,
PN96_RS00040,pssA,6014,0.0127485811297555,Lipid transport and metabolism,#87cefa,
PN96_RS00045,PN96_RS00045,7450,-0.0017702406684146,Function unknown,#0000ff,
PN96_RS00050,murB,7958,-0.0087594738266399,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00055,birA,8998,-0.0091846170150363,Coenzyme transport and metabolism,#d3d3d3,
PN96_RS00060,coaA,9973,0.0182846105695848,Nucleotide transport and metabolism,#87ceeb,
PN96_RS00085,tuf,11619,0.0044629647398373,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00090,secE,13072,0.0082085607823075,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PN96_RS00095,nusG,13466,-0.0020870448711384,Transcription,#000000,
PN96_RS00100,rplK,14180,0.0080822899853692,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00105,rplA,14613,0.0064966923851411,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00110,rplJ,15607,0.0069571242325648,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00115,rplL,16159,0.0163168574623191,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00120,rpoB,16779,-0.0145868910442571,Transcription,#000000,
PN96_RS00125,rpoC,20895,-0.0141386339838259,Transcription,#000000,
PN96_RS00130,PN96_RS00130,25244,-0.0130637601522934,Transcription,#000000,
PN96_RS00135,nudC,25914,0.0020866112476136,"Replication, recombination and repair",#1e90ff,
PN96_RS00140,hemE,26960,0.0018310192315523,Coenzyme transport and metabolism,#d3d3d3,
PN96_RS00145,PN96_RS00145,28247,-0.002001842945869,"Replication, recombination and repair",#1e90ff,
PN96_RS00150,PN96_RS00150,28827,-5.886535923644411e-05,Amino acid transport and metabolism,#ff0000,
PN96_RS00155,PN96_RS00155,29817,-0.0072942536254599,Function unknown,#0000ff,
PN96_RS00160,PN96_RS00160,30478,0.023071315717858,Function unknown,#0000ff,
PN96_RS00165,hupA,31859,0.0190514615538694,"Replication, recombination and repair",#1e90ff,
PN96_RS00170,PN96_RS00170,32171,0.0040233366310805,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00175,purD,32939,-0.0480881887450906,Nucleotide transport and metabolism,#87ceeb,
PN96_RS00180,purH,34447,-0.0457167515809828,Nucleotide transport and metabolism,#87ceeb,
PN96_RS00190,zntR,36305,0.0163220101221506,Transcription,#000000,
PN96_RS00195,cadC,36858,0.0001394542819891,Transcription,#000000,
PN96_RS23650,PN96_RS23650,49873,0.0064543975831508,"Replication, recombination and repair",#1e90ff,
PN96_RS00260,PN96_RS00260,51213,0.0029173860256423,Inorganic ion transport and metabolism,#8b4513,
PN96_RS00265,metH,52764,0.0028078714650681,Amino acid transport and metabolism,#ff0000,
PN96_RS00270,lysC,56508,-0.0042395828032201,Amino acid transport and metabolism,#ff0000,
PN96_RS00280,PN96_RS00280,58366,0.014421628218059,Amino acid transport and metabolism,#ff0000,
PN96_RS00285,PN96_RS00285,59538,-0.004585317631366,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00290,uvrA,61384,-0.0511362847546918,"Replication, recombination and repair",#1e90ff,
PN96_RS00295,galU,64355,0.0216332186184385,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00300,QstR,65407,0.3107167427081633,Transcription,#000000,
PN96_RS00305,PN96_RS00305,66329,-0.008498886234505,"Replication, recombination and repair",#1e90ff,
PN96_RS00310,csrD,67106,0.001314694856218,Signal transduction mechanisms,#f4a460,
PN96_RS00315,PN96_RS00315,69127,-0.0064242732886185,Cell motility,#da70d6,
PN96_RS00320,pilO,70569,-0.0071560445581057,Cell motility,#da70d6,
PN96_RS00325,PN96_RS00325,71212,-0.0119297494110964,Function unknown,#0000ff,
PN96_RS00330,mshL,71565,-0.0116676798576107,Cell motility,#da70d6,
PN96_RS00335,PN96_RS00335,73289,-0.0096852105453778,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PN96_RS00340,PN96_RS00340,74119,-0.0110609208766929,Function unknown,#0000ff,
PN96_RS00345,PN96_RS00345,75228,-0.0094223276209456,Cell motility,#da70d6,
PN96_RS00350,PN96_RS00350,76961,-0.0180904820901106,Cell motility,#da70d6,
PN96_RS00355,PN96_RS00355,78188,-0.0112264048930413,No COG annotation,#00bfbf,
PN96_RS00360,PN96_RS00360,78932,-0.0031494316448872,Cell motility,#da70d6,
PN96_RS00365,PN96_RS00365,79483,-0.0181163152266168,No COG annotation,#00bfbf,
PN96_RS00370,PN96_RS00370,79838,-0.0181044649122204,Cell motility,#da70d6,
PN96_RS00375,PN96_RS00375,80323,-0.0089263918443354,Cell motility,#da70d6,
PN96_RS00380,PN96_RS00380,80898,-0.0051648716013398,Cell motility,#da70d6,
PN96_RS00385,PN96_RS00385,81625,-0.0096890606926421,No COG annotation,#00bfbf,
PN96_RS00390,PN96_RS00390,82064,-0.0030987623644385,No COG annotation,#00bfbf,
PN96_RS00395,PN96_RS00395,85918,0.0138314754676604,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PN96_RS00400,mreC,87111,-0.0038230923995226,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00405,mreD,88000,0.0054912653751121,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00410,PN96_RS00410,88493,-0.0001390639485142,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PN96_RS00415,rng,89081,-0.0065356571154867,"Translation, ribosomal structure and biogenesis",#daa520,
